,player_id,player_name,team_name,vaep_value,offensive_value,defensive_value,count,minutes_played,vaep_rating,offensive_rating,defensive_rating
930,111212.0,Emre Can,Borussia Dortmund,8.09771,6.383741,1.7139683,4689,2259,0.3226179213268454,0.25433230727264555,0.0682855870355384
931,111306.0,Lukas Kübler,Freiburg,0.7384802,0.58405924,0.15442096,1055,928,0.07161984772517763,0.05664367511354644,0.014976170556298617
932,111307.0,Jonas Hector,FC Koln,7.0919485,5.549845,1.5421029,1545,1365,0.4676010187728938,0.3659238710508242,0.10167711418626946
933,111372.0,Vladimír Coufal,West Ham,9.5685625,3.3894587,6.179104,4153,3279,0.26263209951109334,0.09303179918610857,0.16960028171103042
934,111892.0,Stanislav Lobotka,Napoli,0.30913585,0.19494165,0.11419419,324,209,0.13312070563649447,0.08394616414485366,0.049174532365570796
935,112009.0,Paul Dummett,Newcastle,4.810938,1.8759059,2.935032,1484,1364,0.31743724744690477,0.12377677984601242,0.19366045641409688
936,112161.0,Saúl Ñíguez,Atletico,6.003378,5.1472783,0.8560994,3047,2164,0.2496783808286882,0.21407349140498644,0.03560487532130892
937,112210.0,Amin Younes,Eintracht Frankfurt,8.382775,7.8728266,0.50994927,2024,1471,0.5128822352592837,0.48168210898995156,0.031200159981816418
938,112220.0,Christophe Hérelle,Brest,3.2634397,1.5899802,1.6734594,2372,1470,0.19980242463196216,0.09734572845251382,0.10245669617944834
940,112272.0,Andrea Belotti,Torino,18.435755,18.422676,0.013077378,2529,3083,0.5381829048030531,0.5378011331672681,0.00038175933978946573
941,112766.0,Matteo Ricci,Spezia,6.631149,4.065924,2.5652244,3950,2376,0.25117988457984797,0.154012275464607,0.09716758984909314
942,113069.0,Jack Grealish,Aston Villa,16.78296,15.475144,1.3078161,3245,2361,0.6397570650843127,0.5899038286544367,0.04985322027275089
943,113196.0,Andreas Cornelius,Parma Calcio 1913,4.8855977,4.149564,0.7360339,1645,2017,0.21799890747978123,0.1851565465515772,0.032842364710749646
944,113275.0,Alberto Moreno,Villarreal,0.708213,0.20192064,0.5062923,270,203,0.3139860406885006,0.08952146445589113,0.2244645668368034
945,113354.0,Rober Correa,Eibar,2.0834157,0.69071704,1.3926988,1510,1215,0.154327091169946,0.05116422676745756,0.10316287068182549
946,113484.0,Gastón Silva,SD Huesca,0.269688,0.54445124,-0.27476314,912,642,0.037806730775446905,0.0763249382423092,-0.03851819558307018
