Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Rúben Vezo,0.005,0.016,-0.011,2.19,1994,24.0,"La Liga, UCL","Levante, Valencia",Portugal,CB,"LB, RB, LM, RM",6.2,7.1,21.1,1.9,1.4,1.2,0.5,50.0,11.2,0.0
Rúben Vinagre,0.034,0.026,0.007,1.17,1999,19.0,Premier League,Wolves,Portugal,WB,LM,10.6,11.3,26.7,-6.8,1.5,1.2,1.4,44.2,16.0,0.0
Rúnar Alex Rúnarsson,0.0,0.009,-0.009,3.12,1995,23.0,Ligue 1,Dijon,Iceland,GK,,3.9,3.4,25.7,-4.3,0.4,0.4,0.7,59.5,10.4,11.4
Răzvan Marin,0.009,0.019,-0.01,4.65,1996,22.0,"Belgian Pro League, UEL",Standard Liège,Romania,DM,"AM, RM, CM",14.0,14.2,22.8,10.4,1.1,1.1,4.1,49.4,16.1,0.0
Sabin Merino,0.02,0.018,0.002,0.46,1992,26.0,La Liga,Leganés,Spain,ST,LM,10.6,8.7,25.0,-11.3,1.0,1.0,1.0,47.4,14.4,0.0
Sada Thioub,0.016,0.005,0.01,3.74,1995,23.0,Ligue 1,Nîmes,Senegal,RW,RM,15.8,14.1,30.4,-7.1,0.8,0.9,0.4,40.7,15.8,0.0
Sadio Mané,0.15,0.138,0.012,7.76,1992,26.0,"Premier League, UCL, World Cup","Senegal, Liverpool",Senegal,LW,"RW, ST, LM",15.3,10.1,30.0,7.0,0.7,1.1,0.5,36.4,16.6,0.0
Salem Al-Dawsari,-0.004,-0.006,0.002,0.0,1991,26.0,World Cup,Saudi Arabia,Saudi Arabia,LM,,11.7,11.0,22.9,-0.7,1.1,1.3,1.0,46.9,14.5,0.0
Salif Sané,0.026,-0.006,0.032,4.15,1990,27.0,"Bundesliga, UCL, World Cup","Senegal, Schalke 04",Senegal,CB,,6.4,8.0,17.3,-3.9,2.1,1.2,0.7,73.7,10.9,0.0
Salih Uçan,0.047,0.035,0.012,0.46,1994,24.0,Serie A,Empoli,Turkey,AM,"ST, RM, CM",12.1,10.7,25.2,-5.5,1.4,1.2,2.0,46.5,16.1,0.0
Salim Khelifi,-0.01,-0.013,0.003,0.0,1994,24.0,UEL,Zürich,Tunisia,RW,RM,10.2,9.1,25.6,-5.5,0.9,1.1,1.2,42.7,14.0,0.0
Salman Al-Faraj,-0.013,-0.013,0.0,0.0,1989,28.0,World Cup,Saudi Arabia,Saudi Arabia,CM,,13.1,11.9,21.8,-4.8,1.0,1.0,2.5,52.2,15.1,0.0
Salomon Kalou,0.02,0.019,0.001,3.55,1985,32.0,Bundesliga,Hertha Berlin,Côte d'Ivoire,RW,"AM, LW, ST",14.0,10.9,30.8,-13.1,0.6,0.7,0.6,38.4,15.1,0.0
Salomón Rondón,0.048,0.053,-0.005,4.57,1989,28.0,Premier League,Newcastle United,Venezuela,ST,,13.8,8.2,32.6,-0.8,0.5,0.4,1.7,39.8,16.6,0.0
Salvador Ichazo,0.006,0.011,-0.004,0.36,1992,26.0,Serie A,Torino,Uruguay,GK,,7.9,7.6,25.6,-4.3,1.0,0.9,1.0,51.1,13.1,-0.4
Salvatore Bocchetti,0.014,0.009,0.005,0.0,1986,31.0,UEL,Spartak Moscow,Italy,CB,,8.9,9.1,20.5,-5.8,1.4,1.3,0.9,53.6,12.5,0.0
Salvatore Sirigu,0.058,0.006,0.052,5.77,1987,31.0,Serie A,Torino,Italy,GK,,2.9,2.6,29.6,-4.3,0.4,0.3,0.6,62.3,10.5,-5.9
Sam Lammers,-0.021,-0.003,-0.018,3.29,1997,21.0,Eredivisie,Heerenveen,Netherlands,ST,,16.3,7.3,32.4,-0.8,0.4,0.7,0.4,46.4,16.8,0.0
Sam Larsson,0.062,0.066,-0.003,4.64,1993,25.0,Eredivisie,Feyenoord,Sweden,LW,"LM, WB",18.0,11.1,25.9,0.3,1.2,1.0,1.2,48.8,17.9,0.0
Sam Vokes,0.007,0.008,-0.001,1.33,1989,28.0,Premier League,Burnley,Wales,ST,,10.2,7.6,31.5,-1.1,0.7,0.8,0.8,52.9,15.8,0.0
Saman Ghoddos,-0.047,-0.049,0.003,1.89,1993,24.0,"World Cup, Ligue 1","Amiens, Iran",Iran,LW,"AM, RW, LM, ST, RM",13.3,9.1,30.9,2.2,0.7,1.0,5.3,42.9,16.7,0.0
Sambou Yatabaré,-0.026,-0.023,-0.003,2.03,1989,29.0,Belgian Pro League,Antwerp,Mali,CM,"DM, RB, RM",10.2,9.3,30.0,-6.9,1.4,1.6,0.6,57.5,16.8,0.0
Sami Khedira,0.074,0.07,0.004,1.36,1987,31.0,"World Cup, UCL, Serie A","Juventus, Germany",Germany,CM,"DM, LM, RM",8.3,8.1,20.7,-13.7,1.0,1.2,0.7,53.6,13.4,0.0
Samir Handanović,0.124,0.017,0.107,7.94,1984,34.0,"UCL, Serie A",Inter Milan,Slovenia,GK,,1.8,1.7,18.1,-4.3,0.3,0.3,0.3,57.0,6.5,-8.7
Samir Memišević,-0.039,-0.033,-0.006,3.23,1993,24.0,Eredivisie,Groningen,Bosnia and Herzegovina,CB,"DM, CM",6.6,9.9,25.3,-9.1,1.6,1.1,0.6,65.6,13.9,0.0
Samir Nasri,0.014,0.021,-0.007,0.36,1987,31.0,Premier League,West Ham,France,AM,CM,12.7,10.3,21.6,-4.8,1.1,0.9,1.1,48.9,13.4,0.0
Samir Santos,-0.007,-0.004,-0.003,2.4,1994,23.0,Serie A,Udinese,Brazil,CB,"LB, WB",7.1,8.6,21.2,1.4,1.7,1.6,0.8,62.0,12.4,0.0
Sammy Bossut,-0.032,-0.001,-0.031,3.09,1985,32.0,Belgian Pro League,Zulte Waregem,Belgium,GK,,4.1,3.1,31.8,-4.8,0.4,0.5,0.5,53.3,11.8,5.9
Samu Castillejo,0.042,0.031,0.012,1.74,1995,23.0,"Serie A, UEL",AC Milan,Spain,RW,"AM, LW, ST, LM, RM",13.4,10.8,25.7,4.6,1.0,1.0,2.1,41.7,17.0,0.0
Samuel Adegbenro,-0.011,-0.005,-0.006,0.0,1995,22.0,UEL,Rosenborg,Nigeria,LW,,9.9,9.8,27.2,-3.6,1.0,1.0,1.1,49.0,14.5,0.0
Samuel Asamoah,-0.042,-0.03,-0.012,2.41,1994,24.0,Belgian Pro League,Sint-Truiden,Togo,CM,DM,8.0,9.7,20.4,-10.0,1.5,1.0,0.5,37.1,11.7,0.0
Samuel Bastien,-0.014,-0.01,-0.004,1.39,1996,21.0,"Belgian Pro League, UEL",Standard Liège,DR Congo,AM,"RW, DM, LW, ST, RM, CM",11.1,9.1,22.0,-0.1,1.2,1.1,0.8,41.1,12.0,0.0
Samuel Chukwueze,0.013,0.03,-0.017,2.55,1999,19.0,"La Liga, UEL",Villarreal,Nigeria,RW,"AM, RM, ST",16.3,12.3,29.9,-4.4,0.8,0.9,0.6,40.1,16.9,0.0
Samuel Grandsir,-0.003,0.014,-0.017,0.96,1996,21.0,"UCL, Ligue 1","Strasbourg, Monaco",France,RW,"AM, LW, ST, LM, RM, WB",12.3,9.0,30.1,-3.1,0.9,1.3,1.2,45.1,16.2,0.0
Samuel Kalu,-0.021,-0.019,-0.002,1.56,1997,20.0,"UEL, Ligue 1",Bordeaux,Nigeria,RW,"AM, LW",15.8,11.9,33.8,-5.0,0.8,1.3,4.1,43.3,20.5,0.0
Samuel Moutoussamy,-0.044,-0.026,-0.018,1.74,1996,21.0,Ligue 1,Nantes,DR Congo,CM,"AM, RW, DM, LW, RM, LM",11.3,9.4,23.7,-5.3,0.8,1.2,0.7,42.9,12.4,0.0
Samuel Sáiz,-0.003,0.003,-0.005,0.42,1991,27.0,La Liga,Getafe,Spain,ST,"LM, RM",10.5,10.5,25.7,-0.7,1.0,1.1,2.5,43.5,14.7,0.0
Samuel Umtiti,0.063,0.033,0.03,2.22,1993,24.0,"La Liga, World Cup, UCL","Barcelona, France",France,CB,LW,5.7,7.7,12.9,-0.7,1.3,0.8,0.5,53.8,8.7,0.0
Samuele Longo,0.004,0.012,-0.008,0.79,1992,26.0,La Liga,Huesca,Italy,ST,CM,8.5,7.6,28.8,-7.8,0.9,0.9,0.9,45.1,13.8,0.0
Samy Mmaee,-0.03,-0.017,-0.013,0.36,1996,21.0,Belgian Pro League,Sint-Truiden,Morocco,CB,,8.4,8.0,23.4,-4.8,1.4,1.2,1.0,50.9,12.6,0.0
Sander Berge,0.042,0.017,0.025,3.7,1998,20.0,"Belgian Pro League, UEL",Genk,Norway,DM,"AM, LM, RM, CM",9.2,11.5,17.5,-1.1,1.1,1.3,0.4,54.5,11.4,0.0
Sander Coopman,-0.058,-0.047,-0.011,1.11,1995,23.0,Belgian Pro League,Oostende,Belgium,AM,"LW, ST, LM, RM, CM",12.9,10.8,29.1,-8.2,0.8,1.0,0.6,44.8,14.8,0.0
Sander van de Streek,-0.03,-0.014,-0.016,2.74,1993,25.0,Eredivisie,Utrecht,Netherlands,AM,"LW, ST, RM",12.1,7.0,30.1,-6.8,0.8,1.2,0.4,50.5,14.3,0.0
Sandro,0.006,-0.004,0.01,1.87,1989,29.0,Serie A,"Genoa, Udinese",Brazil,CM,DM,10.0,8.6,20.7,-6.8,1.9,1.7,0.6,54.7,12.8,0.0
Sandro Lauper,-0.015,-0.008,-0.007,0.0,1996,21.0,UCL,Young Boys,Switzerland,CB,DM,8.7,8.8,20.9,-4.8,1.6,1.4,0.9,47.0,12.3,0.0
Sandro Ramírez,0.004,0.001,0.003,1.49,1995,23.0,La Liga,Real Sociedad,Spain,RW,"LW, ST, LM, CM",15.6,9.9,27.2,-15.4,1.1,1.1,2.4,48.4,16.3,0.0
Sandy Walsh,-0.034,-0.012,-0.021,1.72,1995,23.0,Belgian Pro League,Zulte Waregem,Indonesia,DM,"LB, RB, CM",10.1,9.2,24.1,-4.6,1.4,1.0,0.8,54.3,12.4,0.0
Sanjin Prcić,-0.045,-0.017,-0.028,1.65,1993,24.0,Ligue 1,"Levante, Strasbourg",Bosnia and Herzegovina,CM,DM,12.1,13.5,19.3,2.4,1.6,1.5,2.9,57.9,13.6,0.0
Santi Cazorla,0.023,0.021,0.002,4.12,1984,33.0,"La Liga, UEL",Villarreal,Spain,CM,"AM, RW, DM, LW, LM, RM",14.6,16.6,21.6,-6.1,1.1,1.4,6.1,35.4,17.5,0.0
Santi Comesaña,0.009,-0.009,0.018,2.96,1996,21.0,La Liga,Rayo Vallecano,Spain,CM,"CB, DM",8.2,8.9,19.6,-2.7,1.4,1.5,0.5,44.2,11.6,0.0
Santi Mina,0.067,0.06,0.007,3.52,1995,22.0,"La Liga, UEL",Valencia,Spain,ST,,9.5,6.2,29.9,-8.5,0.5,0.8,0.4,40.3,14.2,0.0
Santiago Arias,0.01,-0.009,0.018,2.6,1992,26.0,"La Liga, World Cup, UCL","Atlético Madrid, Colombia",Colombia,RB,RW,9.2,10.3,22.4,-1.2,1.6,1.5,0.9,54.0,13.7,0.0
Santiago Ascacíbar,-0.033,-0.012,-0.022,2.75,1997,21.0,Bundesliga,Stuttgart,Argentina,CM,"DM, RM",9.3,9.5,20.6,-10.4,1.6,1.8,0.4,45.0,12.1,0.0
Santiago Cáseres,0.046,0.011,0.035,2.75,1997,21.0,"La Liga, UEL",Villarreal,Argentina,CM,DM,8.8,9.5,14.0,-9.5,1.2,1.8,0.6,42.1,9.8,0.0
Sardar Azmoun,0.045,0.056,-0.011,0.0,1995,23.0,"World Cup, UEL","Zenit, Iran",Iran,ST,,10.8,9.2,27.4,-7.5,1.0,1.0,0.9,49.0,14.2,0.0
Sardor Rashidov,-0.012,0.024,-0.036,0.59,1991,27.0,Primeira Liga,Nacional,Uzbekistan,ST,,8.0,7.1,24.6,-1.1,0.9,0.9,0.9,42.5,12.3,0.0
Saulo Decarli,-0.02,-0.008,-0.011,0.65,1992,26.0,Belgian Pro League,Club Brugge,Switzerland,CB,WB,7.8,9.2,21.0,-5.3,1.4,1.1,0.8,53.0,12.7,0.0
Saîf-Eddine Khaoui,-0.05,-0.035,-0.015,1.36,1995,23.0,"World Cup, Ligue 1","Caen, Tunisia",Tunisia,AM,"RW, DM, RM, CM",11.3,10.7,28.5,1.8,1.4,1.1,1.3,45.1,14.7,0.0
Saúl Ñíguez,0.041,0.013,0.029,4.97,1994,23.0,"La Liga, UCL",Atlético Madrid,Spain,CM,"LB, CB, DM, LM, RM",8.9,9.6,23.5,-2.6,1.4,1.6,0.4,58.4,14.8,0.0
Saša Lukić,0.001,-0.004,0.005,1.38,1996,21.0,Serie A,Torino,Serbia,CM,"AM, DM, ST",11.3,10.2,21.7,-1.6,1.2,1.1,2.0,38.3,13.0,0.0
Saša Marković,0.006,0.012,-0.006,0.0,1991,27.0,UEL,Apollon,Serbia,DM,CM,9.4,9.6,19.5,0.9,1.2,1.4,1.7,44.7,12.6,0.0
Scott Arfield,-0.001,0.001,-0.002,0.0,1988,29.0,UEL,Rangers,Canada,AM,,10.3,8.6,26.5,-5.5,1.2,1.2,0.9,50.9,14.2,0.0
Scott Brown,-0.018,0.002,-0.02,0.0,1985,33.0,UEL,Celtic,Scotland,DM,CM,10.6,9.4,20.0,-4.8,1.1,1.3,1.0,54.1,12.7,0.0
Scott Dann,0.016,0.011,0.005,1.01,1987,31.0,Premier League,Crystal Palace,England,CB,,7.4,7.0,23.1,-5.3,1.0,0.8,0.8,55.9,12.2,0.0
Scott McTominay,0.002,0.007,-0.004,1.21,1996,21.0,"Premier League, UCL",Manchester United,Scotland,CM,"AM, CB, RM",7.0,7.9,21.0,-1.6,1.5,1.3,0.7,54.6,12.4,0.0
Scott Sinclair,-0.015,-0.012,-0.003,0.0,1989,29.0,UEL,Celtic,England,LW,,9.0,9.3,23.9,-2.7,0.9,1.2,1.3,47.8,12.7,0.0
Sead Kolašinac,0.103,0.097,0.006,4.1,1993,25.0,"Premier League, UEL",Arsenal,Bosnia and Herzegovina,WB,"LB, LM",12.3,10.0,23.7,-7.7,1.2,1.1,0.5,45.4,15.1,0.0
Sean Klaiber,-0.006,-0.003,-0.004,3.98,1994,24.0,Eredivisie,Utrecht,Suriname,RB,WB,12.1,13.2,26.3,-1.1,1.3,1.7,1.3,47.4,18.0,0.0
Sean Longstaff,-0.004,0.016,-0.02,0.93,1997,20.0,Premier League,Newcastle United,England,CM,,9.7,9.4,21.9,-2.7,1.3,1.4,0.9,46.8,12.7,0.0
Sean Morrison,0.036,0.024,0.012,5.04,1991,27.0,Premier League,Cardiff City,England,CB,,7.3,6.4,27.9,-20.0,1.6,0.7,0.9,64.7,13.0,0.0
Sebastiaan Bornauw,-0.026,-0.009,-0.017,2.24,1999,19.0,"Belgian Pro League, UEL",Anderlecht,Belgium,CB,,5.5,5.2,18.1,-4.6,1.8,1.0,0.4,58.6,9.5,0.0
Sebastian Kerk,-0.018,-0.023,0.004,1.47,1994,24.0,Bundesliga,Nürnberg,Germany,CM,"LB, LW, LM",10.5,7.5,28.8,-8.2,0.8,1.0,5.5,52.4,15.9,0.0
Sebastian Langkamp,0.031,0.019,0.012,2.29,1988,30.0,Bundesliga,Werder Bremen,Germany,CB,,6.0,9.7,15.6,-10.0,1.3,1.1,0.6,53.9,10.5,0.0
Sebastian Larsson,-0.011,-0.012,0.001,0.0,1985,33.0,World Cup,Sweden,Sweden,CM,,9.5,9.6,24.0,-4.3,1.1,1.1,1.9,50.0,14.2,0.0
Sebastian Rode,0.013,-0.004,0.018,1.38,1990,27.0,"Bundesliga, UEL",Eintracht Frankfurt,Germany,CM,DM,10.1,10.3,20.4,-2.7,1.7,1.5,3.3,51.2,12.6,0.0
Sebastian Rudy,-0.029,-0.031,0.002,1.59,1990,28.0,"Bundesliga, UCL, World Cup","Schalke 04, Germany",Germany,CM,DM,9.7,8.8,22.4,-5.3,1.2,1.5,1.6,46.9,12.8,0.0
Sebastiano Luperto,0.001,0.012,-0.011,1.01,1996,21.0,"Serie A, UEL",Napoli,Italy,CB,LB,6.2,6.6,17.3,-4.8,1.3,0.9,0.7,51.8,10.7,0.0
Sebastien De Maio,-0.013,-0.002,-0.011,2.15,1987,31.0,Serie A,"Bologna, Udinese",France,CB,,6.0,7.5,19.9,-4.6,1.0,0.9,0.7,58.5,10.6,0.0
Sebastián Coates,0.033,0.005,0.029,4.56,1990,27.0,"World Cup, Primeira Liga, UEL","Uruguay, Sporting CP",Uruguay,CB,,4.5,9.0,19.0,-7.8,1.8,1.5,0.3,67.5,10.9,0.0
Sebastián Cristóforo,-0.011,-0.01,-0.001,0.59,1993,24.0,La Liga,Getafe,Uruguay,CM,"ST, LM",10.7,10.1,24.0,-4.3,1.4,1.3,1.4,42.5,13.6,0.0
Sebastián Driussi,-0.006,-0.003,-0.003,0.0,1996,22.0,UEL,Zenit,Argentina,AM,"LW, ST, LM",12.1,10.9,26.2,-7.7,1.1,1.0,1.0,40.5,14.7,0.0
Seko Fofana,-0.009,-0.009,0.0,3.49,1995,23.0,Serie A,Udinese,Côte d'Ivoire,CM,"DM, RM",16.0,9.2,23.0,-8.7,1.2,0.7,0.5,47.4,14.7,0.0
Selim Amallah,-0.033,-0.033,0.001,1.65,1996,21.0,Belgian Pro League,Excel Mouscron,Morocco,RW,"LW, ST, LM, RM, CM",16.5,10.4,28.5,-4.6,1.4,1.8,4.0,39.7,17.6,0.0
Senad Lulić,0.017,0.015,0.002,4.42,1986,32.0,"Serie A, UEL",Lazio,Bosnia and Herzegovina,WB,"LB, AM, LW, CM",12.9,11.8,26.7,-0.1,1.6,1.3,1.0,56.2,16.9,0.0
Senna Miangue,-0.015,-0.005,-0.01,0.56,1997,21.0,Belgian Pro League,Standard Liège,Belgium,LB,,8.1,9.1,23.9,-8.2,1.5,1.3,0.9,52.4,13.2,0.0
Senou Coulibaly,-0.003,0.0,-0.003,0.57,1994,23.0,Ligue 1,Dijon,Mali,CB,,7.9,7.9,23.2,-0.1,1.6,1.3,1.0,50.0,13.0,0.0
Sepp van den Berg,-0.052,-0.031,-0.021,0.9,2001,16.0,Eredivisie,Zwolle,Netherlands,CB,RB,6.8,7.0,18.0,-6.8,1.3,1.2,1.0,46.0,11.3,0.0
Serdar Aziz,-0.002,-0.001,-0.002,0.0,1990,27.0,UCL,Galatasaray,Turkey,CB,,8.1,8.2,19.0,-4.3,1.1,1.1,1.2,53.2,11.9,0.0
Serdar Gürler,-0.01,-0.007,-0.003,0.64,1991,26.0,La Liga,Huesca,Turkey,RW,"RM, LM",12.9,10.3,28.2,-7.7,0.9,1.1,1.2,38.4,15.7,0.0
Serge Aurier,0.029,0.028,0.001,0.91,1992,25.0,"Premier League, UCL",Tottenham Hotspur,Côte d'Ivoire,RB,WB,8.8,9.1,25.2,-5.3,1.4,1.5,0.9,52.5,15.3,0.0
Serge Gakpé,-0.043,-0.038,-0.005,1.11,1987,31.0,Belgian Pro League,Cercle Brugge,Togo,ST,"AM, RW, LW, RM, CM",11.0,9.4,29.7,-1.5,1.0,1.0,0.9,41.1,14.3,0.0
Serge Gnabry,0.189,0.177,0.012,4.98,1995,23.0,"Bundesliga, UCL",Bayern Munich,Germany,RW,"LW, LM, RM, CM",13.3,9.3,25.5,-4.2,0.9,1.2,0.7,39.8,16.4,0.0
Sergei Ignashevich,-0.013,-0.016,0.003,0.0,1979,38.0,World Cup,Russia,Russia,CB,,7.6,7.8,23.3,-4.8,1.2,1.1,1.2,53.7,12.5,0.0
Sergei Petrov,0.025,0.011,0.014,0.0,1991,27.0,UEL,Krasnodar,Russia,RB,,7.4,7.6,20.0,-4.8,1.7,0.9,0.8,56.4,12.0,0.0
Sergej Milinković-Savić,0.032,0.014,0.018,3.91,1995,23.0,"World Cup, Serie A, UEL","Lazio, Serbia",Serbia,CM,"AM, DM, RM",15.9,12.6,25.8,-10.5,1.1,1.1,1.6,53.0,19.0,0.0
Sergi Darder,0.006,0.008,-0.003,3.88,1993,24.0,La Liga,Espanyol,Spain,CM,"RM, LM",12.8,11.8,24.1,1.2,1.0,1.3,1.5,45.8,14.7,0.0
Sergi Enrich,0.011,0.008,0.003,3.79,1990,28.0,La Liga,Eibar,Spain,ST,,11.8,5.9,29.1,-15.7,0.5,0.8,0.4,44.7,14.2,0.0
Sergi Guardiola,-0.018,-0.01,-0.008,1.92,1991,27.0,La Liga,"Valladolid, Getafe",Spain,ST,RM,13.1,9.0,31.5,-10.6,0.7,0.9,0.5,38.3,15.6,0.0
Sergi Gómez,0.036,0.006,0.03,4.57,1992,26.0,"La Liga, UEL",Sevilla,Spain,CB,,4.5,6.1,16.4,-9.5,1.4,1.3,0.3,55.8,9.2,0.0
Sergi Palencia,-0.022,-0.023,0.001,2.43,1996,22.0,"UEL, Ligue 1",Bordeaux,Spain,RB,WB,9.2,10.3,22.8,-5.8,1.0,1.9,0.7,41.3,13.7,0.0
Sergi Roberto,0.054,0.047,0.007,3.76,1992,26.0,"La Liga, UCL",Barcelona,Spain,RB,"RW, RM",8.7,9.1,14.9,-10.4,1.8,1.1,0.8,51.7,11.9,0.0
Serginho,-0.018,-0.002,-0.016,0.24,1982,35.0,Primeira Liga,Santa Clara,Portugal,GK,,6.9,6.7,28.5,-4.3,0.9,0.8,1.3,50.0,13.9,-0.1
Serginho,-0.006,-0.0,-0.006,0.0,1986,31.0,UEL,Akhisarspor,Brazil,DM,,10.0,9.5,23.3,0.4,1.1,1.1,1.1,55.0,13.4,0.0
Sergio Agüero,0.185,0.176,0.009,6.85,1988,30.0,"Premier League, UCL, World Cup","Argentina, Manchester City",Argentina,ST,,11.7,6.5,25.1,10.1,0.6,0.7,0.8,47.9,15.4,0.0
Sergio Asenjo,0.007,0.01,-0.003,4.16,1989,29.0,La Liga,Villarreal,Spain,GK,,2.8,2.6,27.4,-4.3,0.4,0.3,0.5,54.8,9.4,-5.0
Sergio Busquets,0.096,0.059,0.038,5.74,1988,30.0,"La Liga, UCL, World Cup","Barcelona, Spain",Spain,CM,DM,7.4,8.9,12.1,-9.1,1.8,2.0,0.3,47.1,10.8,0.0
Sergio Canales,0.019,0.019,-0.0,4.07,1991,27.0,"La Liga, UEL",Real Betis,Spain,CM,"AM, RW, ST, RM",13.4,13.5,21.4,-4.4,0.7,1.3,4.1,38.0,17.8,0.0
Sergio Córdova,-0.032,-0.023,-0.009,0.61,1997,20.0,Bundesliga,Augsburg,Venezuela,ST,"DM, LW",10.4,8.4,27.3,5.8,1.0,1.0,0.9,42.4,14.9,0.0
Sergio Escudero,0.033,0.008,0.025,2.53,1989,28.0,"La Liga, UEL",Sevilla,Spain,WB,"LB, LW",8.9,11.1,21.7,-12.6,1.4,1.6,1.0,43.6,14.7,0.0
Sergio Floccari,-0.014,-0.017,0.003,1.24,1981,36.0,Serie A,SPAL,Italy,ST,"AM, CB",9.4,7.4,27.1,-0.1,0.8,0.9,0.6,47.8,13.9,0.0
Sergio García,-0.011,-0.011,0.0,1.93,1983,35.0,La Liga,Espanyol,Spain,LW,"RW, ST, LM, RM",14.9,10.7,33.4,-9.5,0.9,0.9,1.4,43.4,17.7,0.0
Sergio León,-0.005,-0.005,0.0,0.86,1989,29.0,"La Liga, UEL",Real Betis,Spain,ST,AM,9.1,5.8,28.1,-11.3,0.8,0.8,0.7,36.8,13.5,0.0
Sergio Padt,-0.016,-0.019,0.003,3.88,1990,28.0,Eredivisie,Groningen,Netherlands,GK,,3.4,3.0,35.1,-4.3,0.4,0.3,1.0,62.7,13.4,-0.4
Sergio Pellissier,0.013,0.004,0.009,1.42,1979,39.0,Serie A,Chievo Verona,Italy,ST,,13.1,7.6,27.0,-7.5,0.8,0.8,0.7,48.4,14.1,0.0
Sergio Peña,-0.032,-0.02,-0.011,2.28,1995,22.0,Primeira Liga,Tondela,Peru,AM,"DM, ST, CM",16.2,15.0,27.5,-5.1,1.7,1.9,1.9,41.8,16.8,0.0
Sergio Postigo,0.002,0.013,-0.011,2.03,1988,29.0,La Liga,Levante,Spain,CB,,7.0,7.6,21.3,-3.6,1.3,1.1,0.7,45.1,10.2,0.0
Sergio Ramos,0.14,0.05,0.09,6.05,1986,32.0,"La Liga, UCL, World Cup","Spain, Real Madrid",Spain,CB,,5.1,7.5,10.7,-18.3,1.6,1.4,0.8,59.5,9.3,0.0
Sergio Reguilón,0.048,0.031,0.017,1.96,1996,21.0,"La Liga, UCL",Real Madrid,Spain,LB,"CB, WB",9.2,11.0,20.8,-5.8,1.7,1.3,0.7,50.6,14.5,0.0
Sergio Rico,-0.012,0.016,-0.028,3.39,1993,24.0,Premier League,Fulham,Spain,GK,,3.6,3.0,31.9,-4.3,0.4,0.4,0.8,60.6,11.7,3.7
Sergio Álvarez,0.037,0.016,0.021,1.95,1986,31.0,La Liga,Celta Vigo,Spain,GK,,4.9,4.9,27.3,-4.3,0.6,0.6,0.8,54.3,12.3,3.3
Sergio Álvarez,-0.003,0.003,-0.006,1.46,1992,26.0,La Liga,Eibar,Spain,CB,"DM, CM",5.9,7.3,21.3,-5.3,1.4,1.7,0.6,57.7,10.9,0.0
Serhiy Bolbat,-0.008,-0.01,0.002,0.0,1993,25.0,UCL,Shakhtar Donetsk,Ukraine,RW,"RB, LW, ST",11.0,8.8,24.2,-4.8,1.2,1.0,1.1,50.0,13.5,0.0
Serhiy Kryvtsov,-0.031,-0.007,-0.024,0.0,1991,27.0,UCL,Shakhtar Donetsk,Ukraine,CB,,7.3,7.3,20.9,-4.3,1.6,1.0,0.8,48.0,11.7,0.0
Serhiy Sydorchuk,-0.01,0.009,-0.019,0.0,1991,27.0,UEL,Dynamo Kyiv,Ukraine,DM,,10.5,10.4,22.0,-10.0,1.5,1.4,0.9,57.3,13.7,0.0
Serhou Guirassy,-0.02,-0.022,0.002,1.37,1996,22.0,Ligue 1,Amiens,Guinea,ST,,12.4,8.7,31.4,-8.3,0.8,0.8,1.1,58.3,16.8,0.0
Seydou Doumbia,0.016,0.022,-0.006,0.82,1987,30.0,La Liga,Girona,Côte d'Ivoire,ST,,8.5,7.8,26.3,-7.0,1.0,0.8,0.9,31.5,12.9,0.0
Seydou Sy,-0.011,0.002,-0.013,0.29,1995,22.0,Ligue 1,Monaco,Senegal,GK,,8.1,7.6,23.4,-4.3,1.0,1.0,1.0,50.0,12.2,5.5
Shane Duffy,0.026,0.018,0.007,4.9,1992,26.0,Premier League,Brighton,Ireland,CB,,6.6,4.8,20.9,4.8,1.2,0.8,0.6,70.0,11.5,0.0
Shane Long,0.028,0.025,0.003,2.03,1987,31.0,Premier League,Southampton,Ireland,ST,"AM, RM",10.8,6.8,30.5,-1.8,0.8,0.9,0.7,43.5,15.4,0.0
Shaquille Pinas,-0.048,-0.021,-0.028,0.96,1998,20.0,Eredivisie,ADO Den Haag,Suriname,CB,CM,8.0,10.5,22.0,-8.2,1.6,1.3,0.7,55.4,13.1,0.0
Sheraldo Becker,-0.039,-0.017,-0.022,3.13,1995,23.0,Eredivisie,ADO Den Haag,Suriname,RW,LW,16.5,13.0,32.1,-2.0,0.7,0.6,0.5,41.9,16.6,0.0
Sherel Floranus,-0.064,-0.044,-0.02,1.31,1998,19.0,Eredivisie,Heerenveen,Curaçao,RB,CB,6.0,8.7,23.8,-4.8,1.4,1.1,1.0,53.2,13.9,0.0
Sheyi Ojo,-0.014,-0.015,0.001,0.6,1997,21.0,Ligue 1,Reims,England,ST,"RW, LW, LM, RM",11.5,8.9,27.5,-10.4,1.0,1.2,1.2,40.5,14.8,0.0
Shinji Kagawa,0.009,0.009,0.001,0.14,1989,29.0,"World Cup, UCL, Bundesliga","Japan, Borussia Dortmund",Japan,AM,,12.1,9.4,22.4,-7.7,1.1,1.0,1.0,46.9,14.1,0.0
