Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Ben Johnson,0.004,0.009,-0.005,0.38,2000,19.0,Premier League,West Ham,England,RB,,9.0,10.4,24.5,-5.8,1.1,1.1,1.4,52.0,14.4,0.0
Ben Mee,0.059,0.017,0.042,5.28,1989,29.0,Premier League,Burnley,England,CB,,7.0,6.9,23.4,-8.7,1.5,0.9,0.5,58.4,12.8,0.0
Ben Osborn,0.018,0.016,0.002,0.9,1994,24.0,Premier League,Sheffield United,England,CM,"LB, LM, WB",11.0,9.4,24.9,-7.3,1.1,1.3,0.9,47.2,14.2,0.0
Ben Zolinski,-0.022,-0.011,-0.011,1.47,1992,27.0,Bundesliga,Paderborn 07,Germany,ST,"AM, RB, LM, RM, CM",11.5,8.0,27.1,-3.7,0.9,0.9,0.6,39.4,13.4,0.0
Benedikt Höwedes,-0.047,-0.018,-0.029,0.0,1988,31.0,UCL,Lokomotiv Moscow,Germany,CB,,7.5,8.1,21.5,-5.8,1.6,1.0,0.9,50.0,11.0,0.0
Beni Badibanga,-0.114,-0.103,-0.011,1.06,1996,23.0,Belgian Pro League,Waasland-Beveren,Belgium,LW,"RW, LM, RM, CM",16.5,11.9,33.3,-9.2,0.9,0.9,4.0,35.0,19.5,0.0
Benito Raman,-0.03,-0.022,-0.008,1.85,1994,24.0,Bundesliga,Schalke 04,Belgium,ST,LW,9.9,7.2,30.3,-6.0,0.7,0.7,0.5,33.9,12.8,0.0
Benjamin André,0.002,-0.028,0.029,2.87,1990,28.0,"UCL, Ligue 1",Lille,France,DM,CM,10.0,11.0,21.6,-2.4,2.4,2.0,0.5,58.3,14.0,0.0
Benjamin Bourigeaud,-0.012,-0.022,0.01,2.47,1994,25.0,"UEL, Ligue 1",Rennes,France,CM,"LM, RM",11.2,11.7,23.7,-9.2,1.1,0.9,5.1,39.1,16.5,0.0
Benjamin Corgnet,-0.014,-0.012,-0.002,0.33,1987,32.0,Ligue 1,Strasbourg,France,AM,"ST, RM",9.3,8.5,25.5,-8.2,1.1,0.9,1.0,49.2,14.0,0.0
Benjamin Goller,-0.029,-0.027,-0.001,0.34,1999,20.0,Bundesliga,Werder Bremen,Germany,RW,"ST, LM, CM",9.3,9.6,26.9,-6.3,1.0,1.1,1.0,48.0,14.8,0.0
Benjamin Henrichs,0.009,-0.003,0.012,1.3,1997,22.0,Ligue 1,Monaco,Germany,RB,"RM, CM",9.0,10.0,21.6,-9.2,1.3,1.6,0.9,50.0,14.1,0.0
Benjamin Hübner,0.091,0.032,0.059,4.3,1989,30.0,Bundesliga,Hoffenheim,Germany,CB,,6.5,10.9,15.9,-10.0,1.4,1.2,0.6,60.6,12.4,0.0
Benjamin Lecomte,0.043,0.007,0.036,4.31,1991,28.0,Ligue 1,Monaco,France,GK,,2.9,2.5,23.3,-5.8,0.4,0.3,0.6,58.7,8.7,0.8
Benjamin Mendy,0.102,0.071,0.031,3.22,1994,25.0,"Premier League, UCL",Manchester City,France,LB,WB,7.9,9.8,18.3,-8.2,1.3,1.1,0.6,50.6,14.9,0.0
Benjamin Pavard,0.121,0.079,0.042,6.42,1996,23.0,"Bundesliga, UCL",Bayern Munich,France,RB,CB,5.8,10.1,14.5,2.4,1.6,0.9,0.6,61.3,11.9,0.0
Benjamin Stambouli,0.024,-0.01,0.035,1.27,1990,28.0,Bundesliga,Schalke 04,France,CB,CM,7.2,9.3,22.1,-5.8,1.3,1.6,0.8,50.9,12.5,0.0
Benjamin Van Durmen,-0.046,-0.033,-0.013,1.29,1997,22.0,Belgian Pro League,Excel Mouscron,Belgium,CM,"LB, AM, ST, RM, LM",9.4,7.5,23.5,-7.8,1.2,1.1,0.6,41.3,11.7,0.0
Benjamin Verbič,-0.007,0.001,-0.008,0.0,1993,25.0,UEL,Dynamo Kyiv,Slovenia,LW,,10.0,9.4,24.2,-4.3,1.2,1.0,0.9,49.0,14.7,0.0
Benno Schmitz,0.03,0.008,0.022,1.87,1994,24.0,Bundesliga,Köln,Germany,LB,RB,10.3,12.5,26.0,-6.3,1.2,1.2,0.8,43.7,15.6,0.0
Benoît Badiashile,0.003,0.001,0.002,1.99,2001,18.0,Ligue 1,Monaco,France,CB,,5.5,9.5,17.8,-9.2,1.6,0.9,0.7,59.2,11.5,0.0
Benoît Costil,-0.011,-0.004,-0.007,3.28,1987,32.0,Ligue 1,Bordeaux,France,GK,,3.2,3.1,25.7,-5.8,0.4,0.3,0.5,53.6,9.3,1.0
Benson Manuel,-0.041,-0.042,0.001,0.65,1997,22.0,Belgian Pro League,"Antwerp, Genk",Angola,RW,LM,10.4,9.6,25.1,-8.2,0.9,0.9,0.8,44.1,13.8,0.0
Berat Djimsiti,0.076,0.022,0.054,5.47,1993,26.0,"UCL, Serie A",Atalanta,Albania,CB,,4.3,5.5,15.7,-7.0,1.6,0.9,0.3,66.8,10.4,0.0
Berkay Özcan,-0.013,-0.001,-0.012,0.0,1998,21.0,UEL,Başakşehir,Turkey,DM,CM,9.3,9.2,23.2,-6.3,1.2,1.1,1.1,51.2,13.6,0.0
Bernard,0.034,0.026,0.008,2.1,1992,26.0,Premier League,Everton,Brazil,CM,"AM, LW, ST, RM, LM",14.9,12.2,27.8,0.5,1.2,1.5,0.8,38.6,16.2,0.0
Bernard Tekpetey,-0.044,-0.038,-0.006,0.48,1997,21.0,Bundesliga,Fortuna Düsseldorf,Ghana,AM,"RW, ST, RM",11.4,10.7,28.3,-7.8,1.0,1.0,1.2,48.0,15.8,0.0
Bernardo,0.017,0.012,0.005,1.02,1995,24.0,Premier League,Brighton,Brazil,LB,"LM, WB",8.5,12.1,25.4,-8.2,1.1,1.6,1.1,64.8,15.2,0.0
Bernardo Dias,-0.007,-0.004,-0.003,0.36,1997,22.0,Primeira Liga,Belenenses SAD,Portugal,RM,,10.1,10.5,22.8,-6.3,1.1,1.1,1.0,46.4,13.4,0.0
Bernardo Espinosa,0.013,0.01,0.004,3.36,1989,30.0,"La Liga, UEL",Espanyol,Colombia,CB,,4.5,6.5,22.6,-3.2,1.3,0.8,0.4,64.7,12.9,0.0
Bernardo Silva,0.184,0.156,0.028,5.67,1994,24.0,"Premier League, UCL",Manchester City,Portugal,RW,"AM, DM, LW, ST, LM, RM",13.1,10.4,16.8,-5.5,1.2,1.0,0.8,40.1,15.2,0.0
Bernd Leno,0.056,0.017,0.039,4.79,1992,27.0,"Premier League, UEL",Arsenal,Germany,GK,,2.8,2.3,21.9,-5.8,0.3,0.3,0.4,57.9,8.6,-0.7
Bertrand Traoré,0.056,0.045,0.011,2.27,1995,23.0,"UCL, Ligue 1",Lyon,Burkina Faso,RW,"AM, ST, RM",15.2,10.5,27.9,-14.3,1.4,1.1,3.1,46.9,18.3,0.0
Beñat Etxebarria,-0.004,0.002,-0.006,0.54,1987,32.0,La Liga,Athletic Bilbao,Spain,DM,,9.2,9.1,22.4,-6.3,1.1,0.9,3.6,49.0,13.6,0.0
Biagio Meccariello,0.007,0.015,-0.008,1.1,1991,28.0,Serie A,Lecce,Italy,CB,RB,8.3,7.8,20.7,-2.6,1.2,1.4,1.0,42.3,12.6,0.0
Bibras Natkho,0.006,0.008,-0.002,0.0,1988,31.0,UEL,Partizan,Israel,AM,DM,11.1,11.6,23.6,-4.1,1.1,0.8,2.1,47.5,14.6,0.0
Bilal Ould-Chikh,-0.089,-0.065,-0.024,0.27,1997,22.0,Eredivisie,ADO Den Haag,Morocco,RW,"ST, LM, RM",10.6,9.5,26.4,-6.8,0.9,1.1,1.9,45.7,14.8,0.0
Bilel Aouacheria,-0.036,-0.039,0.004,2.08,1994,25.0,Primeira Liga,Moreirense,France,RW,"RM, LM",12.6,13.1,32.9,-11.3,0.8,0.8,2.7,44.5,16.1,0.0
Billel Omrani,-0.006,-0.007,0.002,0.0,1993,26.0,UEL,CFR Cluj,Algeria,ST,"LW, LM",12.8,9.5,30.4,-9.6,1.0,1.0,0.8,45.2,15.7,0.0
Billy Gilmour,0.029,0.026,0.003,0.32,2001,18.0,Premier League,Chelsea,Scotland,CM,,9.7,9.1,21.2,-5.8,1.2,1.0,1.1,46.7,13.5,0.0
Billy Sharp,0.014,0.014,-0.0,1.57,1986,33.0,Premier League,Sheffield United,England,ST,,13.5,8.2,29.5,-8.4,0.6,0.8,0.7,39.7,14.9,0.0
Birger Meling,-0.028,-0.023,-0.005,0.0,1994,24.0,UEL,Rosenborg,Norway,LB,,10.3,11.6,25.0,-6.3,1.1,1.2,2.3,45.0,14.9,0.0
Birger Verstraete,-0.019,-0.024,0.005,0.83,1994,25.0,Bundesliga,Köln,Belgium,CM,"DM, RM",7.8,8.9,24.6,-7.8,0.9,1.2,4.3,41.8,13.8,0.0
Birkir Bjarnason,-0.019,-0.003,-0.016,1.0,1988,31.0,Serie A,Brescia,Iceland,CM,"LW, RM, LM",10.0,8.4,24.4,-7.8,1.0,0.8,0.7,53.0,13.2,0.0
Björn Engels,-0.026,0.018,-0.044,1.72,1994,24.0,Premier League,Aston Villa,Belgium,CB,,6.3,7.5,18.2,-5.0,1.7,0.7,0.5,61.3,10.2,0.0
Bjørn Johnsen,-0.004,-0.0,-0.004,0.0,1991,27.0,UEL,Rosenborg,Norway,ST,,9.3,7.9,25.7,-6.0,0.9,0.9,1.1,47.9,13.7,0.0
Blaise Matuidi,0.018,0.007,0.011,3.41,1987,32.0,"UCL, Serie A",Juventus,France,CM,LM,8.0,7.5,18.2,-8.3,1.3,1.3,0.4,49.5,11.6,0.0
Blas Riveros,0.003,-0.002,0.005,0.0,1998,21.0,UEL,Basel,Paraguay,LB,,9.5,9.3,26.1,-6.8,0.9,1.4,0.9,44.5,15.0,0.0
Blerim Džemaili,-0.004,-0.004,-0.0,0.95,1986,33.0,Serie A,Bologna,Switzerland,DM,"AM, CM",13.5,11.7,22.9,-3.1,1.1,1.3,1.0,55.5,15.1,0.0
Bobby Adekanye,0.004,0.015,-0.011,0.27,1999,20.0,"Serie A, UEL",Lazio,Netherlands,ST,"RW, CM, WB",10.3,8.1,24.1,-7.8,1.1,1.0,1.0,43.6,14.0,0.0
Bojan Ostojić,0.005,-0.006,0.011,0.0,1984,35.0,UEL,Partizan,Serbia,CB,,6.9,7.1,20.1,-5.8,1.3,0.8,0.9,47.9,11.3,0.0
Boli Bolingoli-Mbombo,-0.013,0.005,-0.018,0.0,1995,24.0,UEL,Celtic,Belgium,LB,,10.1,10.4,24.3,-6.3,1.3,1.3,1.0,49.0,15.0,0.0
Bongani Zungu,-0.032,-0.017,-0.015,1.13,1992,26.0,Ligue 1,Amiens,South Africa,DM,CM,10.3,9.3,22.2,-7.3,1.4,1.1,0.9,44.6,13.2,0.0
Bonke Innocent,-0.021,-0.014,-0.007,0.0,1996,23.0,UEL,Malmö,Nigeria,CM,,8.6,8.7,21.2,-5.8,1.1,0.9,1.0,48.9,12.4,0.0
Boris Radunović,0.008,0.008,-0.0,0.39,1996,23.0,Serie A,Hellas Verona,Serbia,GK,,7.8,7.3,24.2,-5.8,0.9,0.8,1.0,50.0,12.4,4.2
Borja Iglesias,-0.005,-0.009,0.004,2.59,1993,26.0,La Liga,Real Betis,Spain,ST,,7.8,5.0,28.7,-8.4,0.7,0.6,0.4,44.6,11.8,0.0
Borja Mayoral,0.071,0.069,0.002,4.12,1997,22.0,La Liga,Levante,Spain,ST,,14.1,7.7,27.1,-11.0,0.5,0.5,0.6,40.7,13.4,0.0
Borja Sainz,0.004,0.003,0.0,0.81,2001,18.0,La Liga,Deportivo Alavés,Spain,CM,"AM, RB, LM",12.1,9.8,27.5,-7.4,1.0,1.3,0.8,45.1,14.8,0.0
Borja Valero,0.048,0.035,0.013,1.63,1985,34.0,"Serie A, UEL",Inter Milan,Spain,CM,"AM, ST",8.9,11.3,16.6,-4.8,1.2,0.9,0.6,43.9,11.9,0.0
Borna Barišić,-0.031,-0.026,-0.005,0.0,1992,26.0,UEL,Rangers,Croatia,LB,,9.9,9.9,28.2,-6.8,1.5,1.1,2.9,52.0,15.8,0.0
Bosko Sutalo,0.006,0.007,-0.001,0.4,2000,19.0,Serie A,Atalanta,Croatia,CB,,8.2,9.1,21.8,-6.3,1.4,1.0,1.0,53.5,13.1,0.0
Boualem Khoukhi,-0.033,-0.004,-0.03,0.0,1990,28.0,Copa America,Qatar,Qatar,CB,,9.3,8.3,21.7,-8.2,1.9,1.1,1.4,52.1,13.5,0.0
Boubacar Kamara,0.012,-0.001,0.013,3.17,1999,19.0,Ligue 1,Marseille,France,CB,"DM, CM",6.1,7.3,17.1,-4.5,1.5,1.4,0.4,53.7,11.0,0.0
Boubakary Soumaré,-0.009,-0.019,0.01,1.61,1999,20.0,"UCL, Ligue 1",Lille,France,DM,CM,10.0,11.4,17.8,-6.3,1.5,1.0,0.5,52.2,11.2,0.0
Boulaye Dia,-0.014,-0.012,-0.001,2.31,1996,22.0,Ligue 1,Reims,Senegal,ST,"RW, RM",11.8,6.3,29.4,-0.4,0.7,0.7,0.5,31.4,13.1,0.0
Bouna Sarr,-0.012,-0.013,0.001,2.81,1992,27.0,Ligue 1,Marseille,Senegal,RB,"RW, RM",9.9,11.8,23.1,-11.7,1.4,1.5,0.8,51.7,15.8,0.0
Bozhidar Kraev,-0.014,-0.019,0.005,2.88,1997,22.0,Primeira Liga,Gil Vicente FC,Bulgaria,CM,"AM, ST, LM, RM",13.8,9.4,34.1,5.8,0.9,0.7,1.9,49.3,15.9,0.0
Braian Mansilla,-0.029,-0.029,-0.0,2.22,1997,22.0,Primeira Liga,Vitória Setúbal,Argentina,LW,LM,14.8,13.6,32.4,-16.8,1.7,1.5,1.2,47.5,17.5,0.0
Brais Méndez,-0.02,-0.028,0.007,1.82,1997,22.0,La Liga,Celta Vigo,Spain,CM,"RW, LW, LM, RM, WB",12.4,10.6,26.8,-15.2,1.0,0.9,1.4,44.0,16.7,0.0
Bram Castro,0.001,-0.009,0.01,1.0,1982,36.0,Belgian Pro League,Mechelen,Belgium,GK,,6.3,5.8,21.9,-5.8,0.7,0.6,1.0,50.0,10.0,2.7
Bram Nuytinck,0.035,0.006,0.028,3.68,1990,29.0,Serie A,Udinese,Netherlands,CB,LB,5.8,8.8,16.7,-8.2,1.3,1.4,0.4,48.2,10.6,0.0
Bram van Polen,-0.046,-0.042,-0.004,0.65,1985,33.0,Eredivisie,Zwolle,Netherlands,CB,RB,7.3,7.6,21.2,-7.3,1.6,0.8,0.8,55.3,12.7,0.0
Brandon,0.007,0.007,-0.0,0.58,1995,24.0,La Liga,Osasuna,Spain,ST,,9.9,8.6,26.8,-11.9,0.8,1.0,0.9,43.7,14.4,0.0
Brandon Barker,-0.018,-0.015,-0.003,0.0,1996,22.0,UEL,Rangers,England,RW,,8.6,8.6,23.6,-5.8,1.0,1.1,1.0,42.3,12.6,0.0
Brandon Borrello,-0.038,-0.017,-0.021,0.33,1995,24.0,Bundesliga,Freiburg,Australia,AM,,9.7,8.3,25.6,-7.8,1.0,1.1,1.0,44.3,14.6,0.0
Brandon Mechele,0.001,0.0,0.0,2.94,1993,26.0,"UCL, Belgian Pro League",Club Brugge,Belgium,CB,,4.1,7.8,14.6,-10.5,1.6,1.1,0.4,55.7,8.4,0.0
Brandon Williams,0.055,0.034,0.021,1.81,2000,18.0,"Premier League, UEL",Manchester United,England,LB,"RB, WB",9.0,9.6,19.6,-6.0,1.4,1.4,0.7,52.0,13.2,0.0
Branislav Ivanović,-0.018,-0.002,-0.016,0.0,1984,35.0,UCL,Zenit,Serbia,CB,,7.6,8.0,20.6,-6.8,1.0,0.8,0.9,53.8,11.3,0.0
Branislav Niňaj,-0.167,-0.044,-0.123,0.26,1994,25.0,Eredivisie,Fortuna Sittard,Slovakia,CB,RB,5.9,6.8,21.9,-13.6,1.5,1.1,0.5,55.4,11.4,0.0
Brecht Capon,-0.051,-0.026,-0.024,1.22,1988,31.0,Belgian Pro League,Oostende,Belgium,RB,CB,7.8,10.1,24.5,-6.3,1.5,1.3,1.2,51.7,13.0,0.0
Brecht Dejaegere,-0.012,-0.015,0.004,0.8,1991,28.0,"Belgian Pro League, UEL",Gent,Belgium,CM,"AM, DM, ST, LM, RM, WB",12.3,9.2,22.8,-11.4,1.2,1.6,0.8,50.9,14.7,0.0
Breel Embolo,0.081,0.079,0.002,3.1,1997,22.0,"Bundesliga, UEL",Borussia Mönchengladbach,Switzerland,ST,AM,13.4,8.4,30.7,-10.1,0.7,0.8,0.5,38.7,15.6,0.0
Brendan Chardonnet,0.001,-0.001,0.002,1.14,1994,24.0,Ligue 1,Stade Brestois,France,CB,,7.4,9.4,17.4,-7.3,1.4,0.9,0.8,57.4,11.2,0.0
Brendan Hines-Ike,-0.022,-0.014,-0.007,1.53,1994,24.0,Belgian Pro League,Kortrijk,United States,CB,,5.9,7.0,18.0,-9.2,1.6,0.9,0.6,59.2,9.8,0.0
Brent Gabriël,-0.027,-0.015,-0.012,0.32,1999,20.0,Belgian Pro League,Waasland-Beveren,Belgium,GK,,8.1,7.6,24.1,-5.8,1.1,0.8,1.0,51.3,13.1,6.7
Brian Idowu,-0.029,-0.012,-0.017,0.0,1992,27.0,UCL,Lokomotiv Moscow,Nigeria,RB,,9.1,9.2,23.7,-6.3,1.2,1.1,1.0,51.1,13.5,0.0
Bruma,-0.022,-0.018,-0.004,1.19,1994,24.0,"UEL, Eredivisie",PSV,Portugal,RW,"LW, ST, LM",14.1,12.0,26.7,-10.3,0.9,1.0,1.2,37.6,16.7,0.0
Bruno Alves,0.018,-0.008,0.026,4.07,1981,37.0,Serie A,Parma,Portugal,CB,,6.1,7.7,17.8,-11.9,1.0,0.6,1.7,71.9,10.4,0.0
Bruno Araújo dos Santos,-0.038,-0.008,-0.03,1.96,1993,26.0,Primeira Liga,Paços de Ferreira,Brazil,RB,CB,10.9,11.2,25.4,-7.1,1.5,1.6,1.0,61.7,16.1,0.0
Bruno Duarte,0.027,0.029,-0.002,2.52,1996,23.0,"Primeira Liga, UEL",Vitória,Brazil,ST,,9.8,5.5,27.8,4.5,0.7,0.7,0.6,32.8,11.7,0.0
Bruno Ecuele Manga,-0.043,-0.003,-0.04,2.66,1988,31.0,Ligue 1,Dijon,Gabon,CB,,5.1,5.5,17.3,-13.6,1.4,0.7,0.4,63.9,9.6,0.0
Bruno Fernandes,0.025,0.014,0.011,4.29,1994,24.0,"Primeira Liga, UEL","Manchester United, Sporting CP",Portugal,AM,"LM, RM, CM",20.3,15.6,29.4,2.9,0.8,1.4,6.9,46.7,24.4,0.0
Bruno Godeau,-0.011,-0.002,-0.009,2.02,1992,27.0,Belgian Pro League,"Excel Mouscron, Gent",Belgium,CB,LB,5.1,6.4,18.5,-8.7,2.2,1.2,0.5,52.4,10.8,0.0
Bruno González,-0.005,-0.001,-0.004,0.86,1990,29.0,"La Liga, UEL","Levante, Getafe",Spain,CB,,6.3,7.6,19.4,-5.8,1.0,1.2,0.6,52.1,10.4,0.0
Bruno Guimarães,-0.012,-0.01,-0.002,0.35,1997,21.0,"UCL, Ligue 1",Lyon,Brazil,CM,DM,10.2,8.3,20.6,-6.8,1.3,1.4,0.9,48.8,12.9,0.0
Bruno Lamas,-0.022,-0.018,-0.004,0.63,1994,25.0,Primeira Liga,Santa Clara,Brazil,AM,CM,13.0,11.4,24.9,-10.5,1.1,1.0,3.7,42.7,15.7,0.0
Bruno Martella,-0.039,-0.006,-0.033,1.38,1992,26.0,Serie A,Brescia,Italy,LB,"LM, WB",11.8,11.0,26.0,-7.3,1.3,0.9,1.1,46.2,14.5,0.0
Bruno Morais,-0.107,-0.036,-0.071,0.7,1998,21.0,Primeira Liga,Aves,Portugal,CB,,6.3,7.1,23.3,-6.3,1.3,0.8,0.5,48.9,10.6,0.0
Bruno Moreira,0.012,0.008,0.004,1.78,1987,31.0,Primeira Liga,Rio Ave,Portugal,ST,RW,10.0,6.8,26.0,-10.3,0.6,0.7,0.6,45.0,12.4,0.0
Bruno Peres,0.038,0.035,0.003,1.77,1990,29.0,"Serie A, UEL",Roma,Brazil,WB,"RW, RB",11.1,9.3,20.5,-0.5,1.3,1.1,0.8,43.2,13.9,0.0
Bruno Petković,-0.033,-0.019,-0.014,0.0,1994,24.0,UCL,Dinamo Zagreb,Croatia,ST,,11.0,9.2,30.0,-5.5,0.9,1.1,0.9,49.4,16.8,0.0
Bruno Pires,-0.014,0.0,-0.014,2.02,1992,27.0,Primeira Liga,Vitória Setúbal,Brazil,CB,,6.9,7.1,19.3,2.0,1.4,1.1,1.0,58.3,11.0,0.0
Bruno Soriano,0.027,0.027,-0.001,0.41,1984,35.0,La Liga,Villarreal,Spain,DM,CM,8.7,9.4,18.4,-7.3,1.0,0.9,1.4,51.2,12.6,0.0
Bruno Tabata,-0.063,-0.06,-0.003,1.94,1997,22.0,Primeira Liga,Portimonense,Brazil,RW,"LW, LM, RM, CM",16.9,13.7,33.7,-8.7,1.2,1.2,5.2,43.3,20.5,0.0
Bruno Teles,-0.06,-0.025,-0.035,1.37,1986,33.0,Primeira Liga,Paços de Ferreira,Brazil,LB,CB,9.4,11.9,24.5,-7.3,1.4,1.4,3.0,62.6,14.5,0.0
Bruno Viana,0.021,0.02,0.001,3.93,1995,24.0,"Primeira Liga, UEL",Braga,Brazil,CB,,5.2,9.8,13.4,-7.8,1.6,0.7,0.3,54.2,9.1,0.0
Bruno Wilson,-0.036,0.007,-0.043,1.75,1996,22.0,Primeira Liga,"Tondela, Braga",Portugal,CB,,5.6,7.9,18.2,2.0,1.5,0.8,0.5,64.5,10.6,0.0
Bruno Xavier Almeida Costa,-0.052,-0.041,-0.011,0.98,1997,22.0,"Primeira Liga, UEL","Portimonense, Porto",Portugal,CM,"AM, DM, LW, ST, RM",12.9,13.1,22.7,-10.1,1.0,1.4,3.2,47.6,15.9,0.0
Bryan Cristante,0.031,0.029,0.002,2.63,1995,24.0,"Serie A, UEL",Roma,Italy,DM,CM,9.4,11.8,19.2,-9.2,1.4,1.2,0.6,49.4,13.6,0.0
Bryan Dabo,-0.015,-0.01,-0.006,1.44,1992,27.0,Serie A,SPAL,Burkina Faso,CM,,10.0,11.1,20.2,-5.0,1.0,1.0,0.8,52.6,13.0,0.0
Bryan Gil,0.005,-0.005,0.01,0.88,2001,18.0,"La Liga, UEL","Sevilla, Leganés",Spain,LW,"LB, RW, LM, RM, CM",13.5,10.2,28.7,-1.0,0.9,0.9,1.4,41.3,17.2,0.0
Bryan Heynen,-0.024,-0.012,-0.011,1.16,1997,22.0,"UCL, Belgian Pro League",Genk,Belgium,DM,"AM, RM, CM",10.0,8.4,24.8,-10.5,1.8,1.2,4.9,51.4,14.6,0.0
Bryan Linssen,0.014,0.027,-0.013,3.16,1990,28.0,Eredivisie,Vitesse,Netherlands,LW,"ST, LM",12.2,8.2,28.5,16.1,0.9,1.1,1.2,53.0,15.2,0.0
Bryan Oviedo,-0.009,-0.004,-0.005,0.0,1990,29.0,UEL,FC Copenhagen,Costa Rica,LB,,9.4,9.6,23.1,-6.8,1.2,1.1,1.0,47.7,13.9,0.0
Bryan Smeets,-0.033,0.004,-0.037,2.01,1992,26.0,Eredivisie,Sparta Rotterdam,Netherlands,AM,"ST, CM",13.8,11.8,24.5,-1.3,0.5,0.7,1.1,54.4,14.9,0.0
Bryan Soumaré,-0.004,-0.008,0.004,0.52,1999,20.0,Ligue 1,Dijon,France,RW,"AM, DM, RM",10.9,9.6,26.1,-8.2,1.0,0.8,1.8,49.0,14.7,0.0
Bubacarr Sanneh,-0.045,-0.017,-0.029,0.26,1994,24.0,Belgian Pro League,Oostende,Gambia,CB,,8.8,7.8,23.0,-7.8,1.4,1.1,1.0,53.2,12.7,0.0
Bukayo Saka,0.06,0.046,0.014,3.24,2001,17.0,"Premier League, UEL",Arsenal,England,LB,"AM, RW, LW, LM",13.8,10.2,26.0,0.5,0.9,1.2,0.6,30.4,15.6,0.0
Bálint Vécsei,-0.015,-0.013,-0.002,0.0,1993,26.0,UEL,Lugano,Hungary,CM,,9.6,9.4,24.3,-6.3,1.0,1.1,1.0,47.0,13.9,0.0
Callum Hudson-Odoi,0.071,0.068,0.003,1.66,2000,18.0,"Premier League, UCL",Chelsea,England,LW,"AM, RW, RM",14.6,11.7,26.1,-10.9,0.9,0.8,1.7,40.1,16.9,0.0
Callum McGregor,-0.012,-0.005,-0.007,0.0,1993,26.0,UEL,Celtic,Scotland,DM,CM,10.4,12.2,19.7,-7.3,1.2,0.8,0.8,51.1,12.3,0.0
Callum Robinson,0.022,0.02,0.002,1.05,1995,24.0,Premier League,Sheffield United,Ireland,ST,"AM, RM",9.7,8.1,25.8,-8.3,1.1,0.8,0.8,37.8,13.0,0.0
Callum Wilson,0.002,-0.001,0.003,4.07,1992,27.0,Premier League,Bournemouth,England,ST,,11.9,7.1,35.4,-10.4,0.4,0.5,0.4,34.1,13.9,0.0
Calum Chambers,0.081,0.04,0.042,2.2,1995,24.0,"Premier League, UEL",Arsenal,England,RB,CB,8.0,8.5,21.6,-5.0,1.5,1.1,1.0,53.6,15.4,0.0
Calvin Dekuyper,-0.027,-0.03,0.003,0.73,1999,19.0,Belgian Pro League,Cercle Brugge,Belgium,CM,DM,8.5,8.1,21.8,-5.8,1.0,1.6,0.8,50.0,11.6,0.0
Calvin Stengs,0.056,0.05,0.006,3.9,1998,20.0,"UEL, Eredivisie",AZ Alkmaar,Netherlands,RW,"AM, ST, RM",17.1,13.6,30.1,-1.6,0.6,0.6,2.3,37.6,20.7,0.0
Calvin Verdonk,-0.052,-0.021,-0.031,1.93,1997,22.0,Eredivisie,Twente,Indonesia,LB,LM,8.4,11.1,22.1,-7.4,1.8,1.6,1.0,47.6,14.7,0.0
Camora,-0.021,-0.014,-0.006,0.0,1986,32.0,UEL,CFR Cluj,Romania,LB,,8.9,9.2,27.7,-6.3,1.3,1.1,1.3,44.8,15.0,0.0
Can Bozdogan,-0.015,-0.012,-0.003,0.3,2001,18.0,Bundesliga,Schalke 04,Germany,LM,,9.7,9.6,24.6,-6.3,1.1,1.3,1.0,50.0,13.8,0.0
Caner Erkin,0.019,0.022,-0.003,0.0,1988,30.0,UEL,Beşiktaş,Turkey,LB,LW,11.9,10.3,24.9,-6.3,1.2,1.4,1.9,47.9,15.5,0.0
Carel Eiting,-0.039,-0.024,-0.015,0.39,1998,21.0,"UEL, Eredivisie",Ajax,Netherlands,DM,"LM, RM, CM",10.6,10.6,22.7,-7.8,1.2,1.1,2.0,51.1,15.9,0.0
Carles Aleñá,-0.004,-0.005,0.001,1.23,1998,21.0,"La Liga, UCL","Barcelona, Real Betis",Spain,CM,"RW, DM, LM, RM",9.7,10.9,20.3,-7.8,0.7,1.1,0.8,40.5,14.0,0.0
Carles Pérez,0.061,0.048,0.012,1.93,1998,21.0,"Serie A, UEL","Roma, Barcelona",Spain,RW,"AM, LW, RM",13.0,9.3,24.2,-1.8,0.8,1.2,1.3,36.1,15.8,0.0
Carlinhos,-0.039,-0.031,-0.008,2.65,1994,25.0,"Primeira Liga, UEL","Lugano, Vitória Setúbal",Brazil,CM,"RW, DM, LM, RM",15.9,14.2,25.7,-6.4,1.0,1.2,1.9,47.1,15.7,0.0
Carlos,-0.01,-0.011,0.001,3.21,1995,23.0,Primeira Liga,Santa Clara,Brazil,LW,"RW, ST, LM",14.1,8.6,30.4,-9.2,1.2,1.3,0.5,44.8,14.8,0.0
Carlos Apna Embaló,-0.031,-0.024,-0.007,0.44,1994,24.0,Belgian Pro League,Eupen,Guinea-Bissau,ST,"LB, CB, LW, LM, RM, CM",13.4,10.6,26.1,-5.0,0.9,1.2,1.3,51.1,15.7,0.0
