Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Niklas Stark,-0.046,-0.012,-0.035,2.1,1995,26.0,Bundesliga,Hertha Berlin,Germany,CB,DM,5.8,8.1,18.3,-2.0,1.5,0.9,0.6,56.7,10.3,0.0
Niklas Süle,0.131,0.068,0.062,4.37,1995,25.0,"Bundesliga, UCL",Bayern Munich,Germany,CB,RB,5.3,9.3,12.9,-4.9,1.3,1.1,0.5,63.6,9.8,0.0
Niklas Tauer,-0.012,-0.01,-0.001,0.63,2001,20.0,Bundesliga,Mainz 05,Germany,CB,"CM, WB",8.5,8.2,23.0,-4.6,1.3,1.2,0.9,45.7,12.5,0.0
Niko Gießelmann,0.01,-0.011,0.021,3.05,1991,29.0,Bundesliga,Union Berlin,Germany,WB,"LB, LW",9.3,9.3,27.8,-4.4,1.0,0.9,3.5,47.2,16.8,0.0
Nikola Kalinić,0.034,0.035,-0.001,0.67,1988,33.0,Serie A,Hellas Verona,Croatia,ST,"AM, CM",11.4,7.6,26.0,0.8,0.8,0.7,0.9,45.7,14.5,0.0
Nikola Maksimović,0.016,-0.004,0.02,1.69,1991,29.0,Serie A,Genoa,Serbia,CB,,6.3,8.3,19.6,-4.1,1.0,0.8,0.6,56.6,10.5,0.0
Nikola Maraš,-0.002,-0.0,-0.002,1.43,1995,25.0,La Liga,Rayo Vallecano,Serbia,CB,,6.1,7.0,20.2,-3.1,1.3,1.0,0.6,51.1,10.4,0.0
Nikola Milenković,0.088,0.012,0.076,6.01,1997,23.0,Serie A,Fiorentina,Serbia,CB,,4.4,7.1,13.1,-8.0,1.4,1.2,0.3,69.8,9.8,0.0
Nikola Storm,-0.004,0.016,-0.02,3.15,1994,26.0,Belgian Pro League,Mechelen,Belgium,LW,,12.7,10.4,27.9,34.1,0.9,1.0,2.3,31.2,15.2,0.0
Nikola Vlašić,0.025,0.038,-0.014,0.88,1997,23.0,"Premier League, UEL",West Ham,Croatia,LW,"AM, RW, LM",12.5,9.5,25.3,-8.8,0.8,1.0,0.7,42.7,15.0,0.0
Nikolai Baden Frederiksen,-0.057,-0.045,-0.012,1.25,2000,21.0,Eredivisie,Vitesse,Denmark,ST,"AM, RW, LW",9.9,6.4,28.2,9.3,0.6,0.7,2.2,38.2,12.6,0.0
Nikolai Laursen,-0.07,-0.056,-0.014,1.59,1998,23.0,Eredivisie,Heracles Almelo,Denmark,RW,"AM, ST, RM",11.2,8.0,29.3,1.7,0.7,1.2,2.0,50.5,15.2,0.0
Nikolai Rasskazov,-0.022,-0.003,-0.019,0.0,1998,23.0,UEL,Spartak Moscow,Russia,CB,,8.7,9.3,22.5,-3.1,1.0,1.0,1.1,48.7,13.1,0.0
Nikolaos Michelis,-0.072,-0.04,-0.032,0.55,2001,20.0,Eredivisie,Willem II,Greece,CB,,7.5,9.1,20.4,-4.6,1.6,1.0,0.8,56.9,11.8,0.0
Nikolas Dyhr,0.009,0.01,-0.001,0.0,2001,20.0,UEL,Midtjylland,Denmark,WB,LM,9.3,9.3,23.7,-2.0,1.1,0.9,1.3,48.8,13.3,0.0
Nikolas Nartey,-0.006,-0.007,0.001,0.54,2000,21.0,Bundesliga,Stuttgart,Denmark,CM,"AM, DM, WB",9.6,8.8,24.5,-3.1,1.2,0.9,0.9,58.2,13.8,0.0
Nils Petersen,0.049,0.043,0.005,1.01,1988,32.0,Bundesliga,Freiburg,Germany,ST,,9.9,7.7,25.9,8.6,0.8,0.8,0.8,35.7,13.8,0.0
Nilton Varela,-0.031,-0.023,-0.008,0.9,2001,20.0,Primeira Liga,Belenenses SAD,Portugal,LB,"LM, WB",8.7,8.7,26.3,-0.0,1.6,1.4,0.9,52.4,14.7,0.0
Nino Galović,-0.017,-0.009,-0.008,1.16,1992,29.0,Primeira Liga,Arouca,Croatia,CB,,6.6,8.2,17.1,-3.6,1.3,0.8,0.6,53.6,10.2,0.0
Nir Bitton,-0.007,0.007,-0.013,0.0,1991,29.0,UEL,Celtic,Israel,DM,CM,8.4,9.5,21.3,-3.6,1.2,1.3,1.0,53.8,13.2,0.0
Njegoš Petrović,-0.029,-0.011,-0.018,1.07,1999,22.0,"La Liga, UEL","Red Star, Granada",Serbia,CM,DM,10.9,8.8,22.5,-6.5,1.0,1.1,0.7,41.9,12.7,0.0
Noa Lang,0.069,0.063,0.006,4.47,1999,22.0,"UCL, Belgian Pro League",Club Brugge,Netherlands,ST,"LW, LM",17.8,15.6,29.8,-10.5,0.7,0.8,0.9,35.9,18.9,0.0
Noah Fadiga,-0.055,-0.054,-0.001,2.62,1999,21.0,Eredivisie,Heracles Almelo,Senegal,RB,"RW, WB",7.5,9.7,23.0,-7.1,1.1,0.9,1.0,53.0,13.2,0.0
Noah Joel Sarenren Bazee,-0.002,0.004,-0.006,0.33,1996,24.0,Bundesliga,Augsburg,Nigeria,AM,"RM, WB",10.2,9.7,25.5,-1.0,1.0,1.0,1.0,44.9,14.3,0.0
Noah Mbamba,-0.009,-0.001,-0.008,0.6,2005,16.0,"UCL, Belgian Pro League",Club Brugge,Belgium,CM,"LB, CB, DM, ST, LM, RM",9.5,9.0,21.5,-5.1,1.7,1.3,0.8,45.3,13.4,0.0
Noah Okafor,0.02,0.019,0.001,0.0,2000,21.0,UCL,RB Salzburg,Switzerland,ST,,11.5,9.4,27.2,-0.5,0.9,0.9,1.0,48.8,14.2,0.0
Nolito,0.02,0.016,0.004,2.13,1986,34.0,La Liga,Celta Vigo,Spain,ST,LM,11.3,9.4,25.1,-6.8,0.9,1.1,0.8,49.2,13.2,0.0
Noni Madueke,-0.028,-0.019,-0.009,0.96,2002,19.0,"UEL, Eredivisie",PSV,England,RW,LW,10.9,11.4,28.5,-6.5,0.8,1.0,0.7,52.2,16.5,0.0
Norbert Gyömbér,0.005,-0.012,0.017,3.65,1992,29.0,Serie A,Salernitana,Slovakia,CB,RB,5.9,7.3,21.2,-6.1,1.6,1.2,0.5,59.1,10.9,0.0
Norbert Haymamba,0.002,-0.001,0.004,0.38,1999,22.0,Primeira Liga,Arouca,Cameroon,GK,,7.9,7.7,23.3,-3.1,0.9,0.8,0.9,51.3,12.4,7.2
Nordi Mukiele,0.05,0.039,0.011,3.26,1997,23.0,"Bundesliga, UCL",RB Leipzig,France,WB,"RW, CB, RB, RM",8.4,8.9,25.7,-7.2,1.5,1.1,0.7,61.9,16.1,0.0
Noussair Mazraoui,0.098,0.054,0.044,4.17,1997,23.0,"UCL, Eredivisie",Ajax,Morocco,RB,CB,10.8,12.2,19.7,-1.7,0.9,1.7,0.5,55.5,15.5,0.0
Noë Dussenne,-0.013,-0.023,0.009,2.23,1992,29.0,Belgian Pro League,Standard Liège,Belgium,CB,,5.8,8.0,20.1,-7.0,1.7,1.4,0.5,59.4,11.9,0.0
Nuno Gonçalo Moreira,-0.001,-0.013,0.012,2.33,1999,22.0,Primeira Liga,Vizela,Portugal,LW,"RW, LM, RM",14.2,12.2,29.6,-14.0,1.2,1.0,3.5,41.5,17.8,0.0
Nuno Lima,-0.013,-0.003,-0.01,1.25,2001,20.0,Primeira Liga,Paços de Ferreira,Portugal,CB,,7.4,7.5,19.1,-5.6,1.2,1.1,0.6,57.3,11.7,0.0
Nuno Mendes,0.007,-0.009,0.016,2.56,2002,19.0,"UCL, Ligue 1","Paris Saint-Germain, Sporting CP",Portugal,LB,"LM, WB",8.8,7.7,19.4,-5.6,1.2,1.5,1.2,50.8,13.8,0.0
Nuno Santos,0.051,0.048,0.004,3.74,1995,26.0,"UCL, Primeira Liga",Sporting CP,Portugal,WB,"AM, LW, LM",14.1,12.1,23.9,1.5,1.3,1.0,1.7,50.8,16.2,0.0
Nuno Santos,-0.031,-0.021,-0.01,2.69,1999,22.0,Primeira Liga,Paços de Ferreira,Portugal,AM,"RW, DM, ST, LM, RM, CM",14.3,13.9,24.1,5.7,1.1,0.6,2.3,46.5,14.5,0.0
Nuno Sequeira,-0.002,0.003,-0.004,0.6,1990,30.0,"Primeira Liga, UEL",Braga,Portugal,LB,CB,10.1,9.7,22.0,-3.6,1.3,1.1,1.3,57.9,14.8,0.0
Nuno Tavares,0.05,0.031,0.019,2.08,2000,21.0,Premier League,Arsenal,Portugal,LB,LW,9.1,10.0,23.0,-7.1,1.0,1.2,0.6,50.6,15.9,0.0
Nélson Semedo,0.017,-0.003,0.021,3.22,1993,27.0,Premier League,Wolves,Portugal,RM,"RB, WB",10.6,11.3,23.7,-10.5,1.0,1.5,0.6,42.4,15.1,0.0
Néstor Araujo,-0.006,-0.007,0.001,3.52,1991,29.0,La Liga,Celta Vigo,Mexico,CB,,5.1,8.4,16.6,-4.6,1.1,0.7,0.4,55.1,9.4,0.0
Núrio Fortuna,-0.001,-0.007,0.006,2.43,1995,26.0,Belgian Pro League,Gent,Angola,WB,LB,8.5,9.7,24.7,-3.3,1.7,1.2,0.6,54.7,14.4,0.0
Obite N'Dicka,0.036,0.002,0.034,4.72,1999,21.0,"Bundesliga, UEL",Eintracht Frankfurt,Côte d'Ivoire,CB,,5.6,7.7,16.6,3.1,1.5,1.0,0.4,60.2,10.2,0.0
Oday Dabbagh,0.02,0.025,-0.005,1.05,1998,22.0,Primeira Liga,Arouca,Palestine,ST,"AM, RW, LW, RM",14.7,8.5,26.0,-3.0,0.9,0.9,0.9,42.6,15.0,0.0
Odilon Kossonou,-0.012,0.004,-0.015,2.33,2001,20.0,"Bundesliga, UEL",Bayer Leverkusen,Côte d'Ivoire,CB,"RB, ST",5.8,7.1,18.2,-3.6,1.2,1.0,0.5,52.1,11.0,0.0
Odisseas Vlachodimos,0.049,-0.014,0.063,5.06,1994,27.0,"UCL, Primeira Liga",Benfica,Greece,GK,,2.2,1.9,20.1,-3.1,0.3,0.3,0.4,63.8,7.2,-6.2
Odsonne Édouard,0.039,0.04,-0.0,2.63,1998,23.0,Premier League,Crystal Palace,France,ST,"LW, LM",14.7,9.6,29.5,-4.8,0.5,0.8,0.5,47.1,14.8,0.0
Ofir Marciano,-0.069,-0.044,-0.025,0.94,1989,31.0,Eredivisie,Feyenoord,Israel,GK,,4.1,4.0,27.1,-3.1,0.6,0.5,0.9,51.3,11.3,1.4
Ogechika Heil,-0.071,-0.058,-0.013,0.6,2000,20.0,Eredivisie,Go Ahead Eagles,Germany,LW,"ST, LM, RM, CM",12.0,10.0,27.5,-2.5,1.0,1.1,0.8,44.3,15.7,0.0
Oghenekaro Etebo,0.017,0.018,-0.001,0.61,1995,25.0,Premier League,Watford,Nigeria,DM,CM,9.0,9.3,21.0,-3.6,1.1,1.2,0.9,52.5,11.9,0.0
Ohis Felix Uduokhai,-0.085,-0.013,-0.072,0.58,1997,23.0,Bundesliga,Augsburg,Germany,CB,"LB, WB",7.6,9.5,22.2,-4.1,1.1,0.9,0.8,57.7,12.6,0.0
Oier Sanjurjo,-0.025,-0.006,-0.019,0.91,1986,35.0,La Liga,Osasuna,Spain,CM,"DM, RM",9.5,9.3,25.1,-1.5,0.7,0.9,1.0,53.4,13.6,0.0
Oier Zarraga,-0.01,-0.017,0.007,1.53,1999,22.0,La Liga,Athletic Bilbao,Spain,CM,RM,10.4,11.0,23.3,-5.6,1.4,0.7,0.6,46.7,13.0,0.0
Oihan Sancet,0.028,0.023,0.004,2.28,2000,21.0,La Liga,Athletic Bilbao,Spain,ST,,15.7,10.3,28.8,8.7,0.7,0.8,0.7,41.7,15.5,0.0
Okay Yokuşlu,0.006,0.006,0.0,0.88,1994,27.0,La Liga,"Celta Vigo, Getafe",Turkey,CB,"DM, CM",7.6,7.9,21.2,-5.1,1.1,1.2,0.8,55.7,12.0,0.0
Ola Aina,0.005,-0.0,0.005,2.05,1996,24.0,Serie A,Torino,Nigeria,WB,,10.7,11.3,27.0,-4.1,1.6,1.2,0.9,44.9,16.8,0.0
Oleg Reabciuk,-0.02,-0.007,-0.013,0.0,1998,23.0,UEL,Olympiacos,Moldova,LB,,10.6,10.2,24.4,1.5,1.2,1.0,0.8,51.8,14.0,0.0
Oleksandr Syrota,0.009,-0.004,0.013,0.0,2000,21.0,UCL,Dynamo Kyiv,Ukraine,CB,,7.8,8.3,20.4,-4.1,1.2,1.0,0.9,51.3,11.8,0.0
Oleksandr Zinchenko,0.133,0.09,0.043,2.51,1996,24.0,"Premier League, UCL",Manchester City,Ukraine,LB,,10.7,12.2,16.5,-7.4,1.5,1.2,1.0,51.7,14.7,0.0
Oleksandr Zubkov,-0.02,-0.015,-0.005,0.0,1996,24.0,UEL,Ferencváros,Ukraine,LW,,10.4,9.0,24.8,-4.6,1.1,1.2,2.0,51.3,15.2,0.0
Olimpiu Moruțan,-0.02,-0.015,-0.005,0.0,1999,22.0,UEL,Galatasaray,Romania,RW,"RM, CM",11.0,10.4,26.8,-4.1,1.0,1.1,1.3,50.0,14.7,0.0
Oliver Baumann,0.005,0.014,-0.01,4.22,1990,31.0,Bundesliga,Hoffenheim,Germany,GK,,2.6,2.5,20.0,-3.1,0.3,0.3,0.6,59.9,9.1,5.9
Oliver Skipp,0.039,0.021,0.018,2.26,2000,20.0,Premier League,Tottenham Hotspur,England,CM,DM,8.4,10.5,16.9,-4.1,1.0,1.3,0.6,51.7,11.5,0.0
Olivier Boscagli,0.004,-0.004,0.009,3.33,1997,23.0,"UEL, Eredivisie",PSV,France,CB,"DM, CM",6.4,11.2,18.5,9.6,2.1,0.9,1.1,58.1,13.2,0.0
Olivier Deman,-0.025,-0.033,0.008,2.26,2000,21.0,Belgian Pro League,Cercle Brugge,Belgium,RW,"AM, LW, ST, LM, CM",14.0,7.5,32.2,-12.7,1.0,1.4,0.6,38.6,15.9,0.0
Olivier Giroud,0.037,0.027,0.01,3.15,1986,34.0,"UCL, Serie A",AC Milan,France,ST,,11.1,4.8,28.9,-1.1,0.5,0.8,0.7,62.8,13.9,0.0
Olivier Verdon,-0.019,-0.002,-0.017,0.0,1995,25.0,UEL,Ludogorets,Benin,CB,,8.5,9.2,18.3,-3.1,1.2,1.0,1.0,53.1,12.0,0.0
Ollie Watkins,0.069,0.054,0.014,5.64,1995,25.0,Premier League,Aston Villa,England,ST,LW,12.9,8.3,31.2,-5.3,0.7,0.7,0.3,42.4,14.8,0.0
Omar Alderete,-0.003,-0.014,0.011,3.28,1996,24.0,La Liga,Valencia,Paraguay,CB,,6.0,8.8,28.4,2.9,1.4,1.3,0.5,60.4,13.7,0.0
Omar Colley,0.001,-0.005,0.005,3.81,1992,28.0,Serie A,Sampdoria,Gambia,CB,,4.7,7.9,16.7,-8.8,2.4,1.2,0.4,56.9,10.0,0.0
Omar Govea,-0.025,-0.023,-0.002,0.42,1996,25.0,Belgian Pro League,Zulte Waregem,Mexico,AM,,9.1,9.9,24.7,-6.5,0.9,1.2,1.3,44.5,14.6,0.0
Omar Marmoush,-0.038,-0.04,0.002,1.76,1999,22.0,Bundesliga,"Wolfsburg, Stuttgart",Egypt,LW,"AM, RW, ST",13.9,8.5,33.1,-8.5,0.7,1.0,4.0,49.0,18.7,0.0
Omar Mascarell,-0.019,-0.008,-0.011,3.1,1993,28.0,La Liga,Elche,Equatorial Guinea,CM,"CB, DM",3.8,8.3,47.8,-3.1,0.4,0.3,0.4,50.0,8.3,0.0
Omar Richards,0.03,0.025,0.005,0.71,1998,23.0,"Bundesliga, UCL",Bayern Munich,England,LB,RW,9.0,8.6,20.1,-4.6,1.0,1.6,1.1,47.8,14.1,0.0
Ondrej Duda,-0.018,-0.015,-0.003,2.0,1994,26.0,Bundesliga,Köln,Slovakia,AM,"ST, CM",13.6,9.9,29.1,-10.8,1.0,0.9,1.4,46.6,16.4,0.0
Ondřej Čelůstka,-0.012,-0.009,-0.003,0.0,1989,32.0,UEL,Sparta Prague,Czechia,CB,,8.2,8.4,21.9,-3.1,0.9,0.8,1.0,45.9,12.3,0.0
Opa Nguette,-0.036,-0.024,-0.011,1.16,1994,27.0,Ligue 1,Metz,Senegal,ST,"AM, RW, LM, RM, CM",12.9,10.1,30.3,-3.8,0.7,1.1,0.7,47.6,16.1,0.0
Orel Mangala,-0.022,-0.015,-0.007,2.27,1998,23.0,Bundesliga,Stuttgart,Belgium,CM,"AM, LM, RM",12.3,9.3,24.4,-8.0,0.8,0.7,0.5,43.1,13.4,0.0
Orestis Kiomourtzoglou,-0.035,-0.039,0.004,2.11,1998,23.0,Eredivisie,Heracles Almelo,Germany,DM,CM,10.0,8.5,21.7,-5.1,1.5,1.6,0.7,51.6,13.6,0.0
Oriol Busquets,-0.029,-0.001,-0.028,0.23,1999,22.0,Ligue 1,Clermont Foot,Spain,DM,CM,9.7,9.0,21.9,-3.6,1.0,1.1,1.0,45.3,13.0,0.0
Oriol Romeu,0.024,0.007,0.017,4.53,1991,29.0,Premier League,Southampton,Spain,CM,DM,11.4,10.6,20.1,-0.0,1.5,1.2,0.4,56.6,13.1,0.0
Orkun Kökçü,0.016,0.003,0.013,3.97,2000,20.0,Eredivisie,Feyenoord,Turkey,DM,CM,15.6,16.7,20.5,-0.5,0.7,1.0,9.8,40.1,19.4,0.0
Osama Rashid,-0.016,-0.01,-0.007,0.74,1992,29.0,Primeira Liga,Vizela,Iraq,DM,"LM, RM",10.5,9.6,24.2,-6.5,1.1,1.0,1.3,43.9,14.4,0.0
Osaze Urhoghide,-0.029,-0.025,-0.004,0.68,2000,21.0,"Belgian Pro League, UEL","Oostende, Celtic",Netherlands,CB,,7.9,9.0,23.2,-4.1,1.8,1.4,0.8,56.4,12.2,0.0
Oscar Barreto,-0.021,-0.001,-0.019,0.43,1993,28.0,Primeira Liga,Santa Clara,Colombia,LW,RW,11.3,9.3,24.9,-8.4,1.1,1.3,1.8,43.3,14.8,0.0
Oscar Estupiñan,0.028,0.036,-0.008,3.47,1996,24.0,Primeira Liga,Vitória,Colombia,ST,,6.5,5.7,29.5,1.2,0.5,0.6,0.4,46.8,12.0,0.0
Osman Bukari,0.001,0.002,-0.001,1.4,1998,22.0,Ligue 1,Nantes,Ghana,RW,"LW, ST, RM, CM",13.8,10.2,27.9,-0.0,1.0,0.9,0.7,46.6,14.8,0.0
Othman Boussaid,-0.019,-0.023,0.004,1.55,2000,21.0,Eredivisie,Utrecht,Belgium,LW,"RW, DM, ST, RM",13.6,10.9,28.7,-13.4,1.4,0.8,1.8,50.0,15.7,0.0
Otávio,0.086,0.021,0.064,2.34,1994,27.0,Ligue 1,Bordeaux,Brazil,CM,DM,9.4,8.8,17.5,-5.1,1.3,1.5,0.7,45.1,11.4,0.0
Otávio,0.093,0.083,0.01,5.55,1995,26.0,"UCL, Primeira Liga",Porto,Portugal,CM,"RW, DM, LM, RM",16.2,12.7,24.4,-18.7,0.9,2.0,2.7,44.1,19.1,0.0
Oualid El Hajjam,-0.014,0.003,-0.017,1.37,1991,30.0,Ligue 1,Troyes,Morocco,CB,"LB, RB",8.9,8.1,22.3,-1.5,1.6,1.0,0.6,47.2,13.5,0.0
Oumar Solet,-0.024,-0.007,-0.018,0.0,2000,21.0,UCL,RB Salzburg,France,CB,,8.8,8.8,21.2,-3.6,1.1,0.8,1.0,45.9,12.0,0.0
Ouparine Djoco,0.013,-0.008,0.021,3.15,1998,23.0,Ligue 1,Clermont Foot,Guinea-Bissau,GK,,3.9,3.5,27.0,-3.1,0.4,0.4,0.4,50.0,10.1,9.3
Ousmane Dembélé,0.189,0.183,0.006,3.99,1997,24.0,"La Liga, UEL",Barcelona,France,RW,"LW, WB",18.3,14.0,28.9,-12.8,0.7,1.0,3.0,47.9,20.9,0.0
Oussama Darfalou,-0.043,-0.046,0.004,1.49,1993,27.0,Eredivisie,"Zwolle, Vitesse",Algeria,ST,,11.3,7.9,31.2,-12.9,0.6,0.5,0.6,44.5,15.2,0.0
Oussama Idrissi,0.063,0.051,0.012,1.92,1996,25.0,La Liga,"Cádiz, Sevilla",Morocco,LW,"AM, LM",14.9,11.1,26.1,-8.0,0.8,0.7,2.2,40.1,15.7,0.0
Oussama Tannane,-0.061,-0.055,-0.007,0.19,1994,27.0,Eredivisie,Vitesse,Morocco,AM,ST,11.9,10.9,25.0,-5.1,1.1,1.1,2.1,47.5,15.6,0.0
Ousseynou Ba,-0.013,-0.001,-0.012,0.0,1995,25.0,UEL,Olympiacos,Senegal,CB,,9.2,8.6,21.1,-3.6,1.3,1.0,1.0,59.4,12.8,0.0
Owen Wijndal,0.001,-0.018,0.019,3.72,1999,21.0,Eredivisie,AZ Alkmaar,Netherlands,LB,,11.8,10.6,20.8,-6.7,1.1,1.0,0.8,47.6,14.6,0.0
Ozan Kabak,-0.008,0.008,-0.016,1.21,2000,21.0,Premier League,Norwich City,Turkey,CB,,8.6,8.3,21.0,-4.6,1.4,0.8,0.7,47.1,12.1,0.0
Ozan Tufan,-0.006,0.009,-0.016,0.45,1995,26.0,Premier League,Watford,Turkey,CM,"AM, DM",9.4,9.5,24.6,-6.1,1.0,0.9,1.3,43.8,13.4,0.0
Pablo,-0.031,-0.006,-0.024,0.0,1991,30.0,UEL,Lokomotiv Moscow,Brazil,CB,,9.5,9.3,20.9,-4.6,1.5,0.8,1.3,53.8,13.0,0.0
Pablo Fornals,0.043,0.02,0.023,4.79,1996,25.0,"Premier League, UEL",West Ham,Spain,LW,"AM, RW",16.0,12.7,26.5,-2.8,1.2,1.1,1.9,44.7,17.8,0.0
Pablo Galdames Millán,-0.013,-0.004,-0.009,1.32,1996,24.0,Serie A,Genoa,Chile,CM,"AM, DM, LM",10.9,9.5,24.9,-5.6,0.9,1.1,2.3,42.2,14.0,0.0
Pablo Maffeo,0.013,-0.025,0.038,4.38,1997,24.0,La Liga,Mallorca,Spain,RB,LB,10.8,8.7,30.2,-6.2,1.5,1.5,0.8,50.7,17.2,0.0
Pablo Martínez,-0.004,-0.002,-0.002,0.89,1998,23.0,La Liga,Levante,Spain,CM,"LM, RM",9.7,8.6,26.3,-5.6,1.5,1.1,0.8,49.2,14.8,0.0
Pablo Marí,-0.012,0.002,-0.014,1.98,1993,27.0,Serie A,"Arsenal, Udinese",Spain,CB,,5.0,5.8,23.3,2.9,1.5,0.9,1.6,60.5,12.9,0.0
Pablo Piatti,-0.008,0.002,-0.01,0.42,1989,32.0,La Liga,Elche,Argentina,ST,"LM, RM",10.2,8.2,24.5,-4.1,1.0,1.1,0.9,50.0,13.9,0.0
Pablo Rosario,0.021,0.004,0.017,4.21,1997,24.0,Ligue 1,Nice,Netherlands,CM,CB,9.5,11.0,16.5,-8.8,1.3,1.3,0.4,55.4,11.5,0.0
Pablo Santos,-0.021,-0.013,-0.008,1.5,1992,29.0,Primeira Liga,Moreirense,Brazil,CB,,6.6,7.4,19.7,-1.5,1.7,1.2,0.8,51.7,11.4,0.0
Pablo Sarabia,0.075,0.073,0.003,4.08,1992,29.0,"UCL, Primeira Liga","Paris Saint-Germain, Sporting CP",Spain,AM,"RW, LW, ST",13.8,9.8,30.5,3.7,0.6,0.5,4.7,36.2,18.1,0.0
Paco Alcácer,0.05,0.06,-0.01,1.38,1993,27.0,"La Liga, UCL",Villarreal,Spain,ST,,9.8,6.5,25.6,-14.5,1.0,0.8,0.9,37.4,12.8,0.0
Panagiotis Retsos,0.022,0.015,0.007,0.14,1998,22.0,"Serie A, UEL","Bayer Leverkusen, Hellas Verona",Greece,CB,"RB, LW, WB",9.2,9.5,22.5,-3.6,1.3,0.9,1.1,51.3,13.3,0.0
Pantelis Hatzidiakos,-0.084,-0.028,-0.056,1.57,1997,24.0,Eredivisie,AZ Alkmaar,Greece,CB,RB,5.5,9.0,16.6,-5.1,1.0,0.7,0.5,53.8,11.0,0.0
Paolo Ghiglione,0.006,-0.001,0.008,0.86,1997,24.0,Serie A,Genoa,Italy,WB,RB,9.5,9.8,28.1,-6.1,1.3,1.3,1.6,49.0,16.3,0.0
Papa Ndiaga Yade,-0.019,-0.014,-0.005,0.86,2000,21.0,Ligue 1,Metz,Mauritania,WB,"LB, LW, LM, RM",10.9,11.1,26.3,-4.1,1.2,1.1,1.1,47.8,15.2,0.0
Pape Abou Cissé,-0.009,-0.001,-0.008,0.0,1995,25.0,UEL,Olympiacos,Senegal,CB,,7.6,8.5,22.6,-5.1,1.4,1.3,0.8,54.2,12.9,0.0
Pape Gueye,0.002,-0.015,0.017,2.14,1999,22.0,"UEL, Ligue 1",Marseille,Senegal,DM,"LB, AM, LM, CM",8.8,9.5,17.7,-12.2,1.6,1.2,0.5,56.7,13.6,0.0
Pape Habib Guèye,-0.0,-0.001,0.001,1.4,1999,21.0,Belgian Pro League,Kortrijk,Senegal,ST,,11.0,8.1,32.9,-3.3,0.7,0.8,0.7,49.4,15.8,0.0
Pape Matar Sarr,-0.071,-0.034,-0.037,1.8,2002,18.0,Ligue 1,Metz,Senegal,CM,"AM, DM, LM, RM",14.7,12.7,21.8,-8.0,1.2,1.1,0.8,49.5,13.7,0.0
Papu Gómez,0.008,-0.001,0.01,2.57,1988,33.0,"La Liga, UCL",Sevilla,Argentina,LW,"AM, ST, LM, RM",13.8,13.9,21.4,9.1,0.6,0.8,1.4,39.5,15.4,0.0
Pascal Groß,0.032,0.012,0.02,3.32,1991,30.0,Premier League,Brighton,Germany,CM,"AM, DM, RM, WB",12.5,12.4,24.4,-3.3,1.0,0.9,6.7,45.9,16.9,0.0
Pascal Stenzel,0.002,-0.005,0.007,1.26,1996,25.0,Bundesliga,Stuttgart,Germany,RB,"CB, WB",8.8,10.5,20.5,-4.1,1.1,1.1,1.6,50.8,13.4,0.0
Pascal Struijk,0.012,0.021,-0.009,3.03,1999,21.0,Premier League,Leeds United,Netherlands,CB,"LB, DM, CM",6.5,7.9,17.0,-4.9,1.4,1.5,0.5,50.4,10.7,0.0
Pasquale Mazzocchi,-0.051,-0.023,-0.027,2.51,1995,26.0,Serie A,"Venezia, Salernitana",Italy,RB,"LB, WB",9.1,11.9,27.6,-5.1,1.3,1.1,1.6,51.9,15.1,0.0
Pathé Ciss,0.002,0.015,-0.013,1.54,1994,27.0,La Liga,Rayo Vallecano,Senegal,DM,"AM, CM",10.1,9.4,20.1,-1.5,1.9,1.2,1.0,56.5,12.2,0.0
Patric,0.054,0.031,0.023,2.96,1993,28.0,"Serie A, UEL",Lazio,Spain,CB,RB,5.7,6.4,11.5,-3.8,1.0,0.9,0.5,40.3,9.2,0.0
Patrick,-0.019,-0.005,-0.014,0.54,1997,24.0,Primeira Liga,Estoril,Brazil,CB,,8.4,12.0,17.4,-7.4,1.3,1.2,1.5,49.3,12.6,0.0
Patrick Bamford,0.036,0.043,-0.006,0.92,1993,27.0,Premier League,Leeds United,England,ST,LW,10.5,8.0,23.7,-7.2,0.8,0.7,0.9,41.9,12.7,0.0
Patrick Berg,0.003,-0.003,0.006,0.43,1997,23.0,Ligue 1,Lens,Norway,CM,"AM, CB, DM",9.0,9.0,21.7,-3.1,1.1,1.2,1.0,52.5,13.4,0.0
Patrick Cutrone,-0.023,-0.02,-0.004,1.7,1998,23.0,Serie A,Empoli,Italy,ST,,9.0,6.4,28.5,-5.7,0.7,0.5,0.6,36.1,13.0,0.0
Patrick Herrmann,0.016,0.006,0.01,1.14,1991,30.0,Bundesliga,Borussia Mönchengladbach,Germany,WB,"AM, RW",11.8,8.9,26.6,-8.4,1.0,1.0,3.1,46.8,15.6,0.0
Patrick Joosten,-0.051,-0.045,-0.006,1.3,1996,25.0,Eredivisie,"Groningen, Cambuur",Netherlands,RW,"AM, LW, ST, LM",11.5,9.2,29.9,-1.5,0.6,0.9,1.2,46.5,14.7,0.0
Patrick Osterhage,-0.016,-0.019,0.003,0.76,2000,21.0,Bundesliga,VFL Bochum,Germany,CM,"DM, LM, RM",9.2,7.9,24.8,-4.6,1.3,1.0,1.1,50.8,13.0,0.0
