Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Luka Jović,0.1,0.091,0.009,1.87,1997,25.0,"Serie A, UEL",AC Milan,Serbia,ST,"AM, RW, DM",9.4,7.3,26.4,3.4,0.6,0.9,0.6,52.1,14.9,0.0
Luka Modrić,0.079,0.068,0.011,3.37,1985,37.0,"La Liga, UCL",Real Madrid,Croatia,CM,"AM, DM, LM, RM",13.2,14.8,18.7,1.2,1.2,1.1,4.0,51.9,17.7,0.0
Luka Romero,-0.011,-0.009,-0.002,0.69,2004,18.0,La Liga,"Almería, AC Milan",Argentina,RW,,8.1,8.8,24.0,6.2,0.7,0.9,0.8,46.2,14.1,0.0
Luka Sučić,-0.012,-0.01,-0.002,0.0,2002,20.0,UCL,RB Salzburg,Croatia,AM,RW,10.2,10.6,25.2,2.3,1.0,1.2,0.9,50.0,15.7,0.0
Lukas Daschner,0.04,0.039,0.001,0.91,1998,24.0,Bundesliga,VFL Bochum,Germany,ST,"AM, RW, LW, LM, RM, CM",10.7,9.1,28.3,-7.0,0.8,1.0,1.1,44.5,15.9,0.0
Lukas Klostermann,0.03,0.01,0.02,2.32,1996,27.0,"Bundesliga, UCL",RB Leipzig,Germany,CB,RB,5.1,8.7,14.0,0.3,1.0,1.0,0.4,41.5,10.6,0.0
Lukas Kübler,-0.003,-0.018,0.015,2.52,1992,30.0,"Bundesliga, UEL",Freiburg,Germany,CB,"LB, RB, WB",5.6,8.4,21.6,-1.1,1.9,1.5,0.9,54.9,14.0,0.0
Lukas Lerager,0.007,0.006,0.002,0.0,1993,30.0,UCL,FC Copenhagen,Denmark,RM,LM,9.5,8.2,24.2,6.9,1.2,1.3,0.9,45.7,14.3,0.0
Lukas Van Eenoo,-0.031,-0.026,-0.005,0.45,1991,32.0,Belgian Pro League,Westerlo,Belgium,CM,"CB, DM",9.4,9.5,24.2,-2.2,1.0,1.4,1.5,46.7,14.8,0.0
Luke Berry,0.019,0.029,-0.011,0.5,1992,31.0,Premier League,Luton Town,England,CM,"AM, RM, WB",8.1,8.2,25.2,4.7,0.8,1.1,1.2,51.1,14.8,0.0
Luke Le Roux,-0.072,-0.06,-0.012,0.74,2000,23.0,Eredivisie,Volendam,South Africa,DM,"AM, CM",7.7,8.0,21.3,3.3,1.0,1.6,0.7,41.7,12.2,0.0
Luke Shaw,0.05,0.032,0.018,1.7,1995,28.0,"Premier League, UCL",Manchester United,England,LB,CB,7.7,8.9,21.3,-1.7,1.0,1.2,2.7,52.7,15.2,0.0
Luke Thomas,-0.028,-0.013,-0.015,1.08,2001,22.0,Premier League,Sheffield United,England,WB,LB,8.4,10.0,23.8,-3.6,1.2,1.3,0.7,45.6,14.3,0.0
Lukáš Haraslín,-0.013,-0.007,-0.006,0.0,1996,27.0,UEL,Sparta Prague,Slovakia,AM,LW,11.0,8.7,27.2,7.5,0.7,1.0,2.0,50.0,16.0,0.0
Lukáš Hrádecký,0.064,-0.01,0.074,5.54,1989,33.0,Bundesliga,Bayer Leverkusen,Finland,GK,,2.0,1.9,22.7,-1.2,0.3,0.4,0.3,56.4,8.2,-3.7
Lukáš Masopust,-0.005,0.01,-0.015,0.0,1993,30.0,UEL,Slavia Prague,Czechia,CB,,9.2,9.8,24.0,6.8,0.8,1.3,3.1,50.0,16.0,0.0
Lukáš Provod,-0.014,-0.016,0.002,0.0,1996,26.0,UEL,Slavia Prague,Czechia,AM,"CM, WB",12.6,10.7,25.6,-2.2,0.8,1.0,2.6,50.0,17.2,0.0
Lukáš Sadílek,-0.011,-0.01,-0.001,0.0,1996,27.0,UEL,Sparta Prague,Czechia,CM,AM,9.3,8.9,23.3,-1.2,1.0,1.0,1.7,54.1,14.3,0.0
Lutsharel Geertruida,0.138,0.074,0.064,7.4,2000,23.0,"UCL, Eredivisie",Feyenoord,Netherlands,RB,CB,8.2,11.3,13.7,-4.1,1.1,1.2,0.4,56.7,11.6,0.0
Luuk Brouwers,-0.047,-0.025,-0.022,2.09,1998,25.0,Eredivisie,Heerenveen,Netherlands,AM,"DM, ST, RM",11.1,8.1,20.4,14.7,0.9,0.8,0.5,49.4,12.4,0.0
Luuk Koopmans,-0.057,-0.045,-0.011,0.43,1993,29.0,Eredivisie,Fortuna Sittard,Netherlands,GK,,6.6,6.7,28.5,-1.2,0.7,0.9,0.9,51.5,14.5,-1.8
Luuk de Jong,0.146,0.13,0.016,6.89,1990,32.0,"UCL, Eredivisie",PSV,Netherlands,ST,,11.5,3.8,26.8,0.1,0.3,0.8,0.3,54.5,15.9,0.0
Luís Maximiano,0.008,0.001,0.007,4.29,1999,24.0,La Liga,Almería,Portugal,GK,,2.9,3.1,31.5,-1.2,0.3,0.4,0.5,55.6,13.6,2.8
Luís Neto,-0.023,-0.014,-0.01,0.16,1988,35.0,"Primeira Liga, UEL",Sporting CP,Portugal,CB,LM,8.0,9.7,19.8,-2.2,1.1,1.1,0.9,60.0,13.7,0.0
Luís Santos,-0.039,-0.029,-0.011,0.74,2000,23.0,Primeira Liga,Boavista,Portugal,RW,"LB, RB, LW, RM, CM",10.1,9.3,24.4,-1.7,1.3,1.3,0.7,52.2,15.2,0.0
Lyle Foster,-0.005,-0.01,0.004,2.55,2000,22.0,Premier League,Burnley,South Africa,ST,RM,9.0,8.3,32.8,6.3,0.6,1.0,0.5,36.6,15.0,0.0
Lynnt Audoor,-0.066,-0.04,-0.025,0.36,2003,19.0,Belgian Pro League,Kortrijk,Belgium,CM,DM,8.8,9.2,22.8,-1.2,1.4,1.0,0.8,52.3,14.0,0.0
Lázaro,0.004,0.009,-0.005,0.41,2002,21.0,La Liga,Almería,Brazil,LW,"RW, LM, RM",10.4,8.7,25.9,-5.5,0.9,1.0,1.5,42.6,16.6,0.0
Léo Baptistão,0.002,0.007,-0.005,2.57,1992,30.0,La Liga,Almería,Brazil,ST,"RW, LW, RM",8.2,8.1,32.1,-0.1,0.8,1.0,0.4,42.2,16.0,0.0
Léo Jabá,-0.019,-0.018,-0.001,2.77,1998,24.0,Primeira Liga,Estrela,Brazil,RW,"AM, LW, ST, LM",15.9,12.1,33.9,3.8,0.7,1.1,0.4,48.9,17.1,0.0
Léo Leroy,-0.014,-0.01,-0.004,0.63,2000,23.0,Ligue 1,Montpellier,France,DM,"AM, CB, CM",8.2,9.1,25.3,-5.0,0.9,1.3,0.8,50.0,14.0,0.0
M'Bala Nzola,0.022,0.014,0.007,2.41,1996,26.0,Serie A,Fiorentina,Angola,ST,"AM, RW",9.5,6.4,28.0,-11.8,0.5,0.9,0.5,46.0,14.3,0.0
M'Baye Niang,-0.01,-0.012,0.003,0.93,1994,28.0,Serie A,Empoli,Senegal,ST,,10.2,8.0,29.0,-4.8,0.7,0.9,0.7,41.8,15.7,0.0
Maarten Vandevoordt,0.024,-0.019,0.042,4.23,2002,21.0,Belgian Pro League,Genk,Belgium,GK,,2.7,2.4,25.6,-1.2,0.3,0.3,0.6,60.0,9.8,-4.1
Mads Bidstrup,-0.019,-0.022,0.003,0.0,2001,22.0,UCL,RB Salzburg,Denmark,DM,RM,6.8,8.0,24.4,-1.2,1.1,1.7,0.9,48.8,13.7,0.0
Mads Juel Andersen,0.025,0.016,0.009,0.62,1997,25.0,Premier League,Luton Town,Denmark,CB,,6.9,7.7,22.8,2.3,1.4,1.3,0.8,56.3,13.4,0.0
Mads Pedersen,-0.01,0.005,-0.014,2.34,1996,26.0,Bundesliga,Augsburg,Denmark,LB,"LM, WB",8.5,10.7,25.6,1.3,1.2,1.7,1.0,41.0,15.7,0.0
Mads Roerslev,0.015,0.007,0.008,2.98,1999,24.0,Premier League,Brentford,Denmark,WB,"LB, CB, RB",8.0,7.1,29.2,-0.7,1.1,1.5,0.4,41.2,15.5,0.0
Madson,-0.02,-0.023,0.002,1.65,1999,23.0,Primeira Liga,Moreirense,Brazil,RW,"LW, LM, RM",12.7,10.3,29.7,6.8,1.0,0.7,0.7,43.3,17.6,0.0
Maduka Okoye,0.009,-0.015,0.024,2.75,1999,23.0,Serie A,Udinese,Nigeria,GK,,3.6,4.1,31.4,-1.2,0.5,0.5,0.5,55.3,11.6,1.0
Maghnes Akliouche,0.086,0.091,-0.006,3.29,2002,21.0,Ligue 1,Monaco,France,AM,"RW, RM, CM",13.3,9.9,27.6,7.1,0.7,1.3,2.0,35.9,18.1,0.0
Magnus Mattsson,-0.033,-0.028,-0.006,1.94,1999,24.0,"UCL, Eredivisie","NEC Nijmegen, FC Copenhagen",Denmark,AM,"RW, DM, LW, LM",13.9,9.4,27.2,13.3,0.9,1.3,1.7,42.6,17.0,0.0
Magnus Wolff Eikrem,0.024,0.028,-0.004,0.0,1990,32.0,UEL,Molde,Norway,ST,,13.2,10.1,25.6,5.2,1.0,0.9,2.8,50.0,17.1,0.0
Magrão,-0.02,-0.007,-0.013,0.78,2000,23.0,Primeira Liga,Rio Ave,Brazil,GK,,6.5,6.3,23.0,-1.2,0.6,0.8,0.7,53.0,11.7,0.5
Mahamadou Diawara,-0.004,-0.005,0.001,0.49,2005,18.0,Ligue 1,Lyon,France,CM,AM,9.4,9.8,22.6,-4.6,1.1,1.3,0.9,48.8,14.4,0.0
Mahamadou Doumbia,-0.034,-0.024,-0.01,0.42,2004,19.0,Belgian Pro League,Antwerp,Mali,AM,"DM, CM",8.2,8.9,23.1,2.3,0.8,1.4,0.9,51.2,14.2,0.0
Mahamadou Nagida,-0.003,0.001,-0.004,0.15,2005,18.0,"UEL, Ligue 1",Rennes,Cameroon,WB,LB,10.1,9.6,23.1,-1.7,1.4,1.2,1.3,47.5,15.5,0.0
Mahdi Camara,0.029,0.028,0.001,3.25,1998,25.0,Ligue 1,Stade Brestois,France,AM,"LM, RM, CM",11.8,8.7,24.0,1.1,1.2,1.5,0.4,49.5,14.9,0.0
Mahmoud Dahoud,0.085,0.074,0.012,1.37,1996,27.0,"Premier League, UEL","Brighton, Stuttgart",Germany,DM,"AM, CM",10.0,7.8,19.6,-0.2,0.7,1.0,0.9,41.0,15.0,0.0
Mahmoud Jaber,-0.016,-0.009,-0.007,0.0,1999,23.0,UEL,Maccabi Haifa,Israel,CM,DM,9.8,8.9,22.9,-2.2,0.9,1.8,0.9,46.2,13.7,0.0
Makhtar Gueye,-0.024,-0.006,-0.018,2.61,1997,25.0,Belgian Pro League,RWD Molenbeek,Senegal,ST,,10.2,7.4,36.8,-11.7,0.5,0.7,0.5,62.0,16.3,0.0
Makoto Hasebe,-0.001,-0.004,0.003,0.3,1984,39.0,Bundesliga,Eintracht Frankfurt,Japan,CM,"CB, DM",8.3,8.7,20.8,-1.2,1.0,1.2,1.3,51.3,14.1,0.0
Maksym Koval,-0.086,-0.02,-0.066,0.0,1992,30.0,UEL,Sheriff Tiraspol,Ukraine,GK,,7.4,7.3,28.3,-1.2,0.6,0.8,2.0,50.0,15.3,0.8
Maksym Talovierov,-0.023,-0.002,-0.021,0.0,2000,23.0,UEL,LASK,Ukraine,CB,,8.4,9.3,20.5,2.8,1.5,1.2,0.9,58.7,12.6,0.0
Malick Fofana,0.053,0.05,0.003,3.04,2005,18.0,Belgian Pro League,"Lyon, Gent",Belgium,WB,"AM, RW, LW, ST, LM",14.8,11.1,24.9,1.2,1.0,1.1,0.5,36.6,15.6,0.0
Malick Thiaw,0.052,0.001,0.051,2.88,2001,21.0,"UCL, Serie A",AC Milan,Germany,CB,,5.8,7.9,13.5,-4.6,1.1,1.2,0.4,51.4,10.7,0.0
Malik Tillman,0.096,0.091,0.006,3.36,2002,21.0,"UCL, Eredivisie",PSV,United States,LW,"AM, DM, LM, RM, CM",13.5,8.6,25.7,5.8,1.1,1.6,0.7,51.7,18.8,0.0
Malo Gusto,0.106,0.064,0.042,3.84,2003,20.0,Premier League,Chelsea,France,RB,"RW, WB",9.9,11.1,18.9,-4.6,1.1,1.6,0.8,41.4,15.9,0.0
Mama Samba Baldé,0.085,0.081,0.003,1.12,1995,27.0,Ligue 1,Lyon,Guinea-Bissau,ST,"RW, LW, LM",11.0,8.5,28.5,-11.0,0.9,1.2,0.8,43.1,16.9,0.0
Mamadou Diakhon,-0.018,-0.009,-0.009,0.26,2005,17.0,Ligue 1,Reims,France,RW,"LW, LM, CM",8.4,8.7,24.3,-1.2,0.9,1.1,1.0,47.4,14.5,0.0
Mamadou Mbaye,-0.007,0.006,-0.013,0.38,1998,25.0,La Liga,Cádiz,Senegal,CB,,7.8,8.1,24.2,-2.7,1.2,1.2,0.9,54.4,14.3,0.0
Mamadou Sarr,-0.051,-0.028,-0.023,0.55,2005,17.0,Belgian Pro League,"RWD Molenbeek, Lyon",France,CB,"AM, CM",7.7,8.1,23.3,-2.2,1.0,1.6,0.8,55.1,14.2,0.0
Mandela Keita,-0.048,-0.036,-0.012,1.58,2002,21.0,"UCL, Belgian Pro League","Antwerp, OH Leuven",Belgium,DM,"RB, LM, CM",8.6,10.3,16.9,-2.7,1.7,1.8,0.5,55.7,12.6,0.0
Manfred Ugalde,0.0,0.002,-0.001,1.9,2002,21.0,Eredivisie,Twente,Costa Rica,ST,,12.8,6.6,29.4,-4.1,0.5,1.0,0.5,41.0,17.2,0.0
Manor Solomon,0.063,0.059,0.004,0.37,1999,24.0,Premier League,Tottenham Hotspur,Israel,LW,,13.3,10.2,23.0,-3.2,1.1,1.3,0.9,48.5,15.6,0.0
Manprit Sarkaria,-0.04,-0.037,-0.003,0.0,1996,26.0,UEL,Sturm Graz,Austria,ST,AM,10.0,9.0,27.2,-3.6,0.7,0.8,2.1,37.6,15.2,0.0
Mansur,-0.002,-0.008,0.005,1.92,1993,30.0,Primeira Liga,Estrela,Brazil,CB,"LM, WB",8.2,9.9,20.0,-3.2,1.0,1.3,0.5,52.2,12.8,0.0
Manu Koné,0.018,0.013,0.005,2.37,2001,22.0,Bundesliga,Borussia Mönchengladbach,France,CM,"AM, DM, RM",3.7,8.0,38.5,-1.2,0.5,0.5,0.5,50.0,9.7,0.0
Manu Morlanes,0.023,0.008,0.015,2.51,1999,24.0,La Liga,Mallorca,Spain,CM,"DM, ST",11.0,12.8,22.7,-5.0,1.0,1.6,0.5,52.5,13.9,0.0
Manu Royo,-0.074,-0.056,-0.018,0.55,1994,29.0,Eredivisie,Almere City,Spain,LB,WB,8.7,10.6,27.4,-1.7,0.8,1.2,1.9,48.8,16.6,0.0
Manu Sánchez,0.043,0.026,0.016,3.03,2000,22.0,La Liga,Celta Vigo,Spain,LB,"LM, WB",9.4,10.0,24.5,-3.6,1.1,1.6,0.4,41.0,14.9,0.0
Manu Trigueros,0.005,-0.002,0.007,0.44,1991,31.0,"La Liga, UEL",Villarreal,Spain,CM,"AM, RM, LM",8.3,10.3,23.2,-5.0,0.8,1.4,1.0,51.0,14.3,0.0
Manuel Akanji,0.105,0.03,0.076,5.5,1995,28.0,"Premier League, UCL",Manchester City,Switzerland,CB,"LB, DM, RB",5.8,8.2,10.7,8.6,1.1,1.3,0.4,50.6,11.3,0.0
Manuel Gulde,0.03,-0.013,0.042,3.29,1991,32.0,"Bundesliga, UEL",Freiburg,Germany,CB,,5.0,8.0,16.4,-1.1,1.4,1.3,0.5,55.9,10.9,0.0
Manuel Lazzari,0.012,-0.004,0.016,2.47,1993,29.0,"UCL, Serie A",Lazio,Italy,RB,"LB, WB",8.8,10.9,19.6,-6.0,1.1,1.5,0.4,41.6,14.0,0.0
Manuel Locatelli,0.087,0.026,0.061,6.15,1998,25.0,Serie A,Juventus,Italy,CM,DM,8.4,12.0,18.0,-0.7,1.2,1.6,0.6,56.7,14.3,0.0
Manuel Manu,0.008,-0.01,0.018,2.56,2001,22.0,Primeira Liga,Vitória,Portugal,CB,CM,6.5,8.0,19.2,2.2,1.3,1.8,0.6,61.0,11.9,0.0
Manuel Neuer,0.074,0.005,0.069,3.99,1986,37.0,"Bundesliga, UCL",Bayern Munich,Germany,GK,,2.2,2.3,19.3,-1.2,0.3,0.4,0.4,52.5,8.4,2.5
Manuel Riemann,-0.022,0.004,-0.026,3.63,1988,34.0,Bundesliga,VFL Bochum,Germany,GK,,4.4,3.8,36.1,-1.2,0.3,0.3,1.3,59.6,16.6,5.8
Manuel Ugarte Ribeiro,0.026,-0.016,0.042,3.07,2001,22.0,"UCL, Ligue 1",Paris Saint-Germain,Uruguay,CM,"DM, RM",6.5,6.5,15.7,-4.1,2.0,2.3,0.4,48.5,12.0,0.0
Maor Kandil,-0.014,-0.014,-0.001,0.0,1993,29.0,UEL,Maccabi Haifa,Israel,RB,,8.6,9.4,23.0,-1.2,1.0,1.4,1.0,50.0,14.1,0.0
Maracás,0.022,-0.011,0.033,3.99,1994,29.0,Primeira Liga,Moreirense,Brazil,CB,,4.3,6.0,16.1,4.5,1.0,1.4,0.4,58.0,10.3,0.0
Marash Kumbulla,-0.019,-0.008,-0.011,0.45,2000,23.0,Serie A,Sassuolo,Albania,CB,,6.7,7.3,26.1,-1.2,0.8,0.9,0.9,48.5,12.7,0.0
Marc Bartra,-0.01,0.011,-0.021,0.3,1991,32.0,"La Liga, UEL",Real Betis,Spain,CB,,7.9,8.0,21.5,-2.7,1.2,1.3,0.9,47.9,13.7,0.0
Marc Cardona,0.032,0.024,0.008,1.18,1995,28.0,La Liga,Las Palmas,Spain,ST,"RW, LW",9.0,7.1,27.5,-2.9,0.7,1.1,0.7,43.2,15.4,0.0
Marc Cucurella,0.047,0.04,0.008,3.11,1998,25.0,Premier League,Chelsea,Spain,LB,RB,6.7,6.8,20.1,-6.0,1.1,1.7,0.6,55.7,12.8,0.0
Marc Guéhi,0.026,0.02,0.006,3.22,2000,23.0,Premier League,Crystal Palace,England,CB,,6.2,8.6,16.4,-4.1,1.1,1.1,0.4,52.3,11.8,0.0
Marc Martínez,-0.024,0.016,-0.04,0.32,1990,33.0,La Liga,Granada,Spain,GK,,7.4,7.7,26.7,-1.2,0.8,1.0,0.9,50.0,13.3,0.0
Marc Roca,0.024,0.019,0.005,3.1,1996,26.0,"La Liga, UEL",Real Betis,Spain,DM,"CB, CM",10.5,10.9,19.7,3.5,1.1,1.7,0.8,44.0,14.3,0.0
Marc-André ter Stegen,0.078,0.026,0.052,4.98,1992,31.0,"La Liga, UCL",Barcelona,Germany,GK,,2.7,2.1,17.6,-1.2,0.3,0.3,0.3,55.6,7.5,0.5
Marcel Sabitzer,0.069,0.043,0.026,3.75,1994,29.0,"Bundesliga, UCL",Borussia Dortmund,Austria,DM,"LM, RM, CM",10.4,9.4,22.7,2.0,0.8,1.2,1.6,36.6,14.3,0.0
Marcel Schuhen,-0.096,0.013,-0.109,1.83,1993,30.0,Bundesliga,Darmstadt 98,Germany,GK,,3.5,3.4,27.3,-1.2,0.4,0.4,0.8,56.1,14.8,4.6
Marcelo Carné,-0.023,-0.017,-0.006,2.4,1990,33.0,Primeira Liga,Estoril,Brazil,GK,,4.2,3.7,25.3,-1.2,0.4,0.5,0.6,57.5,10.7,-6.7
Marcelo dos Santos Ferreira,-0.003,-0.018,0.015,3.2,1989,34.0,Primeira Liga,Moreirense,Brazil,CB,,5.3,6.4,17.0,4.2,1.2,1.0,0.4,55.7,10.9,0.0
Marcin Bułka,0.061,-0.009,0.07,5.64,1999,23.0,Ligue 1,Nice,Poland,GK,,2.5,2.5,18.8,-1.7,0.3,0.4,0.4,56.1,8.0,-6.4
Marcin Cebula,-0.014,-0.002,-0.012,0.0,1995,27.0,UEL,RKS Raków,Poland,LW,,10.2,9.7,24.9,-2.7,0.8,1.0,1.3,44.5,15.0,0.0
Marco Asensio,0.124,0.126,-0.003,2.59,1996,27.0,"UCL, Ligue 1",Paris Saint-Germain,Spain,CM,"AM, RW, LW, ST, RM, LM",9.0,9.3,23.4,3.8,0.6,0.9,2.4,46.0,14.8,0.0
Marco Bizot,0.015,0.001,0.014,4.32,1991,32.0,Ligue 1,Stade Brestois,Netherlands,GK,,2.7,2.7,25.2,-1.2,0.3,0.3,0.4,52.8,10.1,-2.5
Marco Brescianini,-0.053,-0.024,-0.029,2.3,2000,23.0,Serie A,Frosinone,Italy,CM,"AM, DM, LM, RM",8.2,8.7,25.8,7.1,0.6,0.8,0.6,45.4,12.3,0.0
Marco Carnesecchi,-0.015,-0.003,-0.013,3.09,2000,23.0,"Serie A, UEL",Atalanta,Italy,GK,,2.7,2.7,28.8,-1.2,0.3,0.4,0.4,58.5,10.9,-2.3
Marco Friedl,-0.067,-0.021,-0.046,1.93,1998,25.0,Bundesliga,Werder Bremen,Austria,CB,,3.9,6.7,17.8,-1.7,1.4,1.5,0.4,50.0,10.2,0.0
Marco Ilaimaharitra,-0.075,-0.051,-0.025,1.73,1995,28.0,Belgian Pro League,Charleroi,Madagascar,CM,DM,11.7,12.2,23.9,-1.6,1.1,1.6,1.7,50.8,16.5,0.0
Marco Kana,-0.1,-0.043,-0.057,0.82,2002,20.0,Belgian Pro League,"Anderlecht, Kortrijk",Belgium,CM,"CB, DM",6.5,9.8,21.8,-2.7,1.7,1.4,0.5,55.6,12.5,0.0
Marco Matias,-0.033,-0.028,-0.005,2.6,1989,34.0,Primeira Liga,Farense,Portugal,LW,LM,11.5,9.3,28.0,-16.1,1.0,1.2,3.0,37.9,15.2,0.0
Marco Reus,0.072,0.079,-0.007,3.1,1989,34.0,"Bundesliga, UCL",Borussia Dortmund,Germany,AM,"RW, LW, LM, RM, CM",10.5,8.0,24.6,-5.2,0.6,1.4,2.6,47.6,14.3,0.0
Marco Richter,0.009,0.007,0.002,1.05,1997,25.0,Bundesliga,Mainz 05,Germany,AM,"LW, ST, WB",11.6,10.2,29.5,-5.2,0.8,1.0,3.0,35.9,19.8,0.0
Marco Silvestri,-0.023,-0.006,-0.017,1.85,1991,32.0,Serie A,Udinese,Italy,GK,,4.2,4.5,24.5,-1.2,0.5,0.6,0.7,48.7,11.4,3.2
Marco Sportiello,0.03,0.016,0.014,1.01,1992,31.0,"Serie A, UEL",AC Milan,Italy,GK,,5.8,5.3,24.0,-1.2,0.7,0.8,0.7,50.0,11.6,0.9
Marco van Ginkel,-0.056,-0.045,-0.011,1.87,1992,30.0,Eredivisie,Vitesse,Netherlands,AM,"DM, ST, LM, RM, CM",10.5,9.0,26.7,-6.0,0.5,0.7,0.6,58.7,14.8,0.0
Marcos Acuña,0.007,0.025,-0.018,1.87,1991,31.0,"La Liga, UCL",Sevilla,Argentina,LB,"CB, WB",9.0,9.3,29.6,-2.7,0.7,1.3,2.3,53.7,17.6,0.0
Marcos Alonso,0.018,0.007,0.011,0.38,1990,32.0,"La Liga, UCL",Barcelona,Spain,LB,LW,8.7,9.5,21.4,-1.7,1.2,1.1,1.4,47.5,15.6,0.0
Marcos Leonardo,0.049,0.054,-0.005,0.58,2003,20.0,"Primeira Liga, UEL",Benfica,Brazil,ST,AM,8.4,6.6,25.6,7.1,0.7,0.9,0.8,43.2,14.3,0.0
Marcos Llorente,0.101,0.073,0.028,5.53,1995,28.0,"La Liga, UCL",Atlético Madrid,Spain,CM,"RB, ST, RM, WB",8.5,9.3,23.9,10.2,0.7,1.1,0.3,40.0,13.6,0.0
Marcos López,-0.022,0.001,-0.024,0.57,1999,23.0,"UCL, Eredivisie",Feyenoord,Peru,LB,"CB, RB",9.7,10.3,20.8,-2.7,0.9,1.0,0.8,52.1,14.8,0.0
Marcos Peña,-0.003,0.002,-0.005,0.6,2005,18.0,La Liga,Almería,Spain,DM,CM,6.6,7.9,25.1,-2.2,1.1,1.2,0.8,50.0,12.7,0.0
Marcos Senesi,0.095,0.053,0.042,4.73,1997,26.0,Premier League,Bournemouth,Argentina,CB,LB,7.5,10.4,23.3,6.9,1.3,1.4,0.4,50.0,14.6,0.0
Marcos Vinicios Sorriso,-0.017,-0.015,-0.002,1.07,2001,22.0,Primeira Liga,Famalicão,Brazil,LW,RW,8.6,9.8,27.9,-4.8,1.0,1.2,1.9,41.0,16.2,0.0
Marcus Coco,-0.03,-0.025,-0.005,1.72,1996,27.0,Ligue 1,Nantes,France,RB,"RW, LM, RM, WB",8.3,8.9,26.3,1.3,1.2,1.4,0.5,52.9,14.8,0.0
Marcus Edwards,0.066,0.066,-0.001,2.53,1998,24.0,"Primeira Liga, UEL",Sporting CP,England,RW,"AM, LW, CM",18.1,13.0,30.4,-6.3,0.7,0.7,2.0,37.8,19.9,0.0
Marcus Pedersen,-0.021,-0.037,0.016,1.97,2000,23.0,Serie A,Sassuolo,Norway,RB,"LB, WB",7.1,8.2,24.1,-1.7,1.0,1.7,0.6,43.9,14.5,0.0
Marcus Rashford,0.063,0.059,0.004,4.23,1997,25.0,"Premier League, UCL",Manchester United,England,LW,"RW, ST",14.0,10.6,29.0,-4.1,0.5,0.9,0.7,43.5,17.5,0.0
Marcus Tavernier,0.064,0.046,0.018,3.95,1999,24.0,Premier League,Bournemouth,England,LW,"LB, RW, LM",13.5,11.2,30.2,-4.4,0.6,1.6,3.0,38.2,20.0,0.0
Marcus Thuram,0.142,0.131,0.011,6.64,1997,25.0,"UCL, Serie A",Inter Milan,France,ST,,10.6,7.0,30.5,-5.9,0.5,0.9,0.3,56.7,17.0,0.0
Marcão,0.008,0.009,-0.002,0.51,1996,27.0,La Liga,Sevilla,Brazil,CB,,7.7,8.5,20.8,-1.2,1.0,1.3,0.9,52.5,13.5,0.0
Mariano,0.015,0.01,0.005,0.36,1993,29.0,"La Liga, UCL",Sevilla,Dominican Republic,ST,"AM, DM, LW, CM",9.9,8.4,25.6,-6.4,0.8,1.1,0.9,51.0,15.2,0.0
Marin Ljubicic,-0.007,0.01,-0.017,0.0,2002,21.0,UEL,LASK,Croatia,RW,ST,9.6,7.6,26.9,-5.7,0.8,0.9,0.9,47.5,14.3,0.0
Marin Pongračić,-0.021,-0.02,-0.001,3.94,1997,25.0,Serie A,Lecce,Croatia,CB,,4.4,9.7,18.8,-6.4,1.6,1.1,0.6,57.0,11.3,0.0
Mario Engels,-0.078,-0.057,-0.021,1.26,1993,29.0,Eredivisie,Heracles Almelo,Germany,ST,"AM, RW, RM, CM",10.7,6.9,30.0,2.8,0.4,0.8,3.2,32.4,14.6,0.0
Mario Gila,0.041,-0.0,0.041,3.08,2000,22.0,"UCL, Serie A",Lazio,Spain,CB,,5.3,8.6,14.7,-4.1,1.2,1.2,0.4,44.2,11.2,0.0
Mario Götze,0.015,0.006,0.01,3.11,1992,31.0,Bundesliga,Eintracht Frankfurt,Germany,CM,"AM, DM",11.0,9.8,25.9,-0.2,0.7,1.4,1.9,44.9,16.5,0.0
Mario Hermoso,0.067,0.012,0.055,4.86,1995,28.0,"La Liga, UCL",Atlético Madrid,Spain,CB,"LB, WB",6.5,10.7,17.4,-3.0,1.2,1.1,0.7,57.9,13.6,0.0
Mario Lemina,0.014,0.019,-0.005,4.42,1993,29.0,Premier League,Wolves,Gabon,CM,"CB, DM",8.3,7.2,19.5,-2.6,1.5,2.0,0.4,47.5,12.4,0.0
Mario Pašalić,0.065,0.095,-0.03,3.85,1995,28.0,"Serie A, UEL",Atalanta,Croatia,CM,"AM, ST",8.7,10.4,23.3,-9.4,0.9,0.8,0.7,53.9,12.5,0.0
Mario Stroeykens,-0.0,0.0,-0.001,2.35,2004,18.0,Belgian Pro League,Anderlecht,Belgium,CM,"RW, LW, RM, LM",11.7,10.5,24.0,10.1,0.9,1.9,0.5,46.2,15.9,0.0
Marious Vrousai,-0.022,-0.017,-0.005,0.81,1998,25.0,Primeira Liga,Rio Ave,Greece,LM,WB,11.3,8.6,24.6,0.3,1.0,1.6,1.9,49.0,15.8,0.0
Marius Bülter,0.044,0.057,-0.012,2.33,1993,30.0,Bundesliga,Hoffenheim,Germany,WB,"LW, ST",10.6,9.8,30.0,-2.5,0.9,0.8,0.8,47.0,16.9,0.0
