Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Paulo Miranda,0.002,-0.006,0.009,0.0,1988,28.0,UEL,RB Salzburg,Brazil,CB,,7.2,8.7,22.5,-0.6,1.5,1.1,0.9,61.8,12.5,0.0
Paulo Oliveira,0.014,0.001,0.013,3.3,1992,25.0,La Liga,Eibar,Portugal,CB,,5.6,6.7,22.0,-4.8,2.1,1.0,0.4,52.3,10.2,0.0
Pavel Kadeřábek,0.017,0.034,-0.017,3.32,1992,25.0,"Bundesliga, UEL",Hoffenheim,Czechia,RW,"LB, RB, RM, WB",9.5,9.1,24.9,-1.4,1.5,1.3,0.9,56.4,14.3,0.0
Paweł Jaroszyński,-0.017,-0.004,-0.013,1.02,1994,22.0,Serie A,Chievo Verona,Poland,LB,WB,8.9,8.8,28.3,0.4,1.8,1.3,0.7,47.7,15.0,0.0
Paweł Olkowski,-0.025,-0.017,-0.009,0.54,1990,27.0,"Bundesliga, UEL",Köln,Poland,RB,"RW, ST, RM, WB",7.7,8.6,28.7,-0.6,1.2,1.7,0.9,40.6,14.4,0.0
Pedro,0.03,0.024,0.006,0.78,1987,30.0,"Premier League, UCL",Chelsea,Spain,AM,"RW, DM, LW, ST, LM, CM, WB",13.6,9.2,24.6,4.9,1.2,0.9,0.8,33.0,15.0,0.0
Pedro Alcalá,0.017,0.019,-0.002,1.05,1989,28.0,La Liga,Girona,Spain,CB,,7.9,8.5,23.9,0.4,1.5,1.0,1.0,55.8,12.6,0.0
Pedro Bigas,0.026,0.015,0.011,1.42,1990,26.0,La Liga,Las Palmas,Spain,CB,,8.3,8.8,18.0,-0.6,1.4,1.1,0.6,54.5,10.8,0.0
Pedro León,-0.031,-0.033,0.003,1.07,1986,30.0,La Liga,Eibar,Spain,RW,RM,12.1,9.2,33.0,-5.3,1.1,0.8,5.4,44.0,17.7,0.0
Pedro López,-0.006,0.023,-0.028,0.56,1995,22.0,La Liga,Real Betis,Spain,GK,,7.2,6.7,23.0,0.4,0.9,0.9,0.9,50.0,11.6,6.3
Pedro López Muñoz,-0.032,-0.017,-0.015,1.82,1983,33.0,La Liga,Levante,Spain,RB,,7.3,8.6,24.7,-0.1,1.4,1.3,1.3,39.3,13.4,0.0
Pedro Mendes,0.016,-0.018,0.034,4.31,1990,26.0,Ligue 1,Montpellier,Portugal,CB,,4.6,6.1,18.7,2.3,1.4,1.5,0.4,55.8,9.9,0.0
Pedro Mosquera,0.0,0.0,0.0,1.94,1988,29.0,La Liga,Deportivo de La Coruña,Spain,DM,"AM, CB, LM, CM",9.3,10.3,22.4,-3.9,1.4,1.7,0.7,44.3,12.7,0.0
Pedro Obiang,0.019,0.007,0.012,2.4,1992,25.0,Premier League,West Ham,Equatorial Guinea,CM,"DM, LM",9.8,10.0,21.7,8.2,1.4,1.7,0.5,46.5,12.4,0.0
Pedro Pereira,-0.002,-0.007,0.005,0.52,1998,19.0,Serie A,Genoa,Portugal,WB,,8.8,8.6,25.2,0.4,1.2,1.2,1.8,48.9,13.7,0.0
Pedro Rebocho,-0.024,-0.008,-0.016,2.06,1995,22.0,Ligue 1,Guingamp,Portugal,LB,,8.9,9.7,24.1,-0.1,1.1,1.2,1.2,47.3,13.6,0.0
Pedrão,-0.009,-0.0,-0.009,0.0,1992,24.0,UEL,Vitória,Brazil,CB,,8.1,8.4,22.1,4.8,1.4,1.5,0.9,51.9,12.0,0.0
Pepe,-0.015,-0.01,-0.005,0.0,1983,34.0,UCL,Beşiktaş,Portugal,CB,,7.3,7.6,23.3,-0.1,1.5,1.4,0.8,61.5,12.3,0.0
Pepe Reina,0.122,0.017,0.104,7.7,1982,34.0,"UCL, Serie A",Napoli,Spain,GK,,1.9,1.5,18.2,0.4,0.3,0.3,0.5,57.6,5.9,5.3
Per Ciljan Skjelbred,0.014,-0.008,0.023,3.26,1987,30.0,"Bundesliga, UEL",Hertha Berlin,Norway,DM,CM,7.5,9.6,17.5,-0.6,1.9,2.5,0.4,48.3,10.3,0.0
Per Mertesacker,0.08,0.042,0.038,0.73,1984,32.0,"Premier League, UEL",Arsenal,Germany,CB,,6.0,6.0,16.3,3.3,1.6,0.9,0.8,65.4,10.5,0.0
Pere Pons,0.0,-0.005,0.005,3.55,1993,24.0,La Liga,Girona,Spain,CM,,9.5,11.0,23.5,-5.3,1.2,1.8,0.4,41.0,12.1,0.0
Petar Brlek,-0.009,0.007,-0.016,0.31,1994,23.0,Serie A,Genoa,Croatia,CM,,8.4,8.9,23.3,-0.1,1.1,1.5,1.0,47.7,12.8,0.0
Petar Filipović,-0.039,-0.008,-0.031,0.0,1990,26.0,UEL,Konyaspor,Germany,CB,,9.2,9.2,21.8,0.4,1.5,1.2,1.0,50.0,11.6,0.0
Peter Ankersen,0.011,0.007,0.005,0.0,1990,26.0,UEL,FC Copenhagen,Denmark,RB,,10.2,11.1,22.6,2.8,1.1,1.2,1.2,53.3,14.5,0.0
Peter Crouch,0.016,0.024,-0.009,2.37,1981,36.0,Premier League,Stoke City,England,ST,RB,12.0,7.9,33.3,3.6,0.6,0.5,0.6,65.0,16.4,0.0
Peter Olayinka,-0.021,-0.029,0.008,3.4,1995,21.0,"Belgian Pro League, UEL",Zulte Waregem,Nigeria,LW,"AM, RW, ST",12.0,7.8,33.8,2.8,1.0,1.1,0.3,47.8,14.0,0.0
Peter Pekarík,0.027,0.015,0.012,2.19,1986,30.0,"Bundesliga, UEL",Hertha Berlin,Slovakia,RB,,10.4,10.9,21.0,-0.6,1.4,2.0,0.5,48.6,13.3,0.0
Petr Jiráček,-0.034,-0.024,-0.01,0.0,1986,31.0,UEL,Fastav Zlín,Czechia,CM,,9.7,10.6,21.6,-0.1,1.6,1.3,1.1,50.0,12.4,0.0
Petr Čech,0.056,0.024,0.032,5.51,1982,35.0,"Premier League, UEL",Arsenal,Czechia,GK,,2.2,1.9,25.8,0.4,0.3,0.3,0.3,62.8,8.8,1.9
Petros Mantalos,-0.009,-0.007,-0.002,0.0,1991,25.0,UEL,AEK Athens,Greece,AM,,14.3,9.4,25.5,1.8,1.1,1.0,1.2,47.7,14.8,0.0
Petru Racu,-0.012,-0.005,-0.007,0.0,1987,30.0,UEL,Sheriff Tiraspol,Moldova,CB,,8.3,8.3,22.5,-0.6,1.3,0.9,0.9,49.1,11.5,0.0
Phil Bardsley,-0.002,0.0,-0.003,1.54,1985,32.0,Premier League,Burnley,Scotland,RB,,8.2,10.1,26.2,0.4,1.6,1.4,1.1,49.5,14.7,0.0
Phil Foden,0.024,0.026,-0.002,0.07,2000,17.0,"Premier League, UCL",Manchester City,England,CM,"LB, LW, LM, WB",9.4,9.5,21.9,-0.1,1.0,1.1,1.0,44.6,13.6,0.0
Phil Jagielka,-0.008,0.003,-0.011,2.73,1982,34.0,"Premier League, UEL",Everton,England,CB,,5.8,7.0,21.0,-2.5,1.7,1.1,0.5,58.9,11.4,0.0
Phil Jones,0.064,0.02,0.045,3.68,1992,25.0,Premier League,Manchester United,England,CB,,5.0,5.8,13.7,-1.6,1.8,1.0,0.5,63.6,8.3,0.0
Philip Billing,-0.028,0.002,-0.03,0.9,1996,21.0,Premier League,Huddersfield Town,Denmark,DM,CM,8.0,9.0,24.3,-0.6,1.6,1.5,0.7,58.6,13.3,0.0
Philipp Bargfrede,0.011,-0.009,0.02,2.73,1989,28.0,Bundesliga,Werder Bremen,Germany,DM,"CB, CM",8.4,9.7,21.2,2.3,2.2,2.1,0.4,51.8,12.5,0.0
Philipp Lienhart,-0.022,-0.012,-0.011,1.06,1996,21.0,Bundesliga,Freiburg,Austria,CB,,6.3,8.3,20.7,-0.1,1.3,1.4,0.7,50.0,11.3,0.0
Philipp Max,0.062,0.041,0.021,5.49,1993,23.0,Bundesliga,Augsburg,Germany,LB,WB,10.3,10.0,29.6,6.1,1.2,1.5,6.6,44.9,17.5,0.0
Philipp Ochs,-0.0,-0.007,0.006,0.1,1997,20.0,"Bundesliga, UEL",Hoffenheim,Germany,CB,"AM, LW, ST, CM",9.4,8.4,25.9,1.8,1.4,1.5,1.0,47.9,13.7,0.0
Philipp Tschauner,-0.019,0.009,-0.028,3.47,1985,31.0,Bundesliga,Hannover 96,Germany,GK,,3.1,3.0,26.3,-0.1,0.4,0.4,0.3,50.0,10.3,3.3
Philippe Coutinho,0.147,0.143,0.005,6.01,1992,25.0,"La Liga, UCL","Barcelona, Liverpool",Brazil,LW,"LM, RM",18.3,15.7,26.0,36.1,0.9,1.1,4.8,42.7,20.3,0.0
Pierluigi Gollini,0.025,0.016,0.008,0.98,1995,22.0,Serie A,Atalanta,Italy,GK,,5.7,5.4,21.8,0.4,0.8,0.8,0.8,52.5,9.6,-2.6
Pieros Sotiriou,-0.02,-0.021,0.001,0.0,1993,24.0,UEL,FC Copenhagen,Cyprus,ST,,8.7,7.3,25.8,-3.7,0.9,1.1,0.7,49.4,13.1,0.0
Pierre Bengtsson,-0.009,-0.009,0.0,0.0,1988,29.0,UEL,FC Copenhagen,Sweden,LB,,8.4,10.2,26.1,-0.1,1.3,1.0,3.1,50.0,15.9,0.0
Pierre Højbjerg,0.002,-0.004,0.006,2.34,1995,21.0,Premier League,Southampton,Denmark,CM,"AM, DM, LM",9.4,9.4,20.3,-4.4,1.7,1.5,0.7,50.0,13.8,0.0
Pierre Lees-Melou,0.003,-0.006,0.009,4.08,1993,24.0,"UEL, Ligue 1",Nice,France,RW,"AM, RM, LW, LM",12.6,10.7,20.9,-1.3,1.3,1.5,2.2,42.3,14.3,0.0
Pierre-Emerick Aubameyang,0.133,0.129,0.004,5.92,1989,28.0,"Bundesliga, UCL","Arsenal, Borussia Dortmund",Gabon,ST,LW,10.6,5.5,29.2,-3.4,0.5,0.6,0.7,39.2,13.1,0.0
Pierrick Capelle,-0.006,-0.007,0.002,2.53,1987,30.0,Ligue 1,Angers,France,CM,"LB, RM, LM",13.8,11.1,25.8,-2.3,1.6,1.7,1.2,45.7,14.2,0.0
Pieter Gerkens,-0.004,-0.003,-0.001,3.39,1995,21.0,"UCL, Belgian Pro League",Anderlecht,Belgium,RW,"AM, DM, CM",11.4,7.3,25.1,-6.7,0.9,0.9,0.5,40.8,12.9,0.0
Pietro Iemmello,-0.003,0.0,-0.003,1.21,1992,25.0,Serie A,Benevento,Italy,ST,LW,8.4,7.7,26.2,-5.9,0.8,0.8,0.7,46.3,12.3,0.0
Pietro Pellegri,-0.011,0.003,-0.014,0.4,2001,16.0,Serie A,"Genoa, Monaco",Italy,ST,,9.3,8.2,24.4,5.6,1.1,0.9,0.9,43.2,12.5,0.0
Pione Sisto,0.001,0.016,-0.015,3.5,1995,22.0,La Liga,Celta Vigo,Denmark,LW,LM,14.6,11.5,28.3,1.5,0.7,0.7,2.0,37.3,16.4,0.0
Piotr Zieliński,0.048,0.033,0.015,2.92,1994,23.0,"UCL, Serie A",Napoli,Poland,LW,"LM, RM",11.2,11.1,19.4,10.9,1.0,1.0,0.4,36.4,13.9,0.0
Pirmin Schwegler,-0.011,-0.021,0.009,3.02,1987,30.0,Bundesliga,Hannover 96,Switzerland,CM,"DM, RM",8.0,10.9,23.8,-3.5,1.9,2.1,5.9,59.5,15.2,0.0
Pizzi,-0.054,-0.026,-0.027,0.0,1989,27.0,UCL,Benfica,Portugal,CM,"LM, RM",11.8,11.3,22.9,-0.1,1.0,1.1,2.1,46.9,15.0,0.0
Pol Lirola,-0.02,-0.002,-0.018,2.5,1997,19.0,Serie A,Sassuolo,Spain,RB,"RW, WB",7.6,10.1,27.7,-0.6,1.3,1.1,0.4,48.7,13.5,0.0
Pontus Wernbloom,-0.026,-0.015,-0.011,0.0,1986,31.0,UCL,CSKA Moscow,Sweden,ST,"CB, DM, CM",11.5,7.7,25.4,5.1,1.1,1.2,0.7,50.7,14.2,0.0
Portu,0.08,0.076,0.005,5.96,1992,25.0,La Liga,Girona,Spain,AM,"ST, RM",14.5,10.9,33.0,7.5,0.6,0.9,0.3,27.4,14.1,0.0
Praxitelis Vouros,-0.041,-0.011,-0.03,0.0,1995,22.0,UCL,APOEL,Greece,RB,,8.9,8.1,24.1,-0.1,2.2,1.0,0.9,48.8,12.6,0.0
Predrag Rajković,0.012,0.008,0.004,0.0,1995,21.0,UEL,Maccabi Tel Aviv,Serbia,GK,,6.2,6.1,25.7,0.4,0.8,0.8,0.8,51.3,12.3,1.4
Presnel Kimpembe,0.062,0.02,0.042,4.49,1995,21.0,"UCL, Ligue 1",Paris Saint-Germain,France,CB,,4.0,7.0,10.3,-6.6,1.1,1.2,0.3,53.1,7.8,0.0
Prince Oniangué,-0.021,-0.002,-0.02,1.29,1988,28.0,Ligue 1,Angers,Republic of Congo,CM,,9.7,9.2,23.2,-7.5,1.1,1.1,0.6,44.0,11.8,0.0
Prince-Désir Gouano,-0.079,-0.016,-0.064,2.17,1993,23.0,Ligue 1,Amiens,France,CB,,4.9,5.4,18.6,-3.5,1.5,1.0,0.4,56.3,8.7,0.0
Préjuce Nakoulma,-0.015,-0.014,-0.001,1.47,1987,30.0,Ligue 1,Nantes,Burkina Faso,ST,AM,12.3,10.2,30.2,-1.4,0.8,0.9,0.6,37.2,15.1,0.0
Pylyp Budkivskyi,-0.041,-0.03,-0.011,0.56,1992,25.0,Belgian Pro League,Kortrijk,Ukraine,ST,,10.2,7.9,28.0,-2.9,1.0,1.0,0.8,55.8,14.0,0.0
Péter Gulácsi,-0.055,0.004,-0.058,2.87,1990,27.0,"Bundesliga, UCL",RB Leipzig,Hungary,GK,,2.5,1.9,27.8,0.4,0.3,0.3,0.3,57.3,9.1,7.0
Përparim Hetemaj,0.013,0.002,0.011,3.59,1986,30.0,Serie A,Chievo Verona,Finland,CM,"RM, LM",12.2,10.8,23.5,-1.8,1.5,1.8,0.4,41.7,15.3,0.0
Quentin Cornette,-0.037,-0.008,-0.03,0.5,1994,23.0,Ligue 1,Amiens,France,RW,"LW, RM",11.0,10.4,26.4,2.3,1.0,1.3,1.1,45.6,13.8,0.0
Quincy Promes,0.012,0.01,0.001,0.0,1992,25.0,UCL,Spartak Moscow,Netherlands,LW,"RW, ST, LM",15.0,9.1,26.2,2.7,0.9,0.9,2.4,50.0,15.7,0.0
Rachid Aït-Atmane,-0.052,-0.04,-0.012,0.6,1993,24.0,Belgian Pro League,Waasland-Beveren,Algeria,AM,DM,8.7,9.2,24.1,-1.1,0.9,1.1,1.7,49.0,11.8,0.0
Rachid Ghezzal,0.069,0.066,0.004,1.93,1992,25.0,"UCL, Ligue 1",Monaco,Algeria,RW,"LM, RM",15.5,11.5,29.6,-2.3,1.2,1.6,2.2,41.4,18.2,0.0
Racine Coly,-0.004,-0.012,0.007,0.84,1995,21.0,"UEL, Ligue 1",Nice,Senegal,LB,,6.7,11.1,20.4,-0.1,1.8,1.5,0.9,50.0,12.6,0.0
Radamel Falcao,0.1,0.109,-0.008,4.57,1986,31.0,"UCL, Ligue 1",Monaco,Colombia,ST,,10.5,5.5,29.4,18.2,0.7,0.6,0.8,39.6,13.5,0.0
Radim Řezník,0.038,0.037,0.001,0.0,1989,28.0,UEL,Viktoria Plzeň,Czechia,RB,,9.0,7.8,25.0,-2.0,0.9,1.0,0.9,53.8,13.3,0.0
Radja Nainggolan,0.036,0.035,0.001,4.32,1988,29.0,"UCL, Serie A",Roma,Belgium,CM,"AM, DM, RM",13.6,11.2,24.3,4.0,0.8,1.3,0.6,50.0,15.0,0.0
Rafael,0.036,0.014,0.021,1.31,1982,35.0,Serie A,Cagliari,Brazil,GK,,6.2,5.9,27.3,0.4,0.8,0.7,0.7,52.5,11.8,-1.6
Rafael Martins,-0.002,0.001,-0.003,0.0,1989,28.0,UEL,Vitória,Brazil,ST,,9.3,7.8,25.2,-2.4,1.0,0.9,0.9,47.3,12.8,0.0
Rafael Tolói,0.039,0.024,0.015,4.11,1990,26.0,"Serie A, UEL",Atalanta,Italy,CB,RB,5.7,8.9,20.0,-2.7,2.0,1.3,0.3,52.8,11.7,0.0
Rafael,0.003,0.002,0.001,2.55,1990,27.0,"UEL, Ligue 1",Lyon,Brazil,RB,,8.8,10.7,21.9,1.8,2.0,1.6,0.8,50.5,13.9,0.0
Raffael,0.028,0.035,-0.007,3.31,1985,32.0,Bundesliga,Borussia Mönchengladbach,Brazil,ST,,15.4,10.4,26.2,8.4,0.7,1.5,0.9,38.8,15.0,0.0
Raffaele Palladino,0.022,0.025,-0.004,0.36,1984,33.0,Serie A,Genoa,Italy,AM,,11.8,9.4,24.3,-3.9,1.1,1.1,1.0,47.6,13.3,0.0
Rafinha,0.077,0.043,0.034,3.65,1985,31.0,"Bundesliga, UCL",Bayern Munich,Brazil,LB,RB,8.7,11.1,15.4,2.3,1.7,1.7,0.8,49.4,13.4,0.0
Rafinha,0.034,0.029,0.005,1.72,1993,24.0,Serie A,Inter Milan,Brazil,AM,"RW, DM",16.7,12.7,20.4,3.2,1.0,1.0,0.6,47.5,15.3,0.0
Ragnar Klavan,0.094,0.044,0.049,3.04,1985,31.0,"Premier League, UCL",Liverpool,Estonia,CB,LW,6.2,7.3,13.9,0.8,1.1,0.9,0.5,53.0,9.9,0.0
Raheem Sterling,0.23,0.221,0.009,8.09,1994,22.0,"Premier League, UCL",Manchester City,England,RW,"LW, ST, LM, RM",15.9,7.6,25.6,9.5,0.7,0.7,0.5,37.5,16.9,0.0
Rajiv van La Parra,-0.041,-0.035,-0.006,2.3,1991,26.0,Premier League,Huddersfield Town,Netherlands,LW,"AM, RW, ST, LM, RM",12.9,12.9,31.7,-1.0,1.0,1.2,0.5,39.9,16.2,0.0
Ralf Fährmann,0.0,-0.007,0.007,4.19,1988,28.0,Bundesliga,Schalke 04,Germany,GK,,3.3,2.6,27.4,0.4,0.4,0.3,0.5,59.4,9.2,1.0
Ramadan Sobhi,0.007,0.007,-0.0,1.79,1997,20.0,Premier League,Stoke City,Egypt,LW,"AM, LM, ST, WB",10.9,12.0,26.4,4.1,1.2,1.5,0.6,46.2,13.6,0.0
Raman Chibsah,-0.023,-0.007,-0.016,1.26,1993,24.0,Serie A,Benevento,Ghana,CM,"DM, RM",8.8,7.4,21.4,-3.9,0.8,1.2,0.6,44.2,11.4,0.0
Ramin Rezaeian,-0.038,-0.039,0.002,1.26,1990,27.0,Belgian Pro League,Oostende,Iran,RB,"RW, WB",6.6,7.8,27.4,2.3,0.9,1.2,3.2,48.1,13.0,0.0
Ramiro Guerra,0.003,0.01,-0.007,0.1,1997,20.0,"La Liga, UEL",Villarreal,Uruguay,DM,"AM, CB, LW, RM, CM",8.4,8.7,21.0,-0.1,1.3,1.5,1.2,44.7,12.7,0.0
Ramy Bensebaini,0.002,-0.016,0.018,3.28,1995,22.0,Ligue 1,Rennes,Algeria,LB,CB,7.6,9.9,22.5,-5.7,1.4,1.5,0.8,65.1,13.8,0.0
Rangelo Janga,-0.013,-0.008,-0.005,1.22,1992,25.0,Belgian Pro League,Gent,Curaçao,ST,RW,7.5,6.4,28.6,5.3,0.8,0.9,0.6,47.7,11.9,0.0
Rani Khedira,0.024,-0.007,0.031,3.57,1994,23.0,Bundesliga,Augsburg,Germany,DM,"CB, CM",6.7,8.3,22.8,-1.5,1.5,1.8,0.6,48.1,11.6,0.0
Raoul Petretta,-0.004,0.001,-0.005,0.0,1997,20.0,UCL,Basel,Italy,LM,,9.9,9.0,23.9,-0.1,1.4,1.2,1.2,43.6,12.9,0.0
Raphael Framberger,0.015,0.011,0.004,1.04,1995,21.0,Bundesliga,Augsburg,Germany,RB,,10.5,11.3,25.7,0.4,1.5,1.7,1.0,50.0,14.6,0.0
Raphael Holzhauser,-0.03,-0.012,-0.018,0.0,1993,24.0,UEL,Austria Wien,Austria,DM,,10.0,10.3,25.1,-2.1,1.4,0.9,4.7,46.6,16.1,0.0
Raphaël Guerreiro,0.024,0.023,0.001,0.86,1993,23.0,"Bundesliga, UCL",Borussia Dortmund,Portugal,CM,"LB, DM, LW, ST, RM, LM, WB",10.5,8.9,22.4,2.2,1.5,1.2,0.9,41.7,14.7,0.0
Raphaël Varane,0.088,0.033,0.055,4.77,1993,24.0,"La Liga, UCL",Real Madrid,France,CB,,3.5,4.4,12.7,-7.9,1.4,1.0,0.3,61.9,7.6,0.0
Raphinha,-0.031,-0.026,-0.005,0.0,1996,20.0,UEL,Vitória,Brazil,LW,,11.3,8.8,29.9,-3.5,1.6,1.1,1.7,44.6,15.1,0.0
Rasmus Falk,-0.01,-0.007,-0.003,0.0,1992,25.0,UEL,FC Copenhagen,Denmark,ST,"LM, RM",11.9,10.5,22.9,0.4,1.2,1.1,0.9,50.0,13.3,0.0
Raul Silva,0.005,0.011,-0.006,0.0,1989,27.0,UEL,Braga,Brazil,CB,,8.8,9.2,21.3,0.8,1.1,1.7,0.9,55.8,12.2,0.0
Raúl Albentosa,0.023,0.012,0.01,2.72,1988,28.0,La Liga,Deportivo de La Coruña,Spain,CB,,4.9,5.3,20.6,-2.0,1.3,0.7,0.5,61.0,10.3,0.0
Raúl Albiol,0.138,0.037,0.1,6.68,1985,31.0,"UCL, Serie A",Napoli,Spain,CB,,4.3,9.2,12.9,7.3,1.2,0.8,0.3,60.7,9.5,0.0
Raúl Bobadilla,0.001,0.0,0.001,0.62,1987,30.0,Bundesliga,Borussia Mönchengladbach,Paraguay,ST,CM,10.4,7.9,26.7,-8.3,0.9,1.2,0.9,40.8,14.4,0.0
Raúl Fernández,0.019,0.016,0.004,1.52,1988,29.0,La Liga,Levante,Spain,GK,,6.1,5.2,30.0,0.4,0.7,0.7,0.8,52.5,12.3,-1.8
Raúl García,-0.003,-0.008,0.005,3.59,1986,31.0,"La Liga, UEL",Athletic Bilbao,Spain,AM,"RW, LW, ST",13.3,8.7,34.6,-7.3,1.0,1.7,0.4,58.7,17.5,0.0
Raúl García,-0.006,-0.002,-0.004,1.88,1989,28.0,La Liga,Leganés,Spain,LB,"CB, LM",7.8,8.7,27.4,-0.6,1.2,1.4,4.0,48.5,14.2,0.0
Raúl Jiménez,-0.037,-0.023,-0.014,0.0,1991,26.0,UCL,Benfica,Mexico,ST,,9.2,8.4,25.4,-4.8,1.3,1.0,0.9,48.5,13.6,0.0
Raúl Lizoain,-0.004,0.016,-0.02,1.34,1991,26.0,La Liga,Las Palmas,Spain,GK,,5.4,5.1,23.0,0.4,0.7,0.6,0.8,50.0,9.9,5.8
Raúl Navas,0.098,0.028,0.07,3.82,1988,29.0,"La Liga, UEL",Real Sociedad,Spain,CB,,5.6,6.6,16.7,-0.1,1.6,1.0,0.4,61.4,10.3,0.0
Recio,-0.036,-0.032,-0.004,2.04,1991,26.0,La Liga,Málaga,Spain,CM,"AM, DM",10.9,12.1,23.4,-4.4,1.4,1.8,3.3,50.0,14.4,0.0
Reda Jaadi,-0.023,-0.02,-0.003,1.02,1995,22.0,Belgian Pro League,Antwerp,Morocco,ST,"AM, RW, LW, RM",9.6,8.8,28.7,0.8,0.8,1.2,1.4,47.9,13.9,0.0
Reece Oxford,-0.014,-0.008,-0.006,0.6,1998,18.0,Bundesliga,"Borussia Mönchengladbach, West Ham",England,RB,"AM, CM",9.0,8.8,24.1,-0.6,1.4,1.3,0.9,52.3,13.8,0.0
Reinhold Yabo,-0.008,-0.007,-0.001,0.0,1992,25.0,UEL,RB Salzburg,Germany,RM,,10.2,8.9,23.8,-0.6,1.1,1.1,1.9,48.8,12.7,0.0
Reiss Nelson,0.033,0.03,0.003,0.24,1999,17.0,"Premier League, UEL",Arsenal,England,RW,"LW, CM, WB",8.9,10.2,21.3,-1.6,1.5,1.2,1.1,51.2,13.5,0.0
Remko Pasveer,0.008,0.005,0.003,0.0,1983,33.0,UEL,Vitesse,Netherlands,GK,,7.1,6.0,24.8,0.4,0.9,0.8,1.1,50.0,12.3,4.1
Remo Freuler,0.084,0.055,0.029,6.08,1992,25.0,"Serie A, UEL",Atalanta,Switzerland,CM,DM,12.9,12.4,17.3,2.7,1.2,1.9,1.4,51.4,12.8,0.0
Renan dos Santos,-0.003,-0.005,0.002,0.0,1989,28.0,UEL,Ludogorets,Brazil,GK,,7.5,7.0,24.3,0.4,1.0,0.9,1.1,50.0,11.5,0.1
Renato Sanches,-0.028,-0.018,-0.01,0.83,1997,19.0,Premier League,Swansea City,Portugal,AM,"LM, RM, CM",11.1,12.7,25.4,-2.1,1.2,1.1,2.3,40.6,15.6,0.0
Renato Steffen,-0.027,-0.017,-0.01,0.77,1991,25.0,"Bundesliga, UCL","Basel, Wolfsburg",Switzerland,RW,"LW, RM",10.6,9.0,26.5,-7.0,1.1,1.2,1.0,34.4,13.9,0.0
Renato Tapia,-0.08,-0.024,-0.056,0.0,1995,22.0,UCL,Feyenoord,Peru,CB,,9.0,8.2,21.7,0.4,1.3,1.2,0.9,46.4,12.3,0.0
Renaud Cohade,-0.069,-0.035,-0.035,2.85,1984,32.0,Ligue 1,Metz,France,CM,"AM, DM",13.9,16.0,23.8,-1.0,1.4,2.1,0.7,48.0,15.3,0.0
Renaud Emond,0.044,0.046,-0.002,3.02,1991,25.0,Belgian Pro League,Standard Liège,Belgium,ST,"AM, RW",10.1,6.6,26.9,-1.5,0.6,0.7,0.4,39.0,11.9,0.0
Rene Krhin,-0.01,-0.008,-0.002,1.72,1990,27.0,Ligue 1,Nantes,Slovenia,DM,CM,6.8,7.5,19.6,-1.0,1.2,1.0,0.6,48.4,10.3,0.0
René Adler,0.006,0.001,0.005,1.81,1985,32.0,Bundesliga,Mainz 05,Germany,GK,,5.4,4.9,27.8,0.4,0.6,0.6,0.8,55.7,11.5,6.4
Ricardo Esgaio,-0.002,0.001,-0.003,0.0,1993,24.0,UEL,Braga,Portugal,RM,RB,10.9,9.6,24.8,-0.6,1.1,1.5,0.7,39.1,13.3,0.0
Ricardo Ferreira,-0.015,-0.001,-0.014,0.0,1992,24.0,UEL,Braga,Canada,CB,,8.2,8.8,21.0,-1.6,1.4,1.1,0.9,58.7,11.4,0.0
Ricardo Pereira,-0.019,-0.006,-0.014,0.0,1993,23.0,UCL,Porto,Portugal,RB,,10.9,9.9,23.3,-1.6,1.5,1.5,1.4,50.0,13.5,0.0
Ricardo Quaresma,-0.029,-0.027,-0.003,0.0,1983,33.0,UCL,Beşiktaş,Portugal,RW,,12.2,9.4,30.2,-3.5,0.9,0.9,2.4,46.7,15.8,0.0
Ricardo Rodríguez,0.042,0.007,0.035,5.11,1992,24.0,"Serie A, UEL",AC Milan,Switzerland,LB,"CB, WB",7.3,11.1,17.9,-1.5,1.2,1.2,1.2,51.6,12.5,0.0
Riccardo Meggiorini,-0.026,-0.023,-0.003,0.93,1985,31.0,Serie A,Chievo Verona,Italy,ST,AM,9.5,8.6,29.3,-5.7,0.8,1.0,0.7,46.8,14.6,0.0
Riccardo Montolivo,0.005,0.005,-0.001,1.55,1985,32.0,"Serie A, UEL",AC Milan,Italy,CM,LM,10.2,10.3,20.0,1.8,1.6,1.5,0.5,49.2,13.2,0.0
Riccardo Orsolini,-0.011,-0.004,-0.008,0.61,1997,20.0,"Serie A, UEL","Atalanta, Bologna",Italy,AM,"RW, CB, LW, ST, WB",9.7,9.0,28.0,-3.0,1.1,1.2,1.3,50.0,14.5,0.0
Riccardo Saponara,0.025,0.026,-0.001,1.42,1991,25.0,Serie A,Fiorentina,Italy,AM,"ST, RM",16.5,13.6,24.9,-4.4,0.7,1.0,1.8,53.8,15.6,0.0
Richairo Živković,-0.049,-0.031,-0.019,1.75,1996,20.0,Belgian Pro League,Oostende,Curaçao,ST,RW,7.5,6.2,28.4,-1.9,1.0,0.9,0.5,39.0,10.0,0.0
