,player_id,player_name,team_name,vaep_value,offensive_value,defensive_value,count,minutes_played,vaep_rating,offensive_rating,defensive_rating
1552,328490.0,Dennis Hadzikadunic,Mallorca,0.048443307634443045,-0.053127810126170516,0.10157111776061356,319,665,0.006556237123458457,-0.007190229941887739,0.013746467065346196
1553,328512.0,Emerson Royal,Tottenham,0.99129787349049,1.8242848903723061,-0.8329870168818161,1681,1900,0.04695621506007584,0.08641349480710923,-0.03945727974703339
1554,328643.0,Jawad El Yamiq,Real Valladolid,1.3888512693229131,2.40307744249003,-1.014226173167117,1496,1840,0.06793294252122944,0.11754183142614277,-0.04960888890491333
1555,328785.0,Samuele Birindelli,Monza,-0.008402198232943192,0.5854876186931506,-0.5938898169260938,1190,1503,-0.0005031256426912092,0.03505913884390123,-0.03556226448659244
1556,328968.0,Fodé Ballo-Touré,AC Milan,1.395459605148062,1.3867000696482137,0.008759535499848425,420,584,0.21505370627281778,0.21370377785674527,0.0013499284160725313
1557,328983.0,Mattéo Guendouzi,Marseille,2.6021945053250324,2.2851633253337145,0.3170311799913179,2254,2257,0.103764955905739,0.09112303911388317,0.012641916791855832
1558,328987.0,Calvin Stengs,Nice,-0.23644032592233272,-0.1678351397374645,-0.06860518618486822,200,221,-0.09628791553398164,-0.06834915192928419,-0.027938763604697464
1559,328990.0,Moise Kean,Juventus,3.1247389653581195,3.432932654337492,-0.3081936889793724,456,1090,0.25800596961672545,0.2834531549452975,-0.02544718532857203
1560,329103.0,Lennart Grill,Union Berlin,1.260407945374027,0.7942223096033558,0.46618563577067107,347,476,0.23831242664634963,0.15016808374853366,0.08814434289781596
1561,329356.0,Martin Terrier,Rennes,5.170216078666272,5.183091868530028,-0.012875789863755926,1127,1391,0.3345215291732311,0.3353546140673634,-0.0008330848941323029
1562,329409.0,Xeka,Rennes,0.10335893981391564,0.08474727772409096,0.018611662089824677,561,592,0.015713352336575014,0.012883876681027343,0.0028294756555476705
1563,329554.0,Mads Roerslev,Brentford,-0.5251232631271705,0.26570860942592844,-0.790831872553099,499,1261,-0.03747905922398521,0.018964135486386646,-0.056443194710371854
1564,329618.0,Aymen Barkok,Mainz,0.02723618499771692,0.007554749773815275,0.019681435223901644,472,663,0.0036972196829479984,0.001025531643504336,0.002671688039443662
1565,329620.0,Lebo Mothiba,Strasbourg,0.9998772210092284,1.0909908906323835,-0.09111366962315515,214,523,0.1720630017033089,0.18774221827325913,-0.015679216569950215
1566,329647.0,Pablo Rosario,Nice,1.7749253659276292,1.7390579847851768,0.03586738114245236,1807,1893,0.08438630899814402,0.08268104523542838,0.001705263762715643
1567,329665.0,Alessandro Bastoni,Inter,4.087910216476303,4.65560742811067,-0.5676972116343677,2418,2306,0.15954549847479066,0.18170193778402444,-0.022156439309233777
1568,329811.0,Emmanuel Dennis,Nottingham Forest,0.961777982825879,1.3293519473518245,-0.3675739645259455,475,802,0.10793019757397644,0.14917914621155137,-0.04124894863757493
1569,329854.0,Lucas Martínez Quarta,Fiorentina,3.797113193606492,3.450964952004142,0.34614824160235,2539,2360,0.14480516416295944,0.1316045956272766,0.01320056853568284
1570,330538.0,David Raum,RBL,0.838298797395779,2.8451356280632316,-2.006836830667453,1696,1800,0.04191493986978895,0.1422567814031616,-0.10034184153337264
1571,330549.0,Gabriel Gudmundsson,Lille,1.1431853152429685,1.29483600309724,-0.15165068785427138,845,937,0.10980435258470349,0.12437058727721621,-0.014566234692512727
1572,330614.0,Hugo Magnetti,Brest,1.4246537612311077,1.6650772414836101,-0.24042348025250249,1432,1819,0.07048864129235827,0.08238425054069538,-0.011895609248337121
1573,330672.0,Facundo Medina,Lens,8.623759634181624,8.481970547989476,0.1417890861921478,4359,2974,0.2609745686201568,0.25668370858071715,0.004290860039439577
1574,330816.0,Kevin Danso,Lens,5.42203299634275,6.76020738016814,-1.3381743838253897,4106,3465,0.14083202587903249,0.17558980208228936,-0.034757776203256874
1576,331197.0,Florian Dietz,FC Koln,-0.8900640194769949,-0.753718156076502,-0.13634586340049282,162,436,-0.18372881135993013,-0.15558402304331465,-0.02814478831661549
1577,331254.0,Phil Foden,Man City,6.260335700022756,6.525077406248078,-0.26474170622532256,1817,2025,0.2782371422232336,0.29000344027769237,-0.011766298054458781
1578,331382.0,Harvey Barnes,Leicester,9.534620876715053,10.254018807783723,-0.71939793106867,1569,2929,0.29297230416673087,0.3150773959373626,-0.02210509177063172
1579,331383.0,Nikola Moro,Bologna,2.521164852019865,2.363864885061048,0.1572999669588171,1261,1363,0.16647456836521485,0.15608792344497016,0.010386644920244709
1580,331422.0,Mile Svilar,Roma,0.5603478164412081,0.3327672587474808,0.22758055769372731,132,302,0.16699107112486336,0.09916905062011018,0.06782202050475317
