player,team,rating,season
Rodrigo,Valencia,7.05,18-19
Alex Granell,Girona FC,7.05,18-19
Borja García,Girona FC,7.05,18-19
Gareth Bale,Real Madrid,7.05,18-19
Jonathan Calleri,Deportivo Alavés,7.04,18-19
Sergio Reguilón,Real Madrid,7.04,18-19
Geoffrey Kondogbia,Valencia,7.03,18-19
Gabriel Paulista,Valencia,7.03,18-19
Álvaro Morata,Atlético Madrid,7.03,18-19
Ezequiel Garay,Valencia,7.03,18-19
Borja Iglesias,Espanyol,7.02,18-19
Zouhair Feddal,Real Betis,7.02,18-19
Willian José,Real Sociedad,7.02,18-19
Arturo Vidal,Barcelona,7.02,18-19
Joel Robles,Real Betis,7.02,18-19
Simon Kjær,Sevilla,7.02,18-19
Rubén Peña,Eibar,7.02,18-19
Thomas Partey,Atlético Madrid,7.02,18-19
Marco Asensio,Real Madrid,7.01,18-19
Sergio Asenjo,Villarreal,7.01,18-19
Nacho Martínez,Real Valladolid,7.01,18-19
Santiago Arias,Atlético Madrid,7.01,18-19
Jaime Mata,Getafe,7.0,18-19
Sergio Busquets,Barcelona,7.0,18-19
Iñaki Williams,Athletic Club,7.0,18-19
Jony,Deportivo Alavés,7.0,18-19
Philippe Coutinho,Barcelona,7.0,18-19
Naldo,Espanyol,7.0,18-19
Antonio Adán,Atlético Madrid,7.0,18-19
Ander Guevara,Real Sociedad,7.0,18-19
Alejandro Catena,Rayo Vallecano,7.0,18-19
Miguel de la Fuente,Real Valladolid,7.0,18-19
Maximiliano Gómez,Celta Vigo,7.0,18-19
Rubén Pardo,Real Sociedad,7.0,18-19
Brais Méndez,Celta Vigo,6.99,18-19
Aïssa Mandi,Real Betis,6.99,18-19
Gonçalo Guedes,Valencia,6.99,18-19
Guido Carrillo,Leganés,6.99,18-19
Francis Coquelin,Valencia,6.98,18-19
Cristian Tello,Real Betis,6.98,18-19
Sergi Roberto,Barcelona,6.98,18-19
Lucas Olaza,Celta Vigo,6.98,18-19
Marc Roca,Espanyol,6.97,18-19
Charles Días,Eibar,6.97,18-19
Bono,Girona FC,6.97,18-19
Raúl de Tomás,Rayo Vallecano,6.97,18-19
Jonathan Silva,Leganés,6.97,18-19
Marc Bartra,Real Betis,6.97,18-19
Rúben Vezo,Levante UD,6.96,18-19
David Soria,Getafe,6.96,18-19
Keylor Navas,Real Madrid,6.96,18-19
André Silva,Sevilla,6.96,18-19
Néstor Araujo,Celta Vigo,6.96,18-19
Iñigo Martínez,Athletic Club,6.96,18-19
Marcos Llorente,Real Madrid,6.96,18-19
Jorge Miramón,Huesca,6.96,18-19
Raúl Navas,Real Sociedad,6.96,18-19
Míchel Herrero,Real Valladolid,6.95,18-19
Filipe Luís,Atlético Madrid,6.95,18-19
Yuri Berchiche,Athletic Club,6.95,18-19
Saúl Ñíguez,Atlético Madrid,6.95,18-19
Roberto Rosales,Espanyol,6.95,18-19
Gerard Moreno,Villarreal,6.95,18-19
Ximo Navarro,Deportivo Alavés,6.95,18-19
Marcelo,Real Madrid,6.95,18-19
Diego Godín,Atlético Madrid,6.94,18-19
Chimy Ávila,Huesca,6.94,18-19
Andriy Lunin,Leganés,6.94,18-19
Wesley Hoedt,Celta Vigo,6.94,18-19
Pedro Alcalá,Girona FC,6.94,18-19
Okay Yokuşlu,Celta Vigo,6.94,18-19
Vitorino Antunes,Getafe,6.94,18-19
Raúl García,Athletic Club,6.93,18-19
Sergi Darder,Espanyol,6.93,18-19
Rubén Alcaraz,Real Valladolid,6.93,18-19
Esteban Granero,Espanyol,6.93,18-19
Enric Gallego,Huesca,6.93,18-19
Raphaël Varane,Real Madrid,6.93,18-19
Adnan Januzaj,Real Sociedad,6.93,18-19
Sergi Enrich,Eibar,6.93,18-19
Dimitrios Siovas,Leganés,6.92,18-19
Vinícius Júnior,Real Madrid,6.92,18-19
Neto,Valencia,6.92,18-19
Clément Lenglet,Barcelona,6.92,18-19
Andrés Fernández,Villarreal,6.92,18-19
Leandro Cabrera,Getafe,6.91,18-19
Brahim Díaz,Real Madrid,6.91,18-19
Adrián Embarba,Rayo Vallecano,6.91,18-19
David López,Espanyol,6.91,18-19
José Luis Gayà,Valencia,6.91,18-19
Bernardo Espinosa,Girona FC,6.91,18-19
Vicente Iborra,Villarreal,6.91,18-19
Oier Olazábal,Levante UD,6.9,18-19
Youssef En-Nesyri,Leganés,6.9,18-19
Junior Firpo,Real Betis,6.9,18-19
Peru Nolaskoain Esnal,Athletic Club,6.9,18-19
Álvaro González,Villarreal,6.9,18-19
Borja Garcés,Atlético Madrid,6.9,18-19
Aritz Elustondo,Real Sociedad,6.9,18-19
William Carvalho,Real Betis,6.9,18-19
Manu Morlanes,Villarreal,6.9,18-19
Toni Moya,Atlético Madrid,6.9,18-19
Róbert Mazáň,Celta Vigo,6.9,18-19
Jean-Clair Todibo,Barcelona,6.9,18-19
Aitor Fernández,Levante UD,6.9,18-19
Víctor Ruiz,Villarreal,6.9,18-19
Marc-André ter Stegen,Barcelona,6.9,18-19
Daniel Wass,Valencia,6.9,18-19
Sergi Gómez,Sevilla,6.9,18-19
Santi Mina,Valencia,6.9,18-19
Kenneth Omeruo,Leganés,6.9,18-19
Dani Ceballos,Real Madrid,6.9,18-19
Munir El Haddadi,Sevilla,6.9,18-19
Emiliano Velázquez,Rayo Vallecano,6.89,18-19
Karl Toko Ekambi,Villarreal,6.89,18-19
Marc Muniesa,Girona FC,6.89,18-19
Beñat Etxebarria,Athletic Club,6.89,18-19
Hugo Mallo,Celta Vigo,6.89,18-19
Unai Bustinza,Leganés,6.89,18-19
Asier Illarramendi,Real Sociedad,6.89,18-19
Fernando Pacheco,Deportivo Alavés,6.88,18-19
Damián Suárez,Getafe,6.88,18-19
Roberto Santamaría,Huesca,6.88,18-19
Óscar Rodríguez,Leganés,6.88,18-19
Mariano Díaz,Real Madrid,6.88,18-19
Daniele Bonera,Villarreal,6.88,18-19
Sidnei,Real Betis,6.87,18-19
Ramiro Funes Mori,Villarreal,6.87,18-19
Samuel Umtiti,Barcelona,6.87,18-19
Diego Llorente,Real Sociedad,6.87,18-19
Quincy Promes,Sevilla,6.87,18-19
Yeray Álvarez,Athletic Club,6.87,18-19
Iker Muniain,Athletic Club,6.87,18-19
Cucho Hernández,Huesca,6.86,18-19
Léo Baptistão,Espanyol,6.86,18-19
Ibai Gómez,Athletic Club,6.86,18-19
Juanfran,Atlético Madrid,6.86,18-19
Iván Ramis,Eibar,6.86,18-19
Juanfran,Leganés,6.86,18-19
Thomas Lemar,Atlético Madrid,6.85,18-19
Daniel Carriço,Sevilla,6.85,18-19
Abdoulaye Ba,Rayo Vallecano,6.85,18-19
Papakouli Diop,Eibar,6.85,18-19
Mario Suárez,Rayo Vallecano,6.85,18-19
Malcom,Barcelona,6.85,18-19
Diego López,Espanyol,6.85,18-19
Raúl Carnero,Girona FC,6.85,18-19
Roger Martí,Levante UD,6.85,18-19
Sergi Guardiola,Real Valladolid,6.84,18-19
Lucas Vázquez,Real Madrid,6.84,18-19
Denis Cheryshev,Valencia,6.84,18-19
Víctor Laguardia,Deportivo Alavés,6.84,18-19
Ryad Boudebouz,Celta Vigo,6.84,18-19
Isco,Real Madrid,6.83,18-19
Álvaro Medrán,Rayo Vallecano,6.83,18-19
Martín Mantovani,Huesca,6.83,18-19
Kévin Rodrigues,Real Sociedad,6.83,18-19
Nélson Semedo,Barcelona,6.83,18-19
Héctor Moreno,Real Sociedad,6.83,18-19
Mikel Oyarzabal,Real Sociedad,6.83,18-19
Álvaro Odriozola,Real Madrid,6.83,18-19
Joris Gnagnon,Sevilla,6.83,18-19
Aleix García,Girona FC,6.83,18-19
Arthur,Barcelona,6.83,18-19
Pablo Fornals,Villarreal,6.83,18-19
Jaume Costa,Villarreal,6.83,18-19
Óscar Melendo,Espanyol,6.83,18-19
Javi Galán,Huesca,6.83,18-19
Kiko Olivas,Real Valladolid,6.82,18-19
Rubén Rochina,Levante UD,6.82,18-19
Fernando Calero,Real Valladolid,6.82,18-19
Rodri Tarín,Leganés,6.82,18-19
Martin Braithwaite,Leganés,6.82,18-19
Anaitz Arbilla,Eibar,6.82,18-19
Óscar Plano,Real Valladolid,6.82,18-19
Tomás Pina,Deportivo Alavés,6.82,18-19
Álex Gallar,Huesca,6.82,18-19
Moi Gómez,Huesca,6.82,18-19
Diego Reyes,Leganés,6.82,18-19
Dídac Vila,Espanyol,6.81,18-19
Rubén Pérez,Leganés,6.81,18-19
Joseba Zaldúa,Real Sociedad,6.81,18-19
Sergio García,Espanyol,6.81,18-19
Stefan Savić,Atlético Madrid,6.81,18-19
Sergio Escudero,Sevilla,6.81,18-19
Jordi Masip,Real Valladolid,6.81,18-19
Thibaut Courtois,Real Madrid,6.8,18-19
Ángel Rodríguez,Getafe,6.8,18-19
José Luis Morales,Levante UD,6.8,18-19
Nicola Sansone,Villarreal,6.8,18-19
Martín Zubimendi,Real Sociedad,6.8,18-19
Denis Suárez,Barcelona,6.8,18-19
David Timor,Girona FC,6.8,18-19
Jeison Murillo,Barcelona,6.8,18-19
Rafinha Alcântara,Barcelona,6.8,18-19
Maximilian Wöber,Sevilla,6.8,18-19
Juanpe,Girona FC,6.8,18-19
Mouctar Diakhaby,Valencia,6.8,18-19
Cristian Rivera,Huesca,6.8,18-19
David Juncà,Celta Vigo,6.8,18-19
David Costas,Celta Vigo,6.79,18-19
Jorge Pulido,Huesca,6.79,18-19
Mikel Merino,Real Sociedad,6.79,18-19
Gustavo Cabral,Celta Vigo,6.79,18-19
Nacho Fernández,Real Madrid,6.79,18-19
Igor Zubeldia,Real Sociedad,6.78,18-19
Pau López,Real Betis,6.78,18-19
Vasyl Kravets,Leganés,6.78,18-19
Djené,Getafe,6.78,18-19
Gerónimo Rulli,Real Sociedad,6.78,18-19
Gorka Elustondo,Rayo Vallecano,6.78,18-19
Rubén Duarte,Deportivo Alavés,6.78,18-19
Federico Valverde,Real Madrid,6.78,18-19
Santiago Cáseres,Villarreal,6.78,18-19
David Ferreiro,Huesca,6.78,18-19
Robin Le Normand,Real Sociedad,6.78,18-19
Miguel Layún,Villarreal,6.78,18-19
Sofiane Boufal,Celta Vigo,6.77,18-19
Ferran Torres,Valencia,6.77,18-19
Allan Nyom,Leganés,6.77,18-19
Gabriel Mercado,Sevilla,6.77,18-19
Luis Muriel,Sevilla,6.77,18-19
Sandro Ramírez,Real Sociedad,6.77,18-19
Enes Ünal,Real Valladolid,6.77,18-19
Javi López,Espanyol,6.77,18-19
Andrés Guardado,Real Betis,6.76,18-19
Pione Sisto,Celta Vigo,6.76,18-19
Kévin Gameiro,Valencia,6.76,18-19
Óscar Duarte,Espanyol,6.76,18-19
Luis Advíncula,Rayo Vallecano,6.76,18-19
Markel Susaeta,Athletic Club,6.76,18-19
Samuel Chukwueze,Villarreal,6.76,18-19
Carles Aleñá,Barcelona,6.76,18-19
Paulo Oliveira,Eibar,6.76,18-19
Loren Morón,Real Betis,6.76,18-19
Franco Vázquez,Sevilla,6.76,18-19
Theo Hernández,Real Sociedad,6.75,18-19
Portu,Girona FC,6.75,18-19
Chema,Levante UD,6.75,18-19
Dani García,Athletic Club,6.75,18-19
Wu Lei,Espanyol,6.75,18-19
Sanjin Prcić,Levante UD,6.75,18-19
Sergio Álvarez,Eibar,6.75,18-19
Tomáš Vaclík,Sevilla,6.75,18-19
Kike García,Eibar,6.75,18-19
Cristiano Piccini,Valencia,6.75,18-19
Iván Cuéllar,Leganés,6.75,18-19
Roque Mesa,Sevilla,6.75,18-19
Róber Pier,Levante UD,6.75,18-19
Francis Guerrero,Real Betis,6.75,18-19
Carlos Soler,Valencia,6.75,18-19
Nemanja Maksimović,Getafe,6.74,18-19
Carlos Bacca,Villarreal,6.74,18-19
Juanmi,Real Sociedad,6.74,18-19
Facundo Roncaglia,Valencia,6.74,18-19
Xabier Etxeita,Huesca,6.74,18-19
Alfonso Pedraza,Villarreal,6.74,18-19
Pablo Piatti,Espanyol,6.74,18-19
Rodrigo Ely,Deportivo Alavés,6.74,18-19
Ibrahim Amadou,Sevilla,6.74,18-19
Mario Gaspar,Villarreal,6.74,18-19
David Zurutuza,Real Sociedad,6.73,18-19
Moises Delgado,Real Valladolid,6.73,18-19
Joaquín Fernández,Real Valladolid,6.73,18-19
Recio,Leganés,6.73,18-19
Manu Trigueros,Villarreal,6.73,18-19
Aleix Vidal,Sevilla,6.73,18-19
Marc Cucurella,Eibar,6.73,18-19
Ignasi Miquel,Getafe,6.73,18-19
Toni Villa,Real Valladolid,6.72,18-19
Giannelli Imbula,Rayo Vallecano,6.72,18-19
Bruno González,Getafe,6.72,18-19
Sergio Postigo,Levante UD,6.72,18-19
Adrià Pedrosa,Espanyol,6.72,18-19
Hugo Duro,Getafe,6.72,18-19
Aihen Muñoz,Real Sociedad,6.72,18-19
Alejandro Gálvez,Rayo Vallecano,6.72,18-19
Borja Mayoral,Levante UD,6.71,18-19
Daniele Verde,Real Valladolid,6.71,18-19
Jon Bautista,Real Sociedad,6.71,18-19
Gonzalo Escalante,Eibar,6.71,18-19
Guilherme Arana,Sevilla,6.71,18-19
Pedro León,Eibar,6.71,18-19
Takashi Inui,Deportivo Alavés,6.71,18-19
Óscar Trejo,Rayo Vallecano,6.71,18-19
Mubarak Wakaso,Deportivo Alavés,6.71,18-19
Mauro Arambarri,Getafe,6.7,18-19
Waldo Rubio Marín,Real Valladolid,6.7,18-19
Emmanuel Boateng,Levante UD,6.7,18-19
Abel Ruíz,Barcelona,6.7,18-19
El Hacen,Real Valladolid,6.7,18-19
Francisco De La Manzanara,Levante UD,6.7,18-19
Lluis Sastre,Huesca,6.7,18-19
Marko Rog,Sevilla,6.7,18-19
Rubén Blanco,Celta Vigo,6.7,18-19
Javi Moyano,Real Valladolid,6.7,18-19
Pedro Porro,Girona FC,6.69,18-19
Stole Dimitrievski,Rayo Vallecano,6.69,18-19
Aday Benítez,Girona FC,6.69,18-19
Bebé,Rayo Vallecano,6.69,18-19
Samu Sáiz,Getafe,6.69,18-19
Stanislav Lobotka,Celta Vigo,6.69,18-19
Juanpi Añor,Huesca,6.69,18-19
Manu García,Deportivo Alavés,6.69,18-19
Coke,Levante UD,6.69,18-19
Santi Comesaña,Rayo Vallecano,6.68,18-19
Álex Moreno,Rayo Vallecano,6.68,18-19
Rúben Semedo,Huesca,6.68,18-19
Miguel Ángel Moyà,Real Sociedad,6.68,18-19
Dani Raba,Villarreal,6.68,18-19
Enis Bardhi,Levante UD,6.68,18-19
Hernán Pérez,Espanyol,6.68,18-19
Jesús Vallejo,Real Madrid,6.68,18-19
Junior Alonso,Celta Vigo,6.68,18-19
Marko Dmitrović,Eibar,6.68,18-19
Óscar de Marcos,Athletic Club,6.67,18-19
Ángel Correa,Atlético Madrid,6.67,18-19
Andoni Gorosabel,Real Sociedad,6.67,18-19
Damián Musto,Huesca,6.67,18-19
Nabil El Zhar,Leganés,6.67,18-19
Borja Bastón,Deportivo Alavés,6.67,18-19
Antonio Sanabria,Real Betis,6.67,18-19
Bryan Gil,Sevilla,6.67,18-19
Pablo Hervías,Real Valladolid,6.67,18-19
Martín Aguirregabiria,Deportivo Alavés,6.67,18-19
Alberto Garcia,Rayo Vallecano,6.66,18-19
Fabián Orellana,Eibar,6.66,18-19
John Guidetti,Deportivo Alavés,6.66,18-19
Javi Guerra,Rayo Vallecano,6.66,18-19
Carlos Akapo,Huesca,6.66,18-19
Jozabed Sánchez,Celta Vigo,6.66,18-19
Emerson Royal,Real Betis,6.66,18-19
Sebastián Cristóforo,Getafe,6.66,18-19
Xavi Quintilla,Villarreal,6.66,18-19
Luca Sangalli,Real Sociedad,6.65,18-19
Álvaro García,Rayo Vallecano,6.65,18-19
Riqui Puig,Barcelona,6.65,18-19
Unai López,Athletic Club,6.65,18-19
Pablo Insua,Huesca,6.65,18-19
Pablo De Blasis,Eibar,6.65,18-19
Vitolo,Atlético Madrid,6.65,18-19
Jason,Levante UD,6.65,18-19
Rubén Sobrino,Valencia,6.65,18-19
Iago Herrerín,Athletic Club,6.65,18-19
Marc Cardona,Eibar,6.64,18-19
Douglas Luiz,Girona FC,6.64,18-19
Mikel Vesga,Leganés,6.64,18-19
Toño,Levante UD,6.64,18-19
Gerard Gumbau,Leganés,6.64,18-19
Íñigo Lekue,Athletic Club,6.63,18-19
Kevin Vázquez,Celta Vigo,6.63,18-19
Nikola Kalinić,Atlético Madrid,6.63,18-19
Pedro Bigas,Eibar,6.63,18-19
Sabin Merino,Leganés,6.63,18-19
Fran Beltrán,Celta Vigo,6.63,18-19
Jesé Rodríguez,Real Betis,6.63,18-19
Carles Planas,Girona FC,6.63,18-19
Pedro López,Levante UD,6.63,18-19
Jonas Ramalho,Girona FC,6.63,18-19
Burgui,Deportivo Alavés,6.63,18-19
Gelson Martins,Atlético Madrid,6.63,18-19
Álex Alegría,Rayo Vallecano,6.63,18-19
Pere Pons,Girona FC,6.62,18-19
Anuar,Real Valladolid,6.62,18-19
Valery Fernández,Girona FC,6.62,18-19
Borja Fernández,Real Valladolid,6.62,18-19
Keko,Real Valladolid,6.62,18-19
Adrián Diéguez,Huesca,6.62,18-19
Ander Capa,Athletic Club,6.62,18-19
Michael Santos,Leganés,6.62,18-19
Rober Ibáñez,Getafe,6.62,18-19
Mikel San José,Athletic Club,6.62,18-19
Facundo Ferreyra,Espanyol,6.61,18-19
Seydou Doumbia,Girona FC,6.61,18-19
Thomas Vermaelen,Barcelona,6.61,18-19
Maxime Gonalons,Sevilla,6.61,18-19
Leonardo Suárez,Real Valladolid,6.61,18-19
Javi Puado,Espanyol,6.61,18-19
Diego Rolán,Deportivo Alavés,6.61,18-19
Antonio Luna,Levante UD,6.61,18-19
José Pozo,Rayo Vallecano,6.6,18-19
Ander Barrenetxea,Real Sociedad,6.6,18-19
Kenan Kodro,Athletic Club,6.6,18-19
Johan Mojica,Girona FC,6.6,18-19
Carles Pérez,Barcelona,6.6,18-19
Kang-in Lee,Valencia,6.6,18-19
Moussa Wagué,Barcelona,6.6,18-19
Camacho,Huesca,6.6,18-19
Alejandro López,Espanyol,6.6,18-19
Daniel Ojeda,Leganés,6.6,18-19
Juan Aguilera,Huesca,6.6,18-19
Miguelón,Villarreal,6.6,18-19
Javi García,Real Betis,6.6,18-19
Michy Batshuayi,Valencia,6.59,18-19
Mathías Olivera,Getafe,6.59,18-19
Iñigo Cordoba,Athletic Club,6.59,18-19
Gonzalo Melero,Huesca,6.59,18-19
Wilfrid Kaptoum,Real Betis,6.59,18-19
Jordi Amat,Rayo Vallecano,6.59,18-19
Darko Brašanac,Deportivo Alavés,6.59,18-19
Dennis Eckert Ayensa,Celta Vigo,6.59,18-19
Diego Lainez,Real Betis,6.58,18-19
Francisco Portillo,Getafe,6.58,18-19
Sergio Álvarez,Celta Vigo,6.58,18-19
Duje Čop,Real Valladolid,6.57,18-19
Antonio Barragán,Real Betis,6.57,18-19
Aritz Aduriz,Athletic Club,6.57,18-19
Jasper Cillessen,Barcelona,6.57,18-19
Uche Agbo,Rayo Vallecano,6.57,18-19
Francisco Montero,Atlético Madrid,6.57,18-19
Carlos Vigaray,Deportivo Alavés,6.56,18-19
Raphael Dwamena,Levante UD,6.56,18-19
Patrick Twumasi,Deportivo Alavés,6.56,18-19
Yangel Herrera,Huesca,6.56,18-19
Stiven Plaza,Real Valladolid,6.55,18-19
José Manuel Arnáiz,Leganés,6.55,18-19
Javier Eraso,Leganés,6.55,18-19
Samuele Longo,Huesca,6.55,18-19
Moses Simon,Levante UD,6.54,18-19
Emre Mor,Celta Vigo,6.54,18-19
Sergio León,Real Betis,6.54,18-19
Mikel Balenziaga,Athletic Club,6.54,18-19
Diego Costa,Atlético Madrid,6.54,18-19
Antoñito Regal,Real Valladolid,6.53,18-19
Kevin-Prince Boateng,Barcelona,6.53,18-19
Ander Iturraspe,Athletic Club,6.53,18-19
Gaku Shibasaki,Getafe,6.53,18-19
Asier Riesgo,Eibar,6.52,18-19
Nikola Vukčević,Levante UD,6.52,18-19
Anthony Lozano,Girona FC,6.52,18-19
Luisinho,Huesca,6.52,18-19
Víctor Sánchez,Espanyol,6.51,18-19
Roberto López,Real Sociedad,6.5,18-19
Álex Blanco,Deportivo Alavés,6.5,18-19
Seung-Ho Paik,Girona FC,6.5,18-19
Ezequiel Muñoz,Leganés,6.5,18-19
Manuel Iturra,Villarreal,6.5,18-19
Pere Milla,Eibar,6.5,18-19
Javi Fuego,Villarreal,6.5,18-19
Gorka Guruzeta,Athletic Club,6.5,18-19
Mathias Jensen,Celta Vigo,6.5,18-19
Erick Cabaco,Levante UD,6.5,18-19
Patrick Roberts,Girona FC,6.49,18-19
Andrew Hjulsager,Celta Vigo,6.49,18-19
Gaël Kakuta,Rayo Vallecano,6.48,18-19
Toni Lato,Valencia,6.48,18-19
Mathieu Flamini,Getafe,6.47,18-19
Dimitri Foulquier,Getafe,6.47,18-19
Ivi López,Real Valladolid,6.47,18-19
Antonio Sivera,Deportivo Alavés,6.47,18-19
Franco Di Santo,Rayo Vallecano,6.47,18-19
Serdar Gürler,Huesca,6.45,18-19
Nolito,Sevilla,6.45,18-19
Adrián Marín,Deportivo Alavés,6.43,18-19
Unai Simón,Athletic Club,6.43,18-19
Amath Ndiaye,Getafe,6.43,18-19
Aleksandar Jovanović,Huesca,6.41,18-19
Alex Collado,Barcelona,6.4,18-19
Chris Ramos,Real Valladolid,6.4,18-19
Javi Sánchez,Real Madrid,6.4,18-19
Alexander Szymanowski,Leganés,6.4,18-19
Javier Díaz,Sevilla,6.4,18-19
Sergio Moreno,Rayo Vallecano,6.4,18-19
Daniel Torres,Deportivo Alavés,6.4,18-19
Emmanuel Apeh,Celta Vigo,6.4,18-19
Miguel Marí,Eibar,6.4,18-19
Markel Bergara,Getafe,6.4,18-19
Tito,Rayo Vallecano,6.4,18-19
Kévin Soni,Girona FC,6.38,18-19
Sergio Akieme,Rayo Vallecano,6.35,18-19
Mikel Rico,Athletic Club,6.35,18-19
Lluís López,Espanyol,6.35,18-19
Alfa Semedo,Espanyol,6.33,18-19
Víctor Mollejo,Atlético Madrid,6.33,18-19
Cristo González,Real Madrid,6.3,18-19
Rajko Brežančić,Huesca,6.3,18-19
Cheick Doukouré,Levante UD,6.22,18-19
Leandro Chichizola,Getafe,6.2,18-19
Cristian Ganea,Athletic Club,6.2,18-19
Dorado,Rayo Vallecano,6.2,18-19
Axel Werner,Huesca,6.15,18-19
Luca Zidane,Real Madrid,6.1,18-19
Yoel Rodríguez,Real Valladolid,5.93,18-19
Iván Alejo,Getafe,5.43,18-19
Martín Merquelanz,Real Sociedad,0.0,18-19
Joaquín Muñoz,Atlético Madrid,0.0,18-19
Jordi Calavera,Eibar,0.0,18-19
Lionel Messi,Barcelona,8.43,19-20
Toni Kroos,Real Madrid,7.49,19-20
Karim Benzema,Real Madrid,7.48,19-20
Koke,Levante UD,7.4,19-20
Santi Cazorla,Villarreal,7.36,19-20
Éver Banega,Sevilla,7.31,19-20
Casemiro,Real Madrid,7.29,19-20
James Rodríguez,Real Madrid,7.29,19-20
Dani Parejo,Valencia,7.28,19-20
Daniel Carvajal,Real Madrid,7.27,19-20
Bono,Sevilla,7.27,19-20
Gerard Moreno,Villarreal,7.25,19-20
Aitor Fernández,Levante UD,7.25,19-20
Sergio Ramos,Real Madrid,7.24,19-20
Martin Ødegaard,Real Sociedad,7.23,19-20
Sergio Busquets,Barcelona,7.23,19-20
Marcelo,Real Madrid,7.2,19-20
Oier Olazábal,Espanyol,7.2,19-20
Aarón Escandell,Granada,7.2,19-20
Kieran Trippier,Atlético Madrid,7.2,19-20
Ángel Montoro,Granada,7.19,19-20
Luis Suárez,Barcelona,7.17,19-20
Chimy Ávila,Osasuna,7.15,19-20
Sergio Canales,Real Betis,7.14,19-20
Santiago Arias,Atlético Madrid,7.14,19-20
José Campaña,Levante UD,7.13,19-20
Gerard Piqué,Barcelona,7.12,19-20
Nacho Fernández,Real Madrid,7.12,19-20
Thibaut Courtois,Real Madrid,7.11,19-20
Nabil Fekir,Real Betis,7.11,19-20
Luka Modrić,Real Madrid,7.11,19-20
Víctor García,Real Valladolid,7.1,19-20
Moussa Wagué,Barcelona,7.1,19-20
Guillermo Maripán,Deportivo Alavés,7.1,19-20
José Antonio Caro,Real Valladolid,7.1,19-20
Jesús Navas,Sevilla,7.1,19-20
Iago Aspas,Celta Vigo,7.09,19-20
Mikel Oyarzabal,Real Sociedad,7.09,19-20
Rubén García,Osasuna,7.09,19-20
Marco Asensio,Real Madrid,7.09,19-20
Ferland Mendy,Real Madrid,7.09,19-20
Koke,Atlético Madrid,7.09,19-20
Rafinha Alcântara,Celta Vigo,7.09,19-20
Joselu,Deportivo Alavés,7.09,19-20
Thomas Partey,Atlético Madrid,7.09,19-20
Jordi Alba,Barcelona,7.08,19-20
Raphaël Varane,Real Madrid,7.08,19-20
Sergio Asenjo,Villarreal,7.08,19-20
Munir El Haddadi,Sevilla,7.07,19-20
Eden Hazard,Real Madrid,7.07,19-20
Jeison Murillo,Celta Vigo,7.07,19-20
Šime Vrsaljko,Atlético Madrid,7.06,19-20
Fernando,Sevilla,7.06,19-20
Roberto Torres,Osasuna,7.06,19-20
Antoine Griezmann,Barcelona,7.05,19-20
Joan Jordán,Sevilla,7.04,19-20
Saúl Ñíguez,Atlético Madrid,7.04,19-20
Mikel Merino,Real Sociedad,7.03,19-20
Arthur,Barcelona,7.03,19-20
Salva Sevilla,Mallorca,7.03,19-20
Víctor Díaz,Granada,7.03,19-20
Yeray Álvarez,Athletic Club,7.03,19-20
Héctor Herrera,Atlético Madrid,7.02,19-20
Raúl García,Athletic Club,7.02,19-20
Sergio Reguilón,Sevilla,7.02,19-20
Joaquín,Real Betis,7.02,19-20
Iñigo Martínez,Athletic Club,7.02,19-20
Lucas Ocampos,Sevilla,7.01,19-20
Diego Carlos,Sevilla,7.01,19-20
Jaume Doménech,Valencia,7.01,19-20
Iker Losada,Celta Vigo,7.0,19-20
Sidnei,Real Betis,7.0,19-20
Sébastien Corchia,Espanyol,7.0,19-20
Yoel Rodríguez,Eibar,7.0,19-20
Rubén Alcaraz,Real Valladolid,6.99,19-20
Lucas Pérez,Deportivo Alavés,6.99,19-20
José María Giménez,Atlético Madrid,6.99,19-20
José Ángel,Eibar,6.99,19-20
Jasper Cillessen,Valencia,6.99,19-20
Sergi Roberto,Barcelona,6.99,19-20
Clément Lenglet,Barcelona,6.99,19-20
Unai López,Athletic Club,6.98,19-20
Adrián Embarba,Espanyol,6.98,19-20
Óscar Rodríguez,Leganés,6.98,19-20
Frenkie de Jong,Barcelona,6.98,19-20
Felipe,Atlético Madrid,6.98,19-20
Isco,Real Madrid,6.97,19-20
Yuri Berchiche,Athletic Club,6.97,19-20
Darwin Machís,Granada,6.97,19-20
Jules Koundé,Sevilla,6.97,19-20
Nolito,Celta Vigo,6.96,19-20
Marc Bartra,Real Betis,6.96,19-20
Gareth Bale,Real Madrid,6.96,19-20
Lucas Olaza,Celta Vigo,6.95,19-20
Maximiliano Gómez,Valencia,6.95,19-20
Pau Torres,Villarreal,6.95,19-20
Gabriel Paulista,Valencia,6.95,19-20
Raúl de Tomás,Espanyol,6.94,19-20
Guido Rodríguez,Real Betis,6.94,19-20
Unai García,Osasuna,6.94,19-20
Roberto López,Real Sociedad,6.93,19-20
Sergio Escudero,Sevilla,6.93,19-20
Riqui Puig,Barcelona,6.93,19-20
Mariano Díaz,Real Madrid,6.93,19-20
Rúben Vezo,Levante UD,6.92,19-20
Miguel Ángel Moyà,Real Sociedad,6.92,19-20
Raúl Albiol,Villarreal,6.92,19-20
Arturo Vidal,Barcelona,6.92,19-20
Zouhair Feddal,Real Betis,6.92,19-20
Toni Lato,Osasuna,6.91,19-20
Jan Oblak,Atlético Madrid,6.91,19-20
