player,team,rating,season
Luis Alberto,Lazio,7.86,17-18
Papu Gómez,Atalanta,7.83,17-18
Lorenzo Insigne,Napoli,7.72,17-18
Paulo Dybala,Juventus,7.72,17-18
Marco Silvestri,Hellas Verona,7.7,17-18
Faouzi Ghoulam,Napoli,7.65,17-18
Suso,Milan,7.56,17-18
Josip Iličić,Atalanta,7.55,17-18
Miralem Pjanić,Juventus,7.51,17-18
Ciro Immobile,Lazio,7.5,17-18
Dejan Boldor,Hellas Verona,7.5,17-18
Hakan Çalhanoğlu,Milan,7.49,17-18
Aleksandar Kolarov,Roma,7.49,17-18
Simone Verdi,Bologna,7.47,17-18
Douglas Costa,Juventus,7.46,17-18
Edin Džeko,Roma,7.42,17-18
Łukasz Skorupski,Roma,7.4,17-18
Adem Ljajić,Torino,7.38,17-18
Federico Viviani,SPAL,7.36,17-18
Mauro Icardi,Inter,7.34,17-18
José Callejón,Napoli,7.33,17-18
Marcelo Brozović,Inter,7.33,17-18
Mattia De Sciglio,Juventus,7.33,17-18
Alex Sandro,Juventus,7.32,17-18
Raúl Albiol,Napoli,7.32,17-18
Ivan Perišić,Inter,7.31,17-18
Fabio Quagliarella,Sampdoria,7.3,17-18
Elio Capradossi,Roma,7.3,17-18
Juan Cuadrado,Juventus,7.3,17-18
Dries Mertens,Napoli,7.29,17-18
Medhi Benatia,Juventus,7.29,17-18
Radja Nainggolan,Roma,7.29,17-18
Giorgio Chiellini,Juventus,7.26,17-18
Lucas Torreira,Sampdoria,7.24,17-18
Felipe Anderson,Lazio,7.24,17-18
Antonio Candreva,Inter,7.24,17-18
Federico Fazio,Roma,7.23,17-18
Matteo Politano,Sassuolo,7.23,17-18
Milan Škriniar,Inter,7.21,17-18
Iago Falque,Torino,7.2,17-18
Antonio Santurro,Bologna,7.2,17-18
Cristián Zapata,Milan,7.2,17-18
Rafinha Alcântara,Inter,7.18,17-18
Diego Perotti,Roma,7.18,17-18
Sergej Milinković-Savić,Lazio,7.17,17-18
Cristiano Biraghi,Fiorentina,7.17,17-18
Giacomo Bonaventura,Milan,7.16,17-18
Davide Calabria,Milan,7.16,17-18
Marek Hamšík,Napoli,7.15,17-18
Luca Ceppitelli,Cagliari,7.15,17-18
Amato Ciciretti,Benevento,7.15,17-18
Milan Badelj,Fiorentina,7.14,17-18
Gonzalo Higuaín,Juventus,7.14,17-18
Davide Astori,Fiorentina,7.14,17-18
Benedikt Höwedes,Juventus,7.13,17-18
Alisson,Roma,7.13,17-18
Jordan Veretout,Fiorentina,7.13,17-18
Adel Taarabt,Genoa,7.13,17-18
Iuri Medeiros,Genoa,7.13,17-18
Jorginho,Napoli,7.12,17-18
Thiago Cionek,SPAL,7.12,17-18
Andrea Masiello,Atalanta,7.12,17-18
Maxime Gonalons,Roma,7.11,17-18
Alessandro Florenzi,Roma,7.09,17-18
Nicolas Viola,Benevento,7.09,17-18
Kalidou Koulibaly,Napoli,7.08,17-18
Stefan de Vrij,Lazio,7.08,17-18
Vitor Hugo,Fiorentina,7.08,17-18
Federico Chiesa,Fiorentina,7.08,17-18
Lucas Leiva,Lazio,7.08,17-18
Stefano Sensi,Sassuolo,7.07,17-18
Andrea Belotti,Torino,7.07,17-18
Francesco Acerbi,Sassuolo,7.07,17-18
Lucas Castro,ChievoVerona,7.06,17-18
Remo Freuler,Atalanta,7.06,17-18
Leonardo Bonucci,Milan,7.05,17-18
Alex Meret,SPAL,7.05,17-18
Stephan El Shaarawy,Roma,7.05,17-18
Robin Gosens,Atalanta,7.05,17-18
Riccardo Saponara,Fiorentina,7.05,17-18
Andrea Conti,Milan,7.05,17-18
Mirco Antenucci,SPAL,7.05,17-18
Miranda,Inter,7.05,17-18
Roberto Inglese,ChievoVerona,7.05,17-18
Armando Izzo,Genoa,7.04,17-18
Rodrigo de Paul,Udinese,7.04,17-18
Mattia Caldara,Atalanta,7.04,17-18
Federico Bernardeschi,Juventus,7.04,17-18
João Cancelo,Inter,7.03,17-18
Bryan Cristante,Atalanta,7.03,17-18
Rafael Tolói,Atalanta,7.03,17-18
Lucas Biglia,Milan,7.03,17-18
Vlad Chiricheş,Napoli,7.03,17-18
Andrea Ranocchia,Inter,7.03,17-18
Mário Rui,Napoli,7.03,17-18
Lorenzo Tonelli,Napoli,7.03,17-18
Germán Pezzella,Fiorentina,7.02,17-18
Daniele De Rossi,Roma,7.02,17-18
Jakub Jankto,Udinese,7.02,17-18
Nícolas,Hellas Verona,7.02,17-18
Sami Khedira,Juventus,7.02,17-18
Konstantinos Manolas,Roma,7.02,17-18
Lorenzo Pellegrini,Roma,7.01,17-18
Daniele Rugani,Juventus,7.01,17-18
Luca Cigarini,Cagliari,7.01,17-18
Erick Pulgar,Bologna,7.01,17-18
Nicolas N'Koulou,Torino,7.01,17-18
Dennis Praet,Sampdoria,7.0,17-18
Salvatore Sirigu,Torino,7.0,17-18
Bram Nuytinck,Udinese,7.0,17-18
Sandro,Benevento,7.0,17-18
Vanja Milinković-Savić,Torino,7.0,17-18
Piotr Zieliński,Napoli,7.0,17-18
Bartosz Salamon,SPAL,7.0,17-18
Ali Adnan,Udinese,6.99,17-18
Nicolás Spolli,Genoa,6.99,17-18
Marco Parolo,Lazio,6.99,17-18
Allan,Napoli,6.99,17-18
Ervin Zukanović,Genoa,6.99,17-18
Dario Dainelli,ChievoVerona,6.99,17-18
Leonardo Pavoletti,Cagliari,6.98,17-18
José Luis Palomino,Atalanta,6.98,17-18
Valter Birsa,ChievoVerona,6.98,17-18
Ricardo Rodríguez,Milan,6.98,17-18
Musa Barrow,Atalanta,6.98,17-18
Rolando Mandragora,Crotone,6.98,17-18
Domenico Berardi,Sassuolo,6.97,17-18
Samir Handanović,Inter,6.97,17-18
Ştefan Radu,Lazio,6.97,17-18
Francesco Magnanelli,Sassuolo,6.97,17-18
Nicolò Barella,Cagliari,6.96,17-18
Duván Zapata,Sampdoria,6.96,17-18
Cheick Diabaté,Benevento,6.95,17-18
Oscar Hiljemark,Genoa,6.95,17-18
Andrea Barzagli,Juventus,6.95,17-18
Danilo D'Ambrosio,Inter,6.95,17-18
Matteo Bianchetti,Hellas Verona,6.95,17-18
Gianluca Scamacca,Sassuolo,6.95,17-18
Kevin Bonifazi,Torino,6.95,17-18
Emiliano Moretti,Torino,6.95,17-18
Nicolás Burdisso,Torino,6.95,17-18
Juan Jesus,Roma,6.95,17-18
Nani,Lazio,6.94,17-18
Cristian Ansaldi,Torino,6.94,17-18
Nikola Milenković,Fiorentina,6.94,17-18
Paolo Faragò,Cagliari,6.94,17-18
Kwadwo Asamoah,Juventus,6.94,17-18
Timothy Castagne,Atalanta,6.94,17-18
Giovanni Simeone,Fiorentina,6.94,17-18
Alessio Romagnoli,Milan,6.93,17-18
Lorenzo De Silvestri,Torino,6.93,17-18
Leonardo Capezzi,Sampdoria,6.93,17-18
Raffaele Palladino,Genoa,6.93,17-18
Gian Marco Ferrari,Sampdoria,6.92,17-18
Kevin Lasagna,Udinese,6.92,17-18
Jagoš Vuković,Hellas Verona,6.92,17-18
Gianluigi Buffon,Juventus,6.92,17-18
Joel Obi,Torino,6.92,17-18
Guilherme Marques,Benevento,6.92,17-18
Mattia Perin,Genoa,6.92,17-18
Antonio Caracciolo,Hellas Verona,6.92,17-18
Joachim Andersen,Sampdoria,6.91,17-18
Pierluigi Gollini,Atalanta,6.91,17-18
Goran Pandev,Genoa,6.91,17-18
Marco Tumminello,Crotone,6.91,17-18
Alessio Cerci,Hellas Verona,6.91,17-18
Marco Benassi,Fiorentina,6.91,17-18
Andrea Nalini,Crotone,6.9,17-18
Cyril Théréau,Fiorentina,6.9,17-18
Cengiz Ünder,Roma,6.9,17-18
Ivan Radovanović,ChievoVerona,6.9,17-18
Danilo,Udinese,6.9,17-18
João Mário,Inter,6.9,17-18
Luigi Sepe,Napoli,6.9,17-18
Lyanco,Torino,6.9,17-18
Simone Romagnoli,Bologna,6.9,17-18
Alberto Grassi,SPAL,6.9,17-18
Davide Faraoni,Crotone,6.9,17-18
Miguel Veloso,Genoa,6.9,17-18
Bruno Peres,Roma,6.89,17-18
Marcello Trotta,Crotone,6.89,17-18
Claudio Marchisio,Juventus,6.89,17-18
Silvan Widmer,Udinese,6.89,17-18
Fabrizio Cacciatore,ChievoVerona,6.89,17-18
Mario Mandžukić,Juventus,6.89,17-18
Filip Helander,Bologna,6.89,17-18
Pasquale Schiattarella,SPAL,6.88,17-18
Roberto Gagliardini,Inter,6.88,17-18
Senad Lulić,Lazio,6.88,17-18
Ante Budimir,Crotone,6.88,17-18
Alfred Gomis,SPAL,6.88,17-18
Borja Valero,Inter,6.88,17-18
Elseid Hysaj,Napoli,6.88,17-18
Emiliano Viviano,Sampdoria,6.88,17-18
Nikola Kalinić,Milan,6.88,17-18
Wojciech Szczęsny,Juventus,6.88,17-18
Stefano Sorrentino,ChievoVerona,6.88,17-18
Federico Ricci,Crotone,6.87,17-18
Luiz Felipe,Lazio,6.87,17-18
Bastos,Lazio,6.87,17-18
Vincent Laurini,Fiorentina,6.87,17-18
Pepe Reina,Napoli,6.87,17-18
Álex Berenguer,Torino,6.87,17-18
Gabriele Angella,Udinese,6.87,17-18
Danilo Cataldi,Benevento,6.87,17-18
Dawid Kownacki,Sampdoria,6.87,17-18
Daniele Verde,Hellas Verona,6.86,17-18
Massimo Coda,Benevento,6.86,17-18
Wallace,Lazio,6.86,17-18
Fabio Borini,Milan,6.86,17-18
Andrea Bertolacci,Genoa,6.86,17-18
Stefan Simic,Crotone,6.86,17-18
Gianluca Caprari,Sampdoria,6.85,17-18
Rodrigo Palacio,Bologna,6.85,17-18
Lorenco Šimić,SPAL,6.85,17-18
Jawad El Yamiq,Genoa,6.85,17-18
Luca Vido,Atalanta,6.85,17-18
Christian Maggio,Napoli,6.85,17-18
Khouma Babacar,Sassuolo,6.85,17-18
Ignazio Abate,Milan,6.85,17-18
Bacary Sagna,Benevento,6.85,17-18
Cristian Molinaro,Torino,6.85,17-18
Marten de Roon,Atalanta,6.84,17-18
Timo Letschert,Sassuolo,6.84,17-18
Andrey Gălăbinov,Genoa,6.84,17-18
Andrea Petagna,Atalanta,6.84,17-18
Matías Vecino,Inter,6.84,17-18
Thomas Strakosha,Lazio,6.84,17-18
Davide Santon,Inter,6.84,17-18
Francesco Vicari,SPAL,6.84,17-18
Davide Biraschi,Genoa,6.83,17-18
Daniele Baselli,Torino,6.83,17-18
Patrick Cutrone,Milan,6.83,17-18
Ibrahima Mbaye,Bologna,6.83,17-18
Simone Missiroli,Sassuolo,6.83,17-18
Mattia Destro,Bologna,6.83,17-18
Simy,Crotone,6.83,17-18
Bruno Petković,Hellas Verona,6.83,17-18
Franck Kessié,Milan,6.82,17-18
Federico Mattiello,SPAL,6.82,17-18
Leonardo Spinazzola,Atalanta,6.82,17-18
Kevin Strootman,Roma,6.82,17-18
Blerim Džemaili,Bologna,6.82,17-18
Patric,Lazio,6.82,17-18
Rafael,Cagliari,6.82,17-18
Matías Silvestre,Sampdoria,6.82,17-18
Marco Andreolli,Cagliari,6.82,17-18
Rômulo,Hellas Verona,6.82,17-18
Marco Sportiello,Fiorentina,6.81,17-18
Filippo Costa,SPAL,6.81,17-18
Përparim Hetemaj,ChievoVerona,6.81,17-18
Marco D'Alessandro,Benevento,6.81,17-18
Filip Đuričić,Benevento,6.81,17-18
Saphir Taïder,Bologna,6.81,17-18
Fabio Lucioni,Benevento,6.81,17-18
Tomás Rincón,Torino,6.81,17-18
Martín Cáceres,Lazio,6.81,17-18
Berat Djimsiti,Benevento,6.81,17-18
Mattia Valoti,Hellas Verona,6.81,17-18
Gastón Ramírez,Sampdoria,6.81,17-18
Luca Rossettini,Genoa,6.8,17-18
Antonín Barák,Udinese,6.8,17-18
Jasmin Kurtić,SPAL,6.8,17-18
Pietro Pellegri,Genoa,6.8,17-18
Felipe,SPAL,6.8,17-18
Mateo Musacchio,Milan,6.8,17-18
Lisandro López,Inter,6.8,17-18
Molla Wagué,Udinese,6.8,17-18
José Mauri,Milan,6.8,17-18
Niccolò Zanellato,Crotone,6.8,17-18
Eugenio Lamanna,Genoa,6.8,17-18
Gianluca Pegolo,Sassuolo,6.8,17-18
Gianluca Gaudino,ChievoVerona,6.8,17-18
Dalbert,Inter,6.8,17-18
Marco Fossati,Hellas Verona,6.8,17-18
Blaise Matuidi,Juventus,6.8,17-18
Samir Caetano,Udinese,6.8,17-18
Bartosz Bereszyński,Sampdoria,6.8,17-18
Fabio Pisacane,Cagliari,6.8,17-18
Arlind Ajeti,Crotone,6.79,17-18
Andrea Consigli,Sassuolo,6.79,17-18
Riccardo Montolivo,Milan,6.79,17-18
Mattia Bani,ChievoVerona,6.79,17-18
Sebastien De Maio,Bologna,6.79,17-18
Edoardo Goldaniga,Sassuolo,6.79,17-18
Andrea Barberis,Crotone,6.79,17-18
Luca Antei,Benevento,6.79,17-18
Bruno Martella,Crotone,6.79,17-18
João Pedro Galvão,Cagliari,6.79,17-18
Nicola Murru,Sampdoria,6.79,17-18
Sergio Floccari,SPAL,6.78,17-18
Bruno Zuculini,Hellas Verona,6.78,17-18
Valentin Eysseric,Fiorentina,6.78,17-18
Alex Ferrari,Hellas Verona,6.78,17-18
Federico Di Francesco,Bologna,6.78,17-18
Luca Rigoni,Genoa,6.78,17-18
Adam Marušić,Lazio,6.78,17-18
Mariusz Stępiński,ChievoVerona,6.78,17-18
Gianluca Lapadula,Genoa,6.78,17-18
Diego Laxalt,Genoa,6.78,17-18
Gerson,Roma,6.78,17-18
Amadou Diawara,Napoli,6.77,17-18
Valon Behrami,Udinese,6.77,17-18
Andrea Poli,Bologna,6.77,17-18
Gianluigi Donnarumma,Milan,6.77,17-18
Patrik Schick,Roma,6.77,17-18
Alex Cordaz,Crotone,6.77,17-18
Alessio Cragno,Cagliari,6.77,17-18
Andreas Cornelius,Atalanta,6.77,17-18
Andrija Balić,Udinese,6.77,17-18
Arkadiusz Milik,Napoli,6.76,17-18
Stephan Lichtsteiner,Juventus,6.76,17-18
Éder,Inter,6.76,17-18
Antonio Mirante,Bologna,6.76,17-18
Albano Bizzarri,Udinese,6.76,17-18
Nenad Tomović,ChievoVerona,6.76,17-18
Gil Dias,Fiorentina,6.76,17-18
Federico Peluso,Sassuolo,6.75,17-18
Emanuele Giaccherini,ChievoVerona,6.75,17-18
Gianluca Mancini,Atalanta,6.75,17-18
Mirko Antonucci,Roma,6.75,17-18
Stefano Sturaro,Juventus,6.74,17-18
Federico Ceccherini,Crotone,6.74,17-18
Héctor Moreno,Roma,6.74,17-18
Gregory van der Wiel,Cagliari,6.74,17-18
Paweł Jaroszyński,ChievoVerona,6.74,17-18
Luca Rizzo,Atalanta,6.74,17-18
Manuel Pucciarelli,ChievoVerona,6.74,17-18
Charalampos Lykogiannīs,Cagliari,6.74,17-18
Christian Puggioni,Benevento,6.73,17-18
Bruno Gaspar,Fiorentina,6.73,17-18
Pedro Pereira,Genoa,6.73,17-18
Daniel Bessa,Genoa,6.73,17-18
Godfred Donsah,Bologna,6.73,17-18
Alessandro Gamberini,ChievoVerona,6.73,17-18
Manuel Lazzari,SPAL,6.73,17-18
Dušan Basta,Lazio,6.73,17-18
Angelo Da Costa,Bologna,6.73,17-18
Carlos Sánchez,Fiorentina,6.72,17-18
Diego Farias,Cagliari,6.72,17-18
Jens Stryger Larsen,Udinese,6.72,17-18
Orji Okwonkwo,Bologna,6.72,17-18
Manuel Locatelli,Milan,6.72,17-18
Darko Lazović,Genoa,6.72,17-18
Seko Fofana,Udinese,6.72,17-18
Giovanni Crociata,Crotone,6.72,17-18
Isaac Cofie,Genoa,6.72,17-18
Moise Kean,Hellas Verona,6.72,17-18
Alin Toșca,Benevento,6.72,17-18
Maximiliano Olivera,Fiorentina,6.71,17-18
Paolo Cannavaro,Sassuolo,6.71,17-18
Diego Falcinelli,Fiorentina,6.71,17-18
Yuto Nagatomo,Inter,6.71,17-18
Pol Lirola,Sassuolo,6.7,17-18
M'Baye Niang,Torino,6.7,17-18
Mauricio Lemos,Sassuolo,6.7,17-18
George Pușcaș,Benevento,6.7,17-18
Rick Karsdorp,Roma,6.7,17-18
Noë Dussenne,Crotone,6.7,17-18
Rafik Zekhnini,Fiorentina,6.7,17-18
Simone Pontisso,Udinese,6.7,17-18
Nikola Maksimović,Napoli,6.7,17-18
Andreaw Gravillon,Benevento,6.7,17-18
Simone Lo Faso,Fiorentina,6.7,17-18
Siriki Sanogo,Benevento,6.7,17-18
Davide Di Gennaro,Lazio,6.7,17-18
Rodrigo Bentancur,Juventus,6.7,17-18
Simone Padoin,Cagliari,6.7,17-18
Mario Sampirisi,Crotone,6.7,17-18
Adrian Stoian,Crotone,6.69,17-18
Leandro Castán,Cagliari,6.69,17-18
André Silva,Milan,6.69,17-18
Adam Masina,Bologna,6.69,17-18
Filippo Romagna,Cagliari,6.69,17-18
Etrit Berisha,Atalanta,6.69,17-18
Emil Hallfreðsson,Udinese,6.69,17-18
Cristiano Lombardi,Benevento,6.69,17-18
Artur Ioniță,Cagliari,6.69,17-18
Sebastián Cristóforo,Fiorentina,6.69,17-18
Domenico Maietta,Bologna,6.69,17-18
Giancarlo González,Bologna,6.68,17-18
Jordan Lukaku,Lazio,6.68,17-18
Giampaolo Pazzini,Hellas Verona,6.68,17-18
Hans Hateboer,Atalanta,6.68,17-18
Vasco Regini,Sampdoria,6.68,17-18
Marcello Gazzola,Sassuolo,6.68,17-18
Ledian Memushaj,Benevento,6.68,17-18
Thomas Heurtaux,Hellas Verona,6.68,17-18
Stephane Omeonga,Genoa,6.67,17-18
Riccardo Meggiorini,ChievoVerona,6.67,17-18
Andrea Cossu,Cagliari,6.67,17-18
Yann Karamoh,Inter,6.67,17-18
Rogério,Sassuolo,6.67,17-18
Alessandro Bastoni,Atalanta,6.67,17-18
Adam Ounas,Napoli,6.67,17-18
Bryan Dabo,Fiorentina,6.66,17-18
Leandro Cabrera,Crotone,6.66,17-18
Nicola Rigoni,ChievoVerona,6.66,17-18
Ivan Strinić,Sampdoria,6.66,17-18
Karol Linetty,Sampdoria,6.66,17-18
César Falletti,Bologna,6.66,17-18
Samuel Armenteros,Benevento,6.66,17-18
Riccardo Orsolini,Bologna,6.65,17-18
Moussa Diaby,Crotone,6.65,17-18
Karamoko Cissé,Benevento,6.65,17-18
Simone Scuffet,Udinese,6.65,17-18
Senna Miangue,Cagliari,6.65,17-18
Lorenzo Venuti,Benevento,6.65,17-18
Giuseppe Rossi,Genoa,6.64,17-18
Daniele Dessena,Cagliari,6.64,17-18
Alberto Paloschi,SPAL,6.64,17-18
Luca Mazzitelli,Sassuolo,6.64,17-18
Jacopo Sala,Sampdoria,6.64,17-18
Marco Capuano,Crotone,6.64,17-18
Maxi López,Udinese,6.63,17-18
Seung-Woo Lee,Hellas Verona,6.63,17-18
Cristian Dell'Orco,Sassuolo,6.63,17-18
Fabio Depaoli,ChievoVerona,6.63,17-18
Alessandro Matri,Sassuolo,6.63,17-18
Mirko Valdifiori,Torino,6.63,17-18
Felipe Caicedo,Lazio,6.62,17-18
Pietro Iemmello,Benevento,6.62,17-18
Ádám Nagy,Bologna,6.62,17-18
Alfred Duncan,Sassuolo,6.61,17-18
Ryder Matos,Hellas Verona,6.61,17-18
Lucas Boyé,Torino,6.61,17-18
Grégoire Defrel,Roma,6.61,17-18
Massimo Gobbi,ChievoVerona,6.6,17-18
Enrico Brignola,Benevento,6.6,17-18
Marco Sau,Cagliari,6.6,17-18
Marko Rog,Napoli,6.6,17-18
Claud Adjapong,Sassuolo,6.6,17-18
Emerson Palmieri,Roma,6.6,17-18
Alessandro Buongiorno,Torino,6.6,17-18
Fabrizio Caligara,Cagliari,6.6,17-18
Simone Palombi,Lazio,6.6,17-18
Mamadou Kanoute,Benevento,6.6,17-18
Riad Bajić,Udinese,6.6,17-18
Aristóteles Romero,Crotone,6.6,17-18
Lorenzo Crisetig,Bologna,6.6,17-18
Federico Bonazzoli,SPAL,6.6,17-18
Gaetano Letizia,Benevento,6.6,17-18
Emil Krafth,Bologna,6.59,17-18
Ahmad Benali,Crotone,6.59,17-18
Aleksandăr Tonev,Crotone,6.59,17-18
Valerio Verre,Sampdoria,6.59,17-18
Marcel Büchel,Hellas Verona,6.59,17-18
Sergio Pellissier,ChievoVerona,6.58,17-18
Aleandro Rosi,Genoa,6.58,17-18
Damir Céter,Cagliari,6.58,17-18
Vasilīs Torosidīs,Bologna,6.58,17-18
Michele Cremonesi,SPAL,6.58,17-18
Franco Zuculini,Hellas Verona,6.58,17-18
Édgar Barreto,Sampdoria,6.57,17-18
Antonino Ragusa,Sassuolo,6.57,17-18
Andrea Costa,Benevento,6.57,17-18
Gian Filippo Felicioli,Hellas Verona,6.57,17-18
Svante Ingelsson,Udinese,6.56,17-18
Vittorio Parigini,Benevento,6.56,17-18
Felipe Avenatti,Bologna,6.55,17-18
Eddie Salcedo,Genoa,6.55,17-18
Duje Čop,Cagliari,6.55,17-18
Luca Mora,SPAL,6.55,17-18
Mohamed Fares,Hellas Verona,6.55,17-18
Ladislav Krejčí,Bologna,6.55,17-18
Afriyie Acquah,Torino,6.55,17-18
Sauli Väisänen,SPAL,6.54,17-18
Marco Borriello,SPAL,6.54,17-18
Jean Claude Billong,Benevento,6.54,17-18
Alberto Brignoli,Benevento,6.54,17-18
Ricardo Álvarez,Sampdoria,6.54,17-18
Boštjan Cesar,ChievoVerona,6.53,17-18
Samuel Bastien,ChievoVerona,6.53,17-18
Luca Garritano,ChievoVerona,6.53,17-18
Petar Brlek,Genoa,6.53,17-18
Marcus Rohdén,Crotone,6.52,17-18
Daniel Pavlović,Crotone,6.52,17-18
Nicolas Haas,Atalanta,6.51,17-18
Vid Belec,Sampdoria,6.51,17-18
Samuel Souprayen,Hellas Verona,6.51,17-18
Emanuele Torrasi,Milan,6.5,17-18
Ognjen Stijepović,Sampdoria,6.5,17-18
Nicholas Pierini,Sassuolo,6.5,17-18
Marios Oikonomou,SPAL,6.5,17-18
Niccolò Giannetti,Cagliari,6.5,17-18
Simone Calvano,Hellas Verona,6.5,17-18
Stipe Perica,Udinese,6.49,17-18
Mattia Zaccagni,Hellas Verona,6.48,17-18
Davide Biondini,Sassuolo,6.48,17-18
Rolando Aarons,Hellas Verona,6.47,17-18
Alessandro Deiola,Cagliari,6.47,17-18
Bright Gyamfi,Benevento,6.46,17-18
Simone Edera,Torino,6.46,17-18
Samuel Gustafson,Torino,6.45,17-18
Mariano Izco,Crotone,6.45,17-18
Everton Luiz,SPAL,6.44,17-18
Lorenzo Del Pinto,Benevento,6.43,17-18
Enrico Bearzotti,Hellas Verona,6.43,17-18
Alessandro Murgia,Lazio,6.43,17-18
Boukary Dramé,SPAL,6.43,17-18
Gianluca Di Chiara,Benevento,6.42,17-18
Francesco Cassata,Sassuolo,6.42,17-18
Antonio Barreca,Torino,6.42,17-18
Francesco Migliore,Genoa,6.42,17-18
Han Kwang-Sŏng,Cagliari,6.41,17-18
Achraf Lazaar,Benevento,6.41,17-18
Andrea Pinamonti,Inter,6.4,17-18
Francesco Rossi,Atalanta,6.4,17-18
Fabio Ceravolo,Benevento,6.4,17-18
Davide Zappacosta,Torino,6.4,17-18
Jonathan Silva,Roma,6.4,17-18
Andrea Danzi,Hellas Verona,6.4,17-18
Luca Antonelli,Milan,6.4,17-18
Oliver Kragl,Crotone,6.38,17-18
Eros Schiavon,SPAL,6.37,17-18
Raman Chibsah,Benevento,6.37,17-18
Francesco Zampano,Udinese,6.35,17-18
Ľubomír Tupta,Hellas Verona,6.35,17-18
Giuseppe Pezzella,Udinese,6.32,17-18
Carlo Pinsoglio,Juventus,6.3,17-18
Mattia Vitale,SPAL,6.3,17-18
Santiago Gentiletti,Genoa,6.25,17-18
Bartłomiej Drągowski,Fiorentina,6.2,17-18
Cheick Keita,Bologna,6.2,17-18
Umar Sadiq,Torino,6.17,17-18
Mehdi Léris,ChievoVerona,6.17,17-18
Ricardo Centurión,Genoa,6.15,17-18
Luca Sparandeo,Benevento,5.5,17-18
Luca Crosta,Cagliari,5.4,17-18
Mauricio,Lazio,0.0,17-18
Gabriele Marchegiani,SPAL,0.0,17-18
Christian Rutjens,Benevento,0.0,17-18
Giovanni Volpicelli,Benevento,0.0,17-18
Papu Gómez,Atalanta,7.85,18-19
Pierluigi Frattali,Parma,7.7,18-19
Cristiano Ronaldo,Juventus,7.66,18-19
Suso,Milan,7.61,18-19
Rodrigo de Paul,Udinese,7.57,18-19
Josip Iličić,Atalanta,7.47,18-19
Lorenzo Insigne,Napoli,7.44,18-19
Fabio Quagliarella,Sampdoria,7.38,18-19
Hakan Çalhanoğlu,Milan,7.37,18-19
Cédric Soares,Inter,7.37,18-19
Dries Mertens,Napoli,7.37,18-19
Fabián Ruiz,Napoli,7.36,18-19
Luis Alberto,Lazio,7.34,18-19
Duván Zapata,Atalanta,7.32,18-19
Marcelo Brozović,Inter,7.3,18-19
Leonardo Pavoletti,Cagliari,7.28,18-19
Paulo Dybala,Juventus,7.26,18-19
Edin Džeko,Roma,7.25,18-19
Arkadiusz Milik,Napoli,7.24,18-19
Stephan El Shaarawy,Roma,7.24,18-19
Aleksandar Kolarov,Roma,7.24,18-19
Miralem Pjanić,Juventus,7.24,18-19
Mario Mandžukić,Juventus,7.23,18-19
Erick Pulgar,Bologna,7.22,18-19
Antonio Mirante,Roma,7.22,18-19
Ivan Perišić,Inter,7.21,18-19
José Callejón,Napoli,7.2,18-19
Šime Vrsaljko,Inter,7.2,18-19
Adrian Šemper,ChievoVerona,7.2,18-19
Krzysztof Piątek,Milan,7.2,18-19
Camillo Ciano,Frosinone,7.19,18-19
Faouzi Ghoulam,Napoli,7.18,18-19
Armando Izzo,Torino,7.18,18-19
Andrea Belotti,Torino,7.16,18-19
Jordan Veretout,Fiorentina,7.16,18-19
Kalidou Koulibaly,Napoli,7.15,18-19
Cristian Ansaldi,Torino,7.15,18-19
Rafael Cabral,Sampdoria,7.15,18-19
Iago Falque,Torino,7.15,18-19
Cristiano Biraghi,Fiorentina,7.14,18-19
Cristián Zapata,Milan,7.14,18-19
Alex Sandro,Juventus,7.14,18-19
Domenico Berardi,Sassuolo,7.13,18-19
Lorenzo Pellegrini,Roma,7.13,18-19
Robin Gosens,Atalanta,7.13,18-19
Ciro Immobile,Lazio,7.13,18-19
Matteo Politano,Inter,7.13,18-19
Domenico Criscito,Genoa,7.13,18-19
Stefano Sensi,Sassuolo,7.13,18-19
João Cancelo,Juventus,7.12,18-19
Danilo Cataldi,Lazio,7.12,18-19
Bartłomiej Drągowski,Empoli,7.12,18-19
Emre Can,Juventus,7.12,18-19
Darijo Srna,Cagliari,7.12,18-19
Francesco Acerbi,Lazio,7.11,18-19
Gonzalo Higuaín,Milan,7.11,18-19
Piotr Zieliński,Napoli,7.11,18-19
Giorgio Chiellini,Juventus,7.1,18-19
Merih Demiral,Sassuolo,7.1,18-19
Medhi Benatia,Juventus,7.1,18-19
Jasmin Kurtić,SPAL,7.1,18-19
Germán Pezzella,Fiorentina,7.09,18-19
Remo Freuler,Atalanta,7.08,18-19
Roberto Gagliardini,Inter,7.08,18-19
Steven​ N'Zonzi,Roma,7.08,18-19
Alessio Romagnoli,Milan,7.08,18-19
Ismaël Bennacer,Empoli,7.08,18-19
Stefan de Vrij,Inter,7.07,18-19
Milan Škriniar,Inter,7.07,18-19
Joaquín Correa,Lazio,7.06,18-19
Diego Perotti,Roma,7.05,18-19
Federico Fazio,Roma,7.05,18-19
Vanja Milinković-Savić,SPAL,7.05,18-19
Allan,Napoli,7.05,18-19
Leonardo Bonucci,Juventus,7.05,18-19
Rafael Tolói,Atalanta,7.05,18-19
Raúl Albiol,Napoli,7.05,18-19
Stefano Okaka,Udinese,7.04,18-19
Alessio Cragno,Cagliari,7.04,18-19
